# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  1.25075038e+33  3.19884310e+03  5.50168777e-01  3.14960000e+00  1.34621395e-02  1.24695371e-01  9.99999925e-01 -7.34174657e-02 -4.63289827e+16 
 2.41105649e+14  1.54309542e+33  3.53244100e+02  7.98508167e-02  3.64160000e+00  2.14536731e-02  2.85868647e-03  9.96095470e-01  5.85561570e-04  9.42147108e+13 
 2.52211297e+14  1.91348208e+33  6.63781000e+01  8.34380869e-02  4.12960000e+00  3.22549043e-02  5.28834421e-03  8.89616167e-01  1.47811606e-04  4.47279828e+09 
 2.63316946e+14  2.36636364e+33  3.41461000e+01  9.39074997e-02  4.60460000e+00  4.60741345e-02  1.59711644e-02  7.82298762e-01  3.30666103e-04  1.99600768e+08 
 2.74422594e+14  2.92515768e+33  2.31301000e+01  1.09347090e-01  5.07960000e+00  6.37345360e-02  3.35523597e-02  6.73616795e-01  1.40479605e-03  5.64979972e+07 
 2.85528243e+14  3.20610724e+33  2.04941000e+01  1.17663454e-01  5.28660000e+00  7.27874198e-02  4.29951310e-02  6.27002455e-01  2.46070394e-03  3.74596775e+07 
 2.96633891e+14  3.20934138e+33  2.04731000e+01  1.17746364e-01  5.28860000e+00  7.28785012e-02  4.30876000e-02  6.26554103e-01  2.47286352e-03  3.73206363e+07 
 3.07739540e+14  3.21257551e+33  2.04541000e+01  1.17817546e-01  5.29060000e+00  7.29655972e-02  4.31712036e-02  6.26089966e-01  2.48393747e-03  3.72015507e+07 
 3.18845188e+14  3.33576994e+33  1.98671000e+01  1.20200440e-01  5.34460000e+00  7.55596520e-02  4.58553429e-02  6.13747801e-01  2.85398161e-03  3.34319461e+07 
 3.29950837e+14  3.47522058e+33  1.92981000e+01  1.22710858e-01  5.39960000e+00  7.83440888e-02  4.86780453e-02  6.00798155e-01  3.27676545e-03  2.99344673e+07 
 3.41056485e+14  3.61559133e+33  1.88101000e+01  1.25047470e-01  5.44860000e+00  8.09605633e-02  5.12914692e-02  5.88961964e-01  3.69939502e-03  2.70570261e+07 
 3.52162134e+14  3.75684600e+33  1.83861000e+01  1.27223562e-01  5.49260000e+00  8.34273212e-02  5.37157102e-02  5.78037406e-01  4.11864473e-03  2.46565923e+07 
 3.63267782e+14  3.89896188e+33  1.80141000e+01  1.29252781e-01  5.53160000e+00  8.57349535e-02  5.59646860e-02  5.68096257e-01  4.53120411e-03  2.26279583e+07 
 3.74373431e+14  4.04191794e+33  1.76841000e+01  1.31147784e-01  5.56760000e+00  8.79436787e-02  5.80568025e-02  5.58599908e-01  4.93558137e-03  2.08937655e+07 
 3.85479079e+14  4.18571029e+33  1.73901000e+01  1.32920232e-01  5.59960000e+00  9.00149999e-02  5.99971929e-02  5.49900512e-01  5.32832621e-03  1.93960870e+07 
 3.96584728e+14  4.33030195e+33  1.71251000e+01  1.34580167e-01  5.62760000e+00  9.19439360e-02  6.18067182e-02  5.42051734e-01  5.71006466e-03  1.80912955e+07 
 4.07690376e+14  4.47567466e+33  1.68841000e+01  1.36136788e-01  5.65360000e+00  9.37963674e-02  6.35005132e-02  5.34478923e-01  6.08100206e-03  1.69455478e+07 
 4.18796025e+14  4.62181106e+33  1.66651000e+01  1.37598494e-01  5.67760000e+00  9.55703926e-02  6.50767340e-02  5.27214834e-01  6.43781930e-03  1.59322964e+07 
 4.29901673e+14  4.76870255e+33  1.64631000e+01  1.38972854e-01  5.69860000e+00  9.72287455e-02  6.65604419e-02  5.20607967e-01  6.78415651e-03  1.50304655e+07 
 4.41007322e+14  4.91633247e+33  1.62781000e+01  1.40266507e-01  5.71760000e+00  9.88049756e-02  6.79406754e-02  5.14374842e-01  7.11510082e-03  1.42232254e+07 
 4.52112971e+14  5.06467809e+33  1.61061000e+01  1.41485333e-01  5.73460000e+00  1.00297748e-01  6.92411143e-02  5.08542261e-01  7.43485857e-03  1.34969593e+07 
 4.63218619e+14  5.21372505e+33  1.59461000e+01  1.42635166e-01  5.75060000e+00  1.01742189e-01  7.04633173e-02  5.02814875e-01  7.74228199e-03  1.28403460e+07 
 4.74324268e+14  5.36345961e+33  1.57961000e+01  1.43720766e-01  5.76460000e+00  1.03101431e-01  7.16187695e-02  4.97535333e-01  8.03913831e-03  1.22441780e+07 
 4.85429916e+14  5.51388071e+33  1.56561000e+01  1.44746838e-01  5.77760000e+00  1.04411294e-01  7.27024221e-02  4.92400118e-01  8.32279638e-03  1.17006547e+07 
 4.96535565e+14  5.66496475e+33  1.55251000e+01  1.45717242e-01  5.78860000e+00  1.05634652e-01  7.37187593e-02  4.87753265e-01  8.59336794e-03  1.12033809e+07 
 5.07641213e+14  5.81669798e+33  1.54011000e+01  1.46635969e-01  5.79960000e+00  1.06844644e-01  7.46830790e-02  4.82956961e-01  8.85432314e-03  1.07468179e+07 
 5.18746862e+14  5.96906882e+33  1.52841000e+01  1.47506382e-01  5.80860000e+00  1.07967514e-01  7.55924133e-02  4.78682239e-01  9.10398801e-03  1.03263148e+07 
 5.29852510e+14  6.12206781e+33  1.51731000e+01  1.48331646e-01  5.81760000e+00  1.09077008e-01  7.64539618e-02  4.74282664e-01  9.34378106e-03  9.93787551e+06 
 5.40958159e+14  6.27569301e+33  1.50671000e+01  1.49114520e-01  5.82460000e+00  1.10098995e-01  7.72756011e-02  4.70432448e-01  9.57549789e-03  9.57807929e+06 
 5.52063807e+14  6.42992312e+33  1.49671000e+01  1.49857922e-01  5.83160000e+00  1.11107709e-01  7.80453496e-02  4.66479880e-01  9.79485845e-03  9.24392283e+06 
 5.63169456e+14  6.58474819e+33  1.48721000e+01  1.50563997e-01  5.83760000e+00  1.12066029e-01  7.87714368e-02  4.62766214e-01  1.00038517e-02  8.93287865e+06 
 5.74275104e+14  6.74015861e+33  1.47801000e+01  1.51235287e-01  5.84260000e+00  1.12974010e-01  7.94738447e-02  4.59303107e-01  1.02083871e-02  8.64264545e+06 
 5.85380753e+14  6.89614830e+33  1.46931000e+01  1.51873606e-01  5.84760000e+00  1.13869220e-01  8.01298855e-02  4.55760944e-01  1.04008378e-02  8.37128932e+06 
 5.96486401e+14  7.05271299e+33  1.46091000e+01  1.52481022e-01  5.85160000e+00  1.14714397e-01  8.07600914e-02  4.52484626e-01  1.05874482e-02  8.11704625e+06 
 6.07592050e+14  7.20983582e+33  1.45291000e+01  1.53059255e-01  5.85560000e+00  1.15547205e-01  8.13525326e-02  4.49143120e-01  1.07640111e-02  7.87840145e+06 
 6.18697698e+14  7.36750843e+33  1.44511000e+01  1.53610067e-01  5.85860000e+00  1.16330286e-01  8.19287841e-02  4.46082054e-01  1.09373677e-02  7.65398006e+06 
 6.29803347e+14  7.52572273e+33  1.43771000e+01  1.54134779e-01  5.86160000e+00  1.17101421e-01  8.24654559e-02  4.42966720e-01  1.10994959e-02  7.44260341e+06 
 6.40908996e+14  7.68447410e+33  1.43051000e+01  1.54635075e-01  5.86360000e+00  1.17823197e-01  8.29847536e-02  4.40144543e-01  1.12575834e-02  7.24315856e+06 
 6.52014644e+14  7.84375862e+33  1.42361000e+01  1.55112120e-01  5.86560000e+00  1.18533537e-01  8.34744833e-02  4.37277982e-01  1.14073170e-02  7.05469717e+06 
