# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  1.15742252e+33  2.42820100e+02  9.15130524e-02  1.64060000e+00  2.02501173e-03  2.83034753e-03  9.99858084e-01  4.21776153e-04  5.26815280e+12 
 2.32560777e+14  1.18565894e+33  2.25697100e+02  9.13012672e-02  1.74560000e+00  2.45213841e-03  2.78540055e-03  9.99770855e-01  3.89457275e-04  3.41408295e+12 
 2.35121553e+14  1.21504850e+33  2.09877100e+02  9.11153541e-02  1.84560000e+00  2.91350027e-03  2.76249884e-03  9.99644734e-01  3.60684281e-04  2.22107402e+12 
 2.37682330e+14  1.24549445e+33  1.95295100e+02  9.09558953e-02  1.94060000e+00  3.40500374e-03  2.76122315e-03  9.99469163e-01  3.35248367e-04  1.45290601e+12 
 2.40243107e+14  1.27594040e+33  1.82288100e+02  9.08270481e-02  2.02960000e+00  3.91491783e-03  2.78025287e-03  9.99238601e-01  3.13425823e-04  9.69211920e+11 
 2.42803884e+14  1.30643054e+33  1.70626100e+02  9.07260033e-02  2.11260000e+00  4.43673925e-03  2.81769271e-03  9.98946887e-01  2.94620151e-04  6.58262707e+11 
 2.45364660e+14  1.34011832e+33  1.59090100e+02  9.06440555e-02  2.19860000e+00  5.02705556e-03  2.87861978e-03  9.98544999e-01  2.76768154e-04  4.37727297e+11 
 2.47925437e+14  1.37380611e+33  1.48761100e+02  9.05909653e-02  2.27960000e+00  5.63152323e-03  2.95874808e-03  9.98050946e-01  2.61485268e-04  2.96509132e+11 
 2.50486214e+14  1.40749390e+33  1.39486100e+02  9.05646627e-02  2.35560000e+00  6.24420189e-03  3.05676193e-03  9.97461057e-01  2.48327809e-04  2.04387592e+11 
 2.53046990e+14  1.44373774e+33  1.30525100e+02  9.05641191e-02  2.43260000e+00  6.91208605e-03  3.18111277e-03  9.96713980e-01  2.36171317e-04  1.39471306e+11 
 2.55607767e+14  1.48117340e+33  1.22210100e+02  9.05919828e-02  2.50760000e+00  7.61050005e-03  3.32957023e-03  9.95815191e-01  2.25451379e-04  9.56550597e+10 
 2.58168544e+14  1.51860906e+33  1.14733100e+02  9.06469693e-02  2.57960000e+00  8.32567600e-03  3.49747736e-03  9.94775147e-01  2.16308755e-04  6.67297773e+10 
 2.60729320e+14  1.55751610e+33  1.07739100e+02  9.07309867e-02  2.64960000e+00  9.06779580e-03  3.69181134e-03  9.93561735e-01  2.08269919e-04  4.66964080e+10 
 2.63290097e+14  1.59917213e+33  1.00999100e+02  9.08498247e-02  2.72160000e+00  9.87825388e-03  3.92217135e-03  9.92091702e-01  2.01077948e-04  3.24264852e+10 
 2.65850874e+14  1.64082817e+33  9.49361000e+01  9.09969794e-02  2.78960000e+00  1.06915848e-02  4.17493332e-03  9.90462251e-01  1.95160045e-04  2.29076923e+10 
 2.68411651e+14  1.68254729e+33  8.94611000e+01  9.11709377e-02  2.85460000e+00  1.15132199e-02  4.44978690e-03  9.88667741e-01  1.90379089e-04  1.64466210e+10 
 2.70972427e+14  1.72890937e+33  8.39801000e+01  9.13939742e-02  2.92460000e+00  1.24455959e-02  4.78063365e-03  9.86464343e-01  1.86282708e-04  1.15887087e+10 
 2.73533204e+14  1.77527144e+33  7.90491000e+01  9.16469900e-02  2.99060000e+00  1.33761008e-02  5.13802054e-03  9.84083307e-01  1.83360867e-04  8.31320809e+09 
 2.76093981e+14  1.82163352e+33  7.46031000e+01  9.19281075e-02  3.05360000e+00  1.43110498e-02  5.52099350e-03  9.81520969e-01  1.81537341e-04  6.06844085e+09 
 2.78654757e+14  1.93462894e+33  6.52721000e+01  9.27438459e-02  3.19960000e+00  1.66569147e-02  6.58200278e-03  9.74396385e-01  1.81530857e-04  2.97667388e+09 
 2.81215534e+14  2.00881350e+33  6.00821000e+01  9.33866717e-02  3.29160000e+00  1.82633104e-02  7.38578485e-03  9.68993087e-01  1.85194837e-04  1.93864499e+09 
 2.83776311e+14  2.08521034e+33  5.54381000e+01  9.41260891e-02  3.38060000e+00  1.99240255e-02  8.29283533e-03  9.62993276e-01  1.92275189e-04  1.29414590e+09 
 2.86337087e+14  2.16351622e+33  5.13011000e+01  9.49600999e-02  3.46860000e+00  2.16641950e-02  9.30354532e-03  9.56319015e-01  2.03386277e-04  8.88827737e+08 
 2.88897864e+14  2.24375286e+33  4.76151000e+01  9.58890366e-02  3.55360000e+00  2.34507434e-02  1.04201856e-02  9.49085333e-01  2.19274828e-04  6.28689035e+08 
 2.91458641e+14  2.32664124e+33  4.43011000e+01  9.69218314e-02  3.63860000e+00  2.53341531e-02  1.16558026e-02  9.41105922e-01  2.41113587e-04  4.56829935e+08 
 2.94019418e+14  2.41187596e+33  4.13351000e+01  9.80552573e-02  3.72160000e+00  2.72788053e-02  1.30070511e-02  9.32527077e-01  2.70017461e-04  3.41350681e+08 
 2.96580194e+14  2.49915798e+33  3.86861000e+01  9.92848373e-02  3.80260000e+00  2.92800616e-02  1.44704727e-02  9.23394183e-01  3.07304645e-04  2.62118464e+08 
 2.99140971e+14  2.58850933e+33  3.63181000e+01  1.00609723e-01  3.88260000e+00  3.13545441e-02  1.60439681e-02  9.13656619e-01  3.54421015e-04  2.06302114e+08 
 3.01701748e+14  2.68075658e+33  3.41781000e+01  1.02041619e-01  3.96160000e+00  3.35066128e-02  1.77429369e-02  9.03317172e-01  4.13719598e-04  1.65625555e+08 
 3.04262524e+14  2.77546805e+33  3.22541000e+01  1.03573312e-01  4.03960000e+00  3.57329365e-02  1.95558932e-02  8.92420537e-01  4.86876993e-04  1.35416925e+08 
 3.06823301e+14  2.87236832e+33  3.05261000e+01  1.05198964e-01  4.11660000e+00  3.80309014e-02  2.14751370e-02  8.81010500e-01  5.75804900e-04  1.12497543e+08 
 3.09384078e+14  2.97147960e+33  2.89701000e+01  1.06917249e-01  4.19160000e+00  4.03767738e-02  2.34983666e-02  8.69256311e-01  6.82761321e-04  9.46996499e+07 
 3.11944854e+14  3.07376256e+33  2.75551000e+01  1.08743687e-01  4.26660000e+00  4.28209913e-02  2.56392838e-02  8.56930781e-01  8.11127766e-04  8.04724706e+07 
 3.14505631e+14  3.17860619e+33  2.62741000e+01  1.10666254e-01  4.34060000e+00  4.53364167e-02  2.78823430e-02  8.44218094e-01  9.62910095e-04  6.89790679e+07 
 3.17066408e+14  3.28578298e+33  2.51151000e+01  1.12679061e-01  4.41260000e+00  4.78949927e-02  3.02171240e-02  8.31328935e-01  1.14023686e-03  5.95692213e+07 
 3.19627185e+14  3.39531526e+33  2.40651000e+01  1.14780646e-01  4.48460000e+00  5.05454522e-02  3.26361661e-02  8.18008597e-01  1.34531607e-03  5.17592220e+07 
 3.22187961e+14  3.50833206e+33  2.31011000e+01  1.16991324e-01  4.55560000e+00  5.32704027e-02  3.51643075e-02  8.04441254e-01  1.58355745e-03  4.51437083e+07 
 3.24748738e+14  3.62397859e+33  2.22241000e+01  1.19293003e-01  4.62560000e+00  5.60623478e-02  3.77699363e-02  7.90693664e-01  1.85521371e-03  3.95374255e+07 
 3.27309515e+14  3.74210517e+33  2.14241000e+01  1.21680908e-01  4.69460000e+00  5.89187814e-02  4.04498712e-02  7.76818048e-01  2.16300009e-03  3.47556686e+07 
 3.29870291e+14  3.86273414e+33  2.06941000e+01  1.24153655e-01  4.76260000e+00  6.18384198e-02  4.31937875e-02  7.62862815e-01  2.50853319e-03  3.06495001e+07 
 3.32431068e+14  3.98720359e+33  2.00191000e+01  1.26737244e-01  4.83060000e+00  6.48607585e-02  4.60296767e-02  7.48665113e-01  2.89866997e-03  2.70687750e+07 
 3.34991845e+14  4.11433780e+33  1.94011000e+01  1.29405835e-01  4.89760000e+00  6.79464471e-02  4.89209152e-02  7.34470719e-01  3.33156461e-03  2.39650917e+07 
 3.37552621e+14  4.24410113e+33  1.88341000e+01  1.32156936e-01  4.96360000e+00  7.10936164e-02  5.18628083e-02  7.20323291e-01  3.80911424e-03  2.12650755e+07 
 3.40113398e+14  4.37661496e+33  1.83131000e+01  1.34991437e-01  5.02860000e+00  7.43016504e-02  5.48492626e-02  7.06264211e-01  4.33268770e-03  1.89061894e+07 
 3.42674175e+14  4.51317679e+33  1.78281000e+01  1.37935611e-01  5.09460000e+00  7.76473189e-02  5.79111047e-02  6.91869488e-01  4.91074126e-03  1.68212678e+07 
 3.45234952e+14  4.65249620e+33  1.73821000e+01  1.40960216e-01  5.15860000e+00  8.10195206e-02  6.10029417e-02  6.77860676e-01  5.53720836e-03  1.49929706e+07 
 3.47795728e+14  4.79459555e+33  1.69701000e+01  1.44064122e-01  5.22160000e+00  8.44495865e-02  6.41286471e-02  6.64041415e-01  6.21483393e-03  1.33856890e+07 
 3.50356505e+14  4.93980430e+33  1.65891000e+01  1.47253017e-01  5.28460000e+00  8.79749411e-02  6.72827648e-02  6.50191041e-01  6.94405844e-03  1.19667128e+07 
 3.52917282e+14  5.08910765e+33  1.62331000e+01  1.50546998e-01  5.34760000e+00  9.16050984e-02  7.04901130e-02  6.36338069e-01  7.73295292e-03  1.07043566e+07 
 3.55478058e+14  5.24132106e+33  1.59041000e+01  1.53918543e-01  5.40960000e+00  9.52923942e-02  7.37088670e-02  6.22743654e-01  8.57275685e-03  9.58913992e+06 
 3.58038835e+14  5.39646660e+33  1.55981000e+01  1.57366650e-01  5.47060000e+00  9.90351423e-02  7.69499020e-02  6.09431641e-01  9.46764742e-03  8.60211922e+06 
 3.60599612e+14  5.55514102e+33  1.53141000e+01  1.60903199e-01  5.53160000e+00  1.02876629e-01  8.02009129e-02  5.96159143e-01  1.04146714e-02  7.72410105e+06 
 3.63160388e+14  5.71790344e+33  1.50481000e+01  1.64539124e-01  5.59160000e+00  1.06782031e-01  8.34833287e-02  5.83229089e-01  1.14214878e-02  6.93990450e+06 
 3.65721165e+14  5.88372944e+33  1.48011000e+01  1.68250155e-01  5.65160000e+00  1.10781599e-01  8.67636824e-02  5.70349515e-01  1.24783212e-02  6.24334210e+06 
 3.68281942e+14  6.05264070e+33  1.45701000e+01  1.72035407e-01  5.71060000e+00  1.14833718e-01  9.00557976e-02  5.57813830e-01  1.35903216e-02  5.62369276e+06 
 3.70842719e+14  6.22556969e+33  1.43551000e+01  1.75914451e-01  5.76860000e+00  1.18945090e-01  9.33435157e-02  5.45661972e-01  1.47511346e-02  5.06894214e+06 
 3.73403495e+14  6.40251737e+33  1.41531000e+01  1.79885782e-01  5.82760000e+00  1.23202034e-01  9.66475483e-02  5.33310841e-01  1.59689435e-02  4.57212658e+06 
