# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  3.31278641e+33  1.64911000e+01  1.88292179e-01  8.10860000e+00  1.66191351e-01  1.00702193e-01  2.28276986e-01  1.82299742e-02  8.92156720e+06 
 2.33917694e+14  3.47925541e+33  1.61731000e+01  1.95313085e-01  8.19060000e+00  1.73445556e-01  1.06052208e-01  2.18129374e-01  2.05470764e-02  7.59675427e+06 
 2.37835388e+14  3.65426000e+33  1.58841000e+01  2.02590120e-01  8.27260000e+00  1.80964008e-01  1.11384051e-01  2.08342973e-01  2.29996929e-02  6.47160752e+06 
 2.41753082e+14  3.82926459e+33  1.56331000e+01  2.09760202e-01  8.35060000e+00  1.88371106e-01  1.16435611e-01  1.99357541e-01  2.54530694e-02  5.55800085e+06 
 2.45670776e+14  4.01433637e+33  1.54001000e+01  2.17230154e-01  8.42860000e+00  1.96070574e-01  1.21518654e-01  1.90750694e-01  2.80474005e-02  4.76955814e+06 
 2.49588470e+14  4.19973968e+33  1.51961000e+01  2.24602744e-01  8.50260000e+00  2.03654806e-01  1.26336594e-01  1.82920037e-01  3.06183672e-02  4.12226430e+06 
 2.53506164e+14  4.39304604e+33  1.50091000e+01  2.32171039e-01  8.57660000e+00  2.11457836e-01  1.31094845e-01  1.75258373e-01  3.32611931e-02  3.56647543e+06 
 2.57423858e+14  4.58884546e+33  1.48421000e+01  2.39722927e-01  8.64760000e+00  2.19226691e-01  1.35660835e-01  1.68210119e-01  3.58902606e-02  3.10080104e+06 
 2.61341552e+14  4.79031099e+33  1.46891000e+01  2.47370879e-01  8.71660000e+00  2.27070833e-01  1.40129912e-01  1.61668818e-01  3.85494625e-02  2.70283654e+06 
 2.65259246e+14  4.99644604e+33  1.45511000e+01  2.55078381e-01  8.78360000e+00  2.34961287e-01  1.44446814e-01  1.55568492e-01  4.11918967e-02  2.36314865e+06 
 2.69176940e+14  5.20597874e+33  1.44251000e+01  2.62788304e-01  8.84960000e+00  2.42891089e-01  1.48630492e-01  1.49569761e-01  4.38216499e-02  2.07405902e+06 
 2.73094634e+14  5.42234505e+33  1.43091000e+01  2.70627862e-01  8.91360000e+00  2.50912005e-01  1.52727033e-01  1.44090722e-01  4.64559238e-02  1.82309183e+06 
 2.77012328e+14  5.61781322e+33  1.42151000e+01  2.77603063e-01  8.96960000e+00  2.58072453e-01  1.56242269e-01  1.39317740e-01  4.87593396e-02  1.63025117e+06 
 2.80930022e+14  5.64713982e+33  1.42021000e+01  2.78611836e-01  8.97760000e+00  2.59109206e-01  1.56741711e-01  1.38639402e-01  4.90896865e-02  1.60444066e+06 
 2.84847716e+14  5.67646643e+33  1.41891000e+01  2.79573043e-01  8.98460000e+00  2.60075500e-01  1.57230494e-01  1.38136390e-01  4.94154299e-02  1.58026068e+06 
 2.88765410e+14  5.74126116e+33  1.41631000e+01  2.81592545e-01  8.99960000e+00  2.62124792e-01  1.58224333e-01  1.36971876e-01  5.00764059e-02  1.53069046e+06 
 2.92683104e+14  5.82722819e+33  1.41311000e+01  2.84183933e-01  9.01960000e+00  2.64797567e-01  1.59463244e-01  1.35233210e-01  5.09005969e-02  1.46951324e+06 
 2.96600798e+14  5.91330986e+33  1.41001000e+01  2.86686522e-01  9.03860000e+00  2.67381822e-01  1.60655644e-01  1.33568067e-01  5.16981531e-02  1.41292137e+06 
 3.00518492e+14  5.99951167e+33  1.40701000e+01  2.89104683e-01  9.05560000e+00  2.69840780e-01  1.61802380e-01  1.32227161e-01  5.24687748e-02  1.36044062e+06 
 3.04436186e+14  6.08582942e+33  1.40421000e+01  2.91442202e-01  9.07260000e+00  2.72253622e-01  1.62880764e-01  1.30733769e-01  5.31930165e-02  1.31165950e+06 
 3.08353879e+14  6.17225758e+33  1.40151000e+01  2.93702592e-01  9.08860000e+00  2.74583388e-01  1.63914050e-01  1.29336647e-01  5.38887338e-02  1.26621796e+06 
 3.12271573e+14  6.25879487e+33  1.39891000e+01  2.95889268e-01  9.10260000e+00  2.76792517e-01  1.64902695e-01  1.28281539e-01  5.45554850e-02  1.22379763e+06 
 3.16189267e+14  6.34544006e+33  1.39631000e+01  2.98005443e-01  9.11760000e+00  2.79000090e-01  1.65870897e-01  1.26855548e-01  5.52126302e-02  1.18411825e+06 
 3.20106961e+14  6.43219196e+33  1.39391000e+01  3.00054134e-01  9.13060000e+00  2.81089985e-01  1.66771737e-01  1.25782544e-01  5.58205141e-02  1.14693237e+06 
 3.24024655e+14  6.51904938e+33  1.39161000e+01  3.02038190e-01  9.14360000e+00  2.83142223e-01  1.67629222e-01  1.24590540e-01  5.63983181e-02  1.11202087e+06 
 3.27942349e+14  6.60601117e+33  1.38931000e+01  3.03960298e-01  9.15560000e+00  2.85118743e-01  1.68468017e-01  1.23523038e-01  5.69662514e-02  1.07918902e+06 
 3.31860043e+14  6.69308045e+33  1.38711000e+01  3.05823087e-01  9.16660000e+00  2.87020759e-01  1.69264594e-01  1.22584600e-01  5.75040143e-02  1.04826170e+06 
 3.35777737e+14  6.78025742e+33  1.38501000e+01  3.07628969e-01  9.17760000e+00  2.88889240e-01  1.70019325e-01  1.21543112e-01  5.80113517e-02  1.01908348e+06 
 3.39695431e+14  6.86753525e+33  1.38291000e+01  3.09380088e-01  9.18760000e+00  2.90685473e-01  1.70757257e-01  1.20639394e-01  5.85091935e-02  9.91517274e+05 
 3.43613125e+14  6.95491291e+33  1.38091000e+01  3.11078603e-01  9.19760000e+00  2.92450391e-01  1.71454339e-01  1.19642323e-01  5.89766097e-02  9.65437921e+05 
 3.47530819e+14  7.04238936e+33  1.37901000e+01  3.12726544e-01  9.20660000e+00  2.94145109e-01  1.72110895e-01  1.18790929e-01  5.94134071e-02  9.40732584e+05 
 3.51448513e+14  7.12996360e+33  1.37711000e+01  3.14325865e-01  9.21560000e+00  2.95810607e-01  1.72752363e-01  1.17854697e-01  5.98411770e-02  9.17299319e+05 
 3.55366207e+14  7.21763466e+33  1.37521000e+01  3.15878379e-01  9.22360000e+00  2.97407732e-01  1.73379415e-01  1.17071178e-01  6.02603067e-02  8.95045934e+05 
 3.59283901e+14  7.30540156e+33  1.37341000e+01  3.17385851e-01  9.23160000e+00  2.98977524e-01  1.73967384e-01  1.16210246e-01  6.06491130e-02  8.73888552e+05 
 3.63201595e+14  7.39326384e+33  1.37161000e+01  3.18849946e-01  9.23860000e+00  3.00480572e-01  1.74541995e-01  1.15508465e-01  6.10297120e-02  8.53750902e+05 
 3.67119289e+14  7.48122850e+33  1.36981000e+01  3.20272375e-01  9.24560000e+00  3.01958125e-01  1.75103864e-01  1.14735901e-01  6.14024747e-02  8.34561823e+05 
