# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  1.41864454e+33  2.77197810e+03  1.26284889e-01  5.01460000e+00  4.10585886e-02  7.59812239e-02  9.99994835e-01 -7.97762920e-05 -3.86041745e+16 
 2.30790051e+14  1.42943938e+33  1.95653810e+03  9.86805745e-02  5.02460000e+00  4.13790849e-02  3.89046343e-02  9.99973791e-01 -3.22981282e-05 -9.39785919e+15 
 2.31580102e+14  1.44024954e+33  1.34696510e+03  8.70077035e-02  5.03460000e+00  4.17004161e-02  1.89564546e-02  9.99869811e-01  3.65222073e-04  3.08402991e+16 
 2.32370153e+14  1.45110043e+33  9.70662100e+02  8.21310084e-02  5.04460000e+00  4.20229511e-02  1.05227877e-02  9.99516116e-01  3.30401905e-04  7.23461645e+15 
 2.33160204e+14  1.46195764e+33  7.39855100e+02  7.98041926e-02  5.05360000e+00  4.23297050e-02  6.77074817e-03  9.98653710e-01  1.89683553e-03  1.23368100e+16 
 2.33950255e+14  1.47286302e+33  5.89951100e+02  7.85380550e-02  5.06360000e+00  4.26541702e-02  4.87634947e-03  9.96978924e-01  1.19275276e-03  2.70893246e+15 
 2.34740306e+14  1.48376841e+33  4.87368100e+02  7.77913104e-02  5.07260000e+00  4.29626324e-02  3.81672417e-03  9.94230033e-01  8.43710173e-04  7.73377846e+14 
 2.35530357e+14  1.49472449e+33  4.13344100e+02  7.73276414e-02  5.08160000e+00  4.32722986e-02  3.17231699e-03  9.90189283e-01  7.33771666e-04  3.04098455e+14 
 2.36320408e+14  1.50568279e+33  3.58034100e+02  7.70372415e-02  5.09160000e+00  4.35991801e-02  2.76074897e-03  9.84749986e-01  5.76979472e-04  1.18808382e+14 
 2.37110459e+14  1.51668216e+33  3.15211100e+02  7.68589787e-02  5.10060000e+00  4.39104552e-02  2.48832677e-03  9.77893043e-01  4.91653959e-04  5.41704428e+13 
 2.37900510e+14  1.52769179e+33  2.81277100e+02  7.67586672e-02  5.10960000e+00  4.42223362e-02  2.30638199e-03  9.69697851e-01  4.23886522e-04  2.65982301e+13 
 2.38690561e+14  1.53873335e+33  2.53744100e+02  7.67145253e-02  5.11860000e+00  4.45351309e-02  2.18594488e-03  9.60286157e-01  3.73926885e-04  1.40587538e+13 
 2.39480612e+14  1.54979273e+33  2.31026100e+02  7.67125814e-02  5.12760000e+00  4.48486314e-02  2.10978689e-03  9.49851950e-01  3.35333942e-04  7.88893073e+12 
 2.40270663e+14  1.56087539e+33  2.11982100e+02  7.67432199e-02  5.13660000e+00  4.51629095e-02  2.06668582e-03  9.38598217e-01  3.04196849e-04  4.64535552e+12 
 2.41060714e+14  1.57198293e+33  1.95804100e+02  7.67996766e-02  5.14560000e+00  4.54779855e-02  2.04923141e-03  9.26735336e-01  2.79363638e-04  2.85792093e+12 
 2.41850765e+14  1.58310558e+33  1.81915100e+02  7.68769374e-02  5.15360000e+00  4.57765794e-02  2.05231573e-03  9.14535451e-01  2.58763741e-04  1.82320364e+12 
 2.42640816e+14  1.59425968e+33  1.69854100e+02  7.69714244e-02  5.16260000e+00  4.60931337e-02  2.07231611e-03  9.02054162e-01  2.41707225e-04  1.20113152e+12 
 2.43430867e+14  1.60542017e+33  1.59313100e+02  7.70800786e-02  5.17160000e+00  4.64102010e-02  2.10648957e-03  8.89526351e-01  2.27414840e-04  8.14580256e+11 
 2.44220918e+14  1.61661282e+33  1.50006100e+02  7.72009267e-02  5.17960000e+00  4.67108512e-02  2.15294540e-03  8.77138599e-01  2.15286201e-04  5.66260942e+11 
 2.45010969e+14  1.62780566e+33  1.41754100e+02  7.73318457e-02  5.18860000e+00  4.70291754e-02  2.21004101e-03  8.64866709e-01  2.04952937e-04  4.02817930e+11 
 2.45801020e+14  1.63902608e+33  1.34375100e+02  7.74717533e-02  5.19660000e+00  4.73308748e-02  2.27665372e-03  8.52936475e-01  1.96053985e-04  2.92294828e+11 
 2.46591071e+14  1.65024650e+33  1.27755100e+02  7.76190995e-02  5.20460000e+00  4.76328824e-02  2.35168313e-03  8.41345998e-01  1.88343114e-04  2.16056013e+11 
 2.47381122e+14  1.66146692e+33  1.21784100e+02  7.77729285e-02  5.21260000e+00  4.79351621e-02  2.43435414e-03  8.30130839e-01  1.81644160e-04  1.62405417e+11 
 2.48171173e+14  1.67268734e+33  1.16373100e+02  7.79323904e-02  5.22060000e+00  4.82377282e-02  2.52399158e-03  8.19311169e-01  1.75795027e-04  1.23950418e+11 
 2.48961224e+14  1.68390776e+33  1.11449100e+02  7.80967900e-02  5.22860000e+00  4.85405742e-02  2.62000085e-03  8.08895580e-01  1.70662779e-04  9.59232987e+10 
 2.49751275e+14  1.69512818e+33  1.06949100e+02  7.82655507e-02  5.23660000e+00  4.88436816e-02  2.72197533e-03  7.98883847e-01  1.66161867e-04  7.51851703e+10 
 2.50541326e+14  1.70634860e+33  1.02822100e+02  7.84381564e-02  5.24460000e+00  4.91470531e-02  2.82947954e-03  7.89268956e-01  1.62200757e-04  5.96233969e+10 
 2.51331377e+14  1.71756902e+33  9.90251000e+01  7.86141705e-02  5.25260000e+00  4.94506827e-02  2.94211824e-03  7.80039305e-01  1.58703189e-04  4.77943213e+10 
 2.52121428e+14  1.72878944e+33  9.55191000e+01  7.87932133e-02  5.26060000e+00  4.97545644e-02  3.05968483e-03  7.71180043e-01  1.55627783e-04  3.86956870e+10 
 2.52911479e+14  1.74000986e+33  9.22741000e+01  7.89749585e-02  5.26760000e+00  5.00407883e-02  3.18179018e-03  7.62832050e-01  1.52915850e-04  3.16208063e+10 
 2.53701530e+14  1.75125656e+33  8.92541000e+01  7.91595385e-02  5.27560000e+00  5.03454853e-02  3.30860469e-03  7.54651149e-01  1.50535356e-04  2.60514259e+10 
 2.54491581e+14  1.76260386e+33  8.64201000e+01  7.93479743e-02  5.28260000e+00  5.06338682e-02  3.44071808e-03  7.46898504e-01  1.48429054e-04  2.16014001e+10 
 2.55281632e+14  1.77395115e+33  8.37781000e+01  7.95383983e-02  5.29060000e+00  5.09404523e-02  3.57685481e-03  7.39288044e-01  1.46598434e-04  1.80495359e+10 
 2.56071683e+14  1.78529845e+33  8.13101000e+01  7.97306001e-02  5.29760000e+00  5.12291731e-02  3.71677231e-03  7.32139849e-01  1.45013582e-04  1.51905805e+10 
 2.56861734e+14  1.79664574e+33  7.89981000e+01  7.99243928e-02  5.30560000e+00  5.15361847e-02  3.86045238e-03  7.25087690e-01  1.43667963e-04  1.28710749e+10 
 2.57651785e+14  1.80799303e+33  7.68301000e+01  8.01196036e-02  5.31260000e+00  5.18252260e-02  4.00751231e-03  7.18470222e-01  1.42525860e-04  1.09755194e+10 
 2.58441836e+14  1.81934033e+33  7.47921000e+01  8.03160814e-02  5.31960000e+00  5.21143959e-02  4.15792690e-03  7.12094368e-01  1.41583406e-04  9.41557434e+09 
 2.59231887e+14  1.83068762e+33  7.28731000e+01  8.05136980e-02  5.32660000e+00  5.24036817e-02  4.31153306e-03  7.05944320e-01  1.40826300e-04  8.12343111e+09 
 2.60021938e+14  1.84203492e+33  7.10631000e+01  8.07123132e-02  5.33360000e+00  5.26930934e-02  4.46819839e-03  7.00004798e-01  1.40244096e-04  7.04652081e+09 
 2.60811989e+14  1.85338221e+33  6.93541000e+01  8.09118198e-02  5.34060000e+00  5.29826207e-02  4.62767680e-03  6.94261877e-01  1.39819192e-04  6.14378523e+09 
 2.61602040e+14  1.86472951e+33  6.77361000e+01  8.11121141e-02  5.34760000e+00  5.32722595e-02  4.79011497e-03  6.88702475e-01  1.39562564e-04  5.38281751e+09 
 2.62392091e+14  1.87612780e+33  6.61971000e+01  8.13140077e-02  5.35460000e+00  5.35627279e-02  4.95589633e-03  6.83296944e-01  1.39450190e-04  4.73538701e+09 
 2.63182142e+14  1.88760191e+33  6.47281000e+01  8.15178830e-02  5.36160000e+00  5.38543844e-02  5.12537074e-03  6.78027867e-01  1.39481350e-04  4.18104031e+09 
 2.63972193e+14  1.89907603e+33  6.33331000e+01  8.17223225e-02  5.36860000e+00  5.41461543e-02  5.29741784e-03  6.72911516e-01  1.39657218e-04  3.70750713e+09 
 2.64762244e+14  1.91055014e+33  6.20071000e+01  8.19272503e-02  5.37460000e+00  5.44193969e-02  5.47187004e-03  6.68150171e-01  1.39969897e-04  3.30117259e+09 
 2.65552295e+14  1.92202426e+33  6.07451000e+01  8.21325960e-02  5.38160000e+00  5.47113348e-02  5.64864316e-03  6.63312458e-01  1.40416496e-04  2.95097152e+09 
 2.66342346e+14  1.93349837e+33  5.95431000e+01  8.23382885e-02  5.38860000e+00  5.50033787e-02  5.82755282e-03  6.58599310e-01  1.40989245e-04  2.64790499e+09 
 2.67132397e+14  1.94497249e+33  5.83961000e+01  8.25442649e-02  5.39460000e+00  5.52767541e-02  6.00868803e-03  6.54222282e-01  1.41695949e-04  2.38457239e+09 
 2.67922448e+14  1.95644660e+33  5.73011000e+01  8.27504927e-02  5.40160000e+00  5.55689364e-02  6.19182861e-03  6.49737584e-01  1.42527290e-04  2.15490566e+09 
 2.68712499e+14  1.96792072e+33  5.62541000e+01  8.29568913e-02  5.40760000e+00  5.58423578e-02  6.37702016e-03  6.45578995e-01  1.43488540e-04  1.95386321e+09 
 2.69502550e+14  1.97939483e+33  5.52521000e+01  8.31634303e-02  5.41360000e+00  5.61157704e-02  6.56417504e-03  6.41520758e-01  1.44577991e-04  1.77726643e+09 
 2.70292601e+14  1.99086895e+33  5.42931000e+01  8.33700526e-02  5.42060000e+00  5.64081376e-02  6.75301536e-03  6.37328342e-01  1.45784125e-04  1.62162874e+09 
 2.71082652e+14  2.00240612e+33  5.33691000e+01  8.35778723e-02  5.42660000e+00  5.66824574e-02  6.94461788e-03  6.33437285e-01  1.47119143e-04  1.48330481e+09 
 2.71872703e+14  2.01398684e+33  5.24801000e+01  8.37864867e-02  5.43260000e+00  5.69574006e-02  7.13850750e-03  6.29620848e-01  1.48576350e-04  1.36025845e+09 
 2.72662754e+14  2.02556757e+33  5.16261000e+01  8.39951095e-02  5.43860000e+00  5.72323258e-02  7.33424908e-03  6.25884555e-01  1.50168425e-04  1.25090289e+09 
 2.73452805e+14  2.03714830e+33  5.08071000e+01  8.42036871e-02  5.44560000e+00  5.75263739e-02  7.53117992e-03  6.21987683e-01  1.51866161e-04  1.15344233e+09 
 2.74242856e+14  2.04872903e+33  5.00191000e+01  8.44121835e-02  5.45160000e+00  5.78013359e-02  7.72982332e-03  6.18395348e-01  1.53698360e-04  1.06632921e+09 
 2.75032907e+14  2.06030976e+33  4.92611000e+01  8.46205684e-02  5.45760000e+00  5.80762902e-02  7.92989033e-03  6.14869711e-01  1.55654303e-04  9.88258019e+08 
 2.75822958e+14  2.07189049e+33  4.85311000e+01  8.48288217e-02  5.46360000e+00  5.83512249e-02  8.13143417e-03  6.11407253e-01  1.57739703e-04  9.18106159e+08 
 2.76613009e+14  2.08347121e+33  4.78281000e+01  8.50369109e-02  5.46860000e+00  5.86068480e-02  8.33421880e-03  6.08246540e-01  1.59946642e-04  8.54912707e+08 
 2.77403060e+14  2.09505194e+33  4.71511000e+01  8.52448089e-02  5.47460000e+00  5.88817059e-02  8.53802111e-03  6.04901425e-01  1.62268188e-04  7.97849915e+08 
 2.78193111e+14  2.10663267e+33  4.64981000e+01  8.54524913e-02  5.48060000e+00  5.91565422e-02  8.74300917e-03  6.01609488e-01  1.64715363e-04  7.46199370e+08 
 2.78983162e+14  2.11821340e+33  4.58671000e+01  8.56599399e-02  5.48660000e+00  5.94313492e-02  8.94942603e-03  5.98368009e-01  1.67302121e-04  6.99338457e+08 
 2.79773213e+14  2.20616555e+33  4.15881000e+01  8.72839686e-02  5.52960000e+00  6.15061704e-02  1.06038588e-02  5.75478345e-01  1.91988302e-04  4.47729924e+08 
 2.80563264e+14  2.31626140e+33  3.72181000e+01  8.94635903e-02  5.58460000e+00  6.42298732e-02  1.29154357e-02  5.48778456e-01  2.38562788e-04  2.82299727e+08 
 2.81353315e+14  2.42635724e+33  3.36961000e+01  9.17971341e-02  5.64060000e+00  6.70775649e-02  1.54751694e-02  5.23933574e-01  3.07149317e-04  1.94388475e+08 
 2.82143366e+14  2.46964249e+33  3.25001000e+01  9.27518297e-02  5.66260000e+00  6.82216156e-02  1.65427537e-02  5.14686347e-01  3.41286869e-04  1.71198130e+08 
 2.82933417e+14  2.50653202e+33  3.15591000e+01  9.35760499e-02  5.68160000e+00  6.92090061e-02  1.74713447e-02  5.06954007e-01  3.73698472e-04  1.54842155e+08 
 2.83723468e+14  2.54342154e+33  3.06831000e+01  9.44093332e-02  5.70060000e+00  7.02028236e-02  1.84157304e-02  4.99406600e-01  4.09312086e-04  1.40943312e+08 
 2.84513519e+14  2.58031107e+33  2.98641000e+01  9.52511921e-02  5.71860000e+00  7.11818266e-02  1.93773269e-02  4.92316998e-01  4.48417886e-04  1.29016829e+08 
 2.85303570e+14  2.61830904e+33  2.90771000e+01  9.61269056e-02  5.73760000e+00  7.22061813e-02  2.03815703e-02  4.85053345e-01  4.92329240e-04  1.18400803e+08 
