# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  1.06761218e+33  1.81172110e+03  1.16221189e-01  2.30660000e+00  5.41924815e-03  3.38682311e-02  9.99999121e-01 -4.02930420e-04 -3.52231811e+16 
 2.31231581e+14  1.08622915e+33  1.60858910e+03  1.10440830e-01  2.35560000e+00  5.79045398e-03  2.71538010e-02  9.99998370e-01 -1.38888076e-04 -8.64590855e+15 
 2.32463162e+14  1.10529449e+33  1.41467910e+03  1.05690937e-01  2.40460000e+00  6.17854592e-03  2.14830413e-02  9.99996907e-01  1.67185141e-04  6.82129758e+15 
 2.33694743e+14  1.12481346e+33  1.23598510e+03  1.01865246e-01  2.45260000e+00  6.57683725e-03  1.69082690e-02  9.99994086e-01  4.02738430e-02  1.00583661e+18 
 2.34926325e+14  1.14493395e+33  1.07488510e+03  9.87973954e-02  2.50060000e+00  6.99274297e-03  1.33186715e-02  9.99988692e-01  6.68350678e-04  9.67510102e+15 
 2.36157906e+14  1.16568642e+33  9.32763100e+02  9.63455335e-02  2.54960000e+00  7.43442996e-03  1.05668540e-02  9.99978557e-01  1.20434112e-03  9.72784746e+15 
 2.37389487e+14  1.18692689e+33  8.10200100e+02  9.43946125e-02  2.59660000e+00  7.87883592e-03  8.49920002e-03  9.99960370e-01  2.65910622e-03  1.17633086e+16 
 2.38621068e+14  1.20866084e+33  7.05442100e+02  9.28300033e-02  2.64460000e+00  8.34929867e-03  6.95098407e-03  9.99928584e-01  2.37073416e-03  5.70579650e+15 
 2.39852649e+14  1.23117776e+33  6.15271100e+02  9.15488369e-02  2.69260000e+00  8.83968444e-03  5.77710232e-03  9.99874340e-01  1.93519267e-03  2.51977066e+15 
 2.41084230e+14  1.25425051e+33  5.38693100e+02  9.05027496e-02  2.73960000e+00  9.34069578e-03  4.89479755e-03  9.99785990e-01  1.29999925e-03  9.22379573e+14 
 2.42315811e+14  1.27833719e+33  4.72481100e+02  8.96269607e-02  2.78760000e+00  9.87201108e-03  4.21800964e-03  9.99643424e-01  1.00211496e-03  3.87449211e+14 
 2.43547392e+14  1.30430234e+33  4.13547100e+02  8.88701387e-02  2.83860000e+00  1.04578945e-02  3.68570112e-03  9.99410145e-01  7.84841248e-04  1.62628182e+14 
 2.44778974e+14  1.33026749e+33  3.64835100e+02  8.82634911e-02  2.88760000e+00  1.10447605e-02  3.30000848e-03  9.99068893e-01  6.59983449e-04  7.56273687e+13 
 2.46010555e+14  1.35623264e+33  3.24244100e+02  8.77754388e-02  2.93460000e+00  1.16307712e-02  3.02141819e-03  9.98592334e-01  5.70980844e-04  3.72979776e+13 
 2.47242136e+14  1.38219779e+33  2.90146100e+02  8.73832788e-02  2.98060000e+00  1.22245712e-02  2.82333567e-03  9.97951668e-01  4.96222192e-04  1.90189514e+13 
 2.48473717e+14  1.40816294e+33  2.61279100e+02  8.70703207e-02  3.02560000e+00  1.28253219e-02  2.68754199e-03  9.97121921e-01  4.36618535e-04  1.00888853e+13 
 2.49705298e+14  1.43412808e+33  2.36659100e+02  8.68240239e-02  3.06960000e+00  1.34321845e-02  2.60136391e-03  9.96083194e-01  3.89519004e-04  5.56561966e+12 
 2.50936879e+14  1.46186738e+33  2.14175100e+02  8.66236783e-02  3.11560000e+00  1.40874695e-02  2.55400437e-03  9.94726706e-01  3.48849708e-04  3.06103665e+12 
