# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  1.35253946e+33  3.95341210e+03  3.64237444e-01  3.65260000e+00  1.92704307e-02  1.41819653e-01  9.99999877e-01 -2.24648936e-03 -3.21373628e+16 
 2.36501136e+14  1.45072028e+33  1.01935910e+03  8.64786470e-02  3.79460000e+00  2.19211141e-02  1.14942554e-02  9.99882260e-01 -3.61075567e-04 -7.80293650e+15 
 2.43002272e+14  1.55357882e+33  2.60629100e+02  7.98706610e-02  3.92960000e+00  2.46905938e-02  2.30400190e-03  9.88279198e-01  3.94636091e-04  1.38657482e+13 
 2.49503407e+14  1.66288299e+33  1.39683100e+02  8.03682373e-02  4.05860000e+00  2.75926230e-02  2.35411624e-03  9.52804734e-01  2.08566390e-04  3.14130287e+11 
 2.56004543e+14  1.77710722e+33  9.41971000e+01  8.17970391e-02  4.18160000e+00  3.06013737e-02  3.29433455e-03  9.14427634e-01  1.60223906e-04  3.08173605e+10 
 2.62505679e+14  1.89635416e+33  7.08401000e+01  8.36422085e-02  4.29860000e+00  3.37031188e-02  4.74678795e-03  8.80764789e-01  1.46290132e-04  6.05413055e+09 
 2.69006815e+14  2.02072143e+33  5.67881000e+01  8.57580363e-02  4.41060000e+00  3.69030358e-02  6.61829363e-03  8.50722352e-01  1.50405481e-04  1.81863102e+09 
 2.75507951e+14  2.15277644e+33  4.73361000e+01  8.81266450e-02  4.51860000e+00  4.02327257e-02  8.90286624e-03  8.22543083e-01  1.71662677e-04  7.28904190e+08 
 2.82009086e+14  2.26333173e+33  4.18451000e+01  9.01572049e-02  4.60260000e+00  4.29829609e-02  1.09813764e-02  8.00871401e-01  2.03417108e-04  4.16079875e+08 
 2.88510222e+14  2.38725803e+33  3.73141000e+01  9.24364237e-02  4.68960000e+00  4.59943967e-02  1.34170258e-02  7.78339992e-01  2.55329936e-04  2.59907791e+08 
 2.95011358e+14  2.51499725e+33  3.37841000e+01  9.47901837e-02  4.77260000e+00  4.90353809e-02  1.60203014e-02  7.56611970e-01  3.29044423e-04  1.79708185e+08 
 3.01512494e+14  2.64656042e+33  3.09651000e+01  9.72085632e-02  4.85160000e+00  5.20965958e-02  1.87619606e-02  7.35646168e-01  4.28133421e-04  1.33348252e+08 
 3.08013630e+14  2.78192564e+33  2.86651000e+01  9.96832577e-02  4.92660000e+00  5.51685972e-02  2.16202052e-02  7.15456095e-01  5.56295252e-04  1.03879518e+08 
 3.14514766e+14  2.92111591e+33  2.67571000e+01  1.02208317e-01  4.99860000e+00  5.82670512e-02  2.45720699e-02  6.95849225e-01  7.16725317e-04  8.36922319e+07 
 3.21015901e+14  3.06415369e+33  2.51511000e+01  1.04778875e-01  5.06860000e+00  6.14105412e-02  2.75988518e-02  6.76610208e-01  9.12337618e-04  6.90462694e+07 
 3.27517037e+14  3.21106094e+33  2.37821000e+01  1.07390886e-01  5.13460000e+00  6.45427631e-02  3.06849090e-02  6.58250085e-01  1.14568996e-03  5.79494559e+07 
 3.34018173e+14  3.36185914e+33  2.26021000e+01  1.10040904e-01  5.19860000e+00  6.77083191e-02  3.38172637e-02  6.40318744e-01  1.41898293e-03  4.92627626e+07 
 3.40519309e+14  3.51656928e+33  2.15761000e+01  1.12725962e-01  5.26060000e+00  7.09027821e-02  3.69813288e-02  6.22835826e-01  1.73362281e-03  4.22929499e+07 
 3.47020445e+14  3.67521189e+33  2.06771000e+01  1.15443476e-01  5.31960000e+00  7.40939786e-02  4.01641870e-02  6.06094919e-01  2.09047065e-03  3.65943141e+07 
 3.53521580e+14  3.83782342e+33  1.98821000e+01  1.18191435e-01  5.37760000e+00  7.73326803e-02  4.33625437e-02  5.89581512e-01  2.49101902e-03  3.18659352e+07 
 3.60022716e+14  4.00451569e+33  1.91751000e+01  1.20969316e-01  5.43260000e+00  8.05593934e-02  4.65653757e-02  5.73866042e-01  2.93526406e-03  2.78950809e+07 
 3.66523852e+14  4.17520200e+33  1.85421000e+01  1.23773495e-01  5.48560000e+00  8.37966613e-02  4.97685918e-02  5.58697471e-01  3.42372777e-03  2.45314905e+07 
 3.73024988e+14  4.34990113e+33  1.79741000e+01  1.26602313e-01  5.53760000e+00  8.70704943e-02  5.29558459e-02  5.43801538e-01  3.95428646e-03  2.16602808e+07 
 3.79526124e+14  4.52863145e+33  1.74611000e+01  1.29454281e-01  5.58760000e+00  9.03478597e-02  5.61268903e-02  5.29479917e-01  4.52698950e-03  1.91934823e+07 
 3.86027259e+14  4.71141094e+33  1.69951000e+01  1.32328018e-01  5.63560000e+00  9.36248007e-02  5.92814732e-02  5.15748998e-01  5.14176159e-03  1.70623916e+07 
 3.92528395e+14  4.89825719e+33  1.65711000e+01  1.35222261e-01  5.68260000e+00  9.69291284e-02  6.24081878e-02  5.02319499e-01  5.79582471e-03  1.52124563e+07 
 3.99029531e+14  5.08918739e+33  1.61831000e+01  1.38135853e-01  5.72760000e+00  1.00226365e-01  6.55098511e-02  4.89502497e-01  6.48912835e-03  1.35997608e+07 
 4.05530667e+14  5.28421840e+33  1.58271000e+01  1.41067702e-01  5.77160000e+00  1.03545487e-01  6.85813513e-02  4.76999953e-01  7.21962332e-03  1.21885402e+07 
 4.12031803e+14  5.48342483e+33  1.54991000e+01  1.44017667e-01  5.81460000e+00  1.06884853e-01  7.16233592e-02  4.64815422e-01  7.98646057e-03  1.09490457e+07 
 4.18532938e+14  5.68684843e+33  1.51961000e+01  1.46985120e-01  5.85660000e+00  1.10242556e-01  7.46330882e-02  4.52951636e-01  8.78775325e-03  9.85689400e+06 
 4.25034074e+14  5.89442388e+33  1.49161000e+01  1.49967969e-01  5.89660000e+00  1.13581557e-01  7.76019081e-02  4.41727639e-01  9.61960209e-03  8.89220288e+06 
 4.31535210e+14  6.10616661e+33  1.46571000e+01  1.52965387e-01  5.93560000e+00  1.16932967e-01  8.05239315e-02  4.30832717e-01  1.04783903e-02  8.03780311e+06 
 4.38036346e+14  6.32209172e+33  1.44151000e+01  1.55976581e-01  5.97360000e+00  1.20294768e-01  8.34194498e-02  4.20268277e-01  1.13690170e-02  7.27918256e+06 
 4.44537482e+14  6.54221399e+33  1.41901000e+01  1.59000815e-01  6.01060000e+00  1.23664954e-01  8.62681268e-02  4.10035782e-01  1.22831289e-02  6.60401293e+06 
 4.51038618e+14  6.76654787e+33  1.39791000e+01  1.62037384e-01  6.04660000e+00  1.27041570e-01  8.90867154e-02  4.00136281e-01  1.32248690e-02  6.00177486e+06 
 4.57539753e+14  6.99510750e+33  1.37821000e+01  1.65085612e-01  6.08160000e+00  1.30422701e-01  9.18580330e-02  3.90570476e-01  1.41862681e-02  5.46345538e+06 
 4.64040889e+14  7.22795278e+33  1.35981000e+01  1.68145474e-01  6.11560000e+00  1.33806870e-01  9.45780620e-02  3.81339528e-01  1.51635751e-02  4.98121440e+06 
 4.70542025e+14  7.46516237e+33  1.34241000e+01  1.71217155e-01  6.14860000e+00  1.37192826e-01  9.72734304e-02  3.72444023e-01  1.61655242e-02  4.54828507e+06 
 4.77043161e+14  7.70664105e+33  1.32611000e+01  1.74298645e-01  6.18060000e+00  1.40577743e-01  9.99167147e-02  3.63883310e-01  1.71792320e-02  4.15910436e+06 
 4.83544297e+14  7.95240179e+33  1.31071000e+01  1.77389385e-01  6.21260000e+00  1.43997741e-01  1.02524725e-01  3.55331220e-01  1.82098395e-02  3.80863564e+06 
 4.90045432e+14  8.20245726e+33  1.29621000e+01  1.80488841e-01  6.24360000e+00  1.47413949e-01  1.05086029e-01  3.47112681e-01  1.92505132e-02  3.49249466e+06 
 4.96546568e+14  8.45681984e+33  1.28241000e+01  1.83596496e-01  6.27360000e+00  1.50824664e-01  1.07622409e-01  3.39227164e-01  2.03094638e-02  3.20685540e+06 
 5.03047704e+14  8.71550167e+33  1.26941000e+01  1.86711868e-01  6.30260000e+00  1.54228188e-01  1.10107861e-01  3.31674312e-01  2.13729123e-02  2.94837040e+06 
 5.09548840e+14  8.97851460e+33  1.25711000e+01  1.89834476e-01  6.33060000e+00  1.57622888e-01  1.12549672e-01  3.24453090e-01  2.24422927e-02  2.71410450e+06 
 5.16049976e+14  9.24598666e+33  1.24541000e+01  1.92965220e-01  6.35860000e+00  1.61047845e-01  1.14957304e-01  3.17237267e-01  2.35205045e-02  2.50139086e+06 
 5.22551111e+14  9.51786967e+33  1.23431000e+01  1.96102912e-01  6.38560000e+00  1.64461953e-01  1.17323050e-01  3.10351551e-01  2.46020453e-02  2.30802555e+06 
 5.29052247e+14  9.79412056e+33  1.22371000e+01  1.99246487e-01  6.41260000e+00  1.67903549e-01  1.19658619e-01  3.03468747e-01  2.56914648e-02  2.13204526e+06 
 5.35553383e+14  1.00747501e+34  1.21371000e+01  2.02395543e-01  6.43860000e+00  1.71331400e-01  1.21937635e-01  2.96913865e-01  2.67729825e-02  1.97167379e+06 
 5.42054519e+14  1.03597690e+34  1.20411000e+01  2.05549670e-01  6.46360000e+00  1.74744036e-01  1.24193349e-01  2.90685152e-01  2.78630129e-02  1.82533826e+06 
 5.48555655e+14  1.06491875e+34  1.19501000e+01  2.08708493e-01  6.48860000e+00  1.78181292e-01  1.26399734e-01  2.84457072e-01  2.89456439e-02  1.69164287e+06 
 5.55056790e+14  1.09430158e+34  1.18621000e+01  2.11871641e-01  6.51260000e+00  1.81601042e-01  1.28593615e-01  2.78553132e-01  3.00404840e-02  1.56934729e+06 
 5.61557926e+14  1.12413553e+34  1.17791000e+01  2.15039708e-01  6.53560000e+00  1.85002640e-01  1.30727209e-01  2.72971816e-01  3.11184244e-02  1.45731427e+06 
