# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  1.26017489e+33  1.04017710e+03  9.07530637e-02  6.93760000e+00  5.60393146e-02  1.22614175e-02  9.99317489e-01 -1.48206691e-03 -2.78398029e+16 
 2.30449127e+14  1.26734399e+33  9.31696100e+02  8.92682588e-02  6.93760000e+00  5.61876879e-02  1.02098048e-02  9.98959290e-01 -1.29441703e-03 -1.52239961e+16 
 2.30898254e+14  1.27451309e+33  8.39842100e+02  8.80993220e-02  6.93760000e+00  5.63362392e-02  8.65045021e-03  9.98465188e-01  4.79825437e-03  3.58737704e+16 
 2.31347381e+14  1.28184510e+33  7.60039100e+02  8.71451184e-02  6.93760000e+00  5.64883509e-02  7.42524115e-03  9.97788295e-01  1.07946712e-02  5.17299610e+16 
 2.31796508e+14  1.28920873e+33  6.91673100e+02  8.63708203e-02  6.93660000e+00  5.66316726e-02  6.46961523e-03  9.96902314e-01  1.59290280e-03  4.98226545e+15 
 2.32245635e+14  1.29657235e+33  6.32981100e+02  8.57369150e-02  6.93660000e+00  5.67848275e-02  5.71740243e-03  9.95774909e-01  1.32445928e-03  2.75880777e+15 
 2.32694762e+14  1.30394455e+33  5.82194100e+02  8.52111921e-02  6.93660000e+00  5.69383422e-02  5.11686925e-03  9.94373345e-01  1.34229126e-03  1.89788956e+15 
 2.33143889e+14  1.31150653e+33  5.36942100e+02  8.47609023e-02  6.93660000e+00  5.70960023e-02  4.62108044e-03  9.92620601e-01  9.60288025e-04  9.30313497e+14 
 2.33593016e+14  1.31906851e+33  4.97439100e+02  8.43824026e-02  6.93660000e+00  5.72538674e-02  4.21875020e-03  9.90519527e-01  1.04251063e-03  7.04837548e+14 
 2.34042143e+14  1.32663048e+33  4.62735100e+02  8.40619119e-02  6.93660000e+00  5.74119229e-02  3.88911215e-03  9.88044615e-01  8.50637786e-04  4.08299596e+14 
 2.34491271e+14  1.33424270e+33  4.31873100e+02  8.37872646e-02  6.93660000e+00  5.75712156e-02  3.61517250e-03  9.85154327e-01  7.85205107e-04  2.71295258e+14 
 2.34940398e+14  1.34200688e+33  4.03947100e+02  8.35481715e-02  6.93660000e+00  5.77338937e-02  3.38347618e-03  9.81776478e-01  7.43873624e-04  1.86640231e+14 
 2.35389525e+14  1.34977106e+33  3.79068100e+02  8.33437656e-02  6.93660000e+00  5.78967751e-02  3.19063563e-03  9.77952418e-01  6.83695283e-04  1.26372205e+14 
 2.35838652e+14  1.35753524e+33  3.56791100e+02  8.31686811e-02  6.93660000e+00  5.80598556e-02  3.02950742e-03  9.73675959e-01  6.22585261e-04  8.59089090e+13 
 2.36287779e+14  1.36539280e+33  3.36521100e+02  8.30169842e-02  6.93660000e+00  5.82250872e-02  2.89308290e-03  9.68887107e-01  5.72003692e-04  5.94557617e+13 
 2.36736906e+14  1.37336304e+33  3.17977100e+02  8.28856434e-02  6.93660000e+00  5.83929023e-02  2.77747688e-03  9.63560855e-01  5.30302091e-04  4.18479681e+13 
 2.37186033e+14  1.38133328e+33  3.01193100e+02  8.27739910e-02  6.93760000e+00  5.85705676e-02  2.68116914e-03  9.57758294e-01  4.96908566e-04  3.01023553e+13 
 2.37635160e+14  1.38930352e+33  2.85942100e+02  8.26795451e-02  6.93760000e+00  5.87387908e-02  2.60125477e-03  9.51525498e-01  4.63372225e-04  2.17720086e+13 
 2.38084287e+14  1.39741177e+33  2.71803100e+02  8.25990121e-02  6.93760000e+00  5.89101236e-02  2.53436858e-03  9.44751879e-01  4.37416172e-04  1.60273226e+13 
 2.38533414e+14  1.40559194e+33  2.58772100e+02  8.25318236e-02  6.93760000e+00  5.90831959e-02  2.47961178e-03  9.37502488e-01  4.11965052e-04  1.18551977e+13 
 2.38982541e+14  1.41377212e+33  2.46834100e+02  8.24772165e-02  6.93760000e+00  5.92564786e-02  2.43597115e-03  9.29867332e-01  3.89335736e-04  8.87663691e+12 
 2.39431668e+14  1.42195229e+33  2.35862100e+02  8.24338847e-02  6.93760000e+00  5.94299603e-02  2.40212538e-03  9.21881256e-01  3.69295181e-04  6.72518124e+12 
 2.39880795e+14  1.43031656e+33  2.25531100e+02  8.24000709e-02  6.93860000e+00  5.96172037e-02  2.37645095e-03  9.13358856e-01  3.51215173e-04  5.12313633e+12 
 2.40329922e+14  1.43871056e+33  2.15966100e+02  8.23757914e-02  6.93860000e+00  5.97956529e-02  2.35878546e-03  9.04544332e-01  3.34885882e-04  3.93908313e+12 
 2.40779049e+14  1.44710455e+33  2.07119100e+02  8.23603011e-02  6.93860000e+00  5.99743127e-02  2.34841486e-03  8.95480453e-01  3.20294231e-04  3.05934616e+12 
 2.41228176e+14  1.45551250e+33  1.98902100e+02  8.23528237e-02  6.93860000e+00  6.01534734e-02  2.34465356e-03  8.86193201e-01  3.06987429e-04  2.39603600e+12 
 2.41677303e+14  1.46412420e+33  1.91088100e+02  8.23528118e-02  6.93960000e+00  6.03468426e-02  2.34701807e-03  8.76461884e-01  2.94535518e-04  1.88140418e+12 
 2.42126430e+14  1.47273591e+33  1.83821100e+02  8.23599170e-02  6.93960000e+00  6.05307869e-02  2.35517773e-03  8.66636657e-01  2.83373630e-04  1.49047644e+12 
 2.42575557e+14  1.48134762e+33  1.77048100e+02  8.23735903e-02  6.93960000e+00  6.07149436e-02  2.36867785e-03  8.56716545e-01  2.73121562e-04  1.18970899e+12 
 2.43024685e+14  1.49001841e+33  1.70682100e+02  8.23934998e-02  6.94060000e+00  6.09102234e-02  2.38722870e-03  8.46615590e-01  2.63672209e-04  9.55229822e+11 
 2.43473812e+14  1.49885174e+33  1.64619100e+02  8.24196739e-02  6.94060000e+00  6.10995562e-02  2.41093563e-03  8.36353988e-01  2.54941478e-04  7.69583121e+11 
 2.43922939e+14  1.50768507e+33  1.58945100e+02  8.24513887e-02  6.94160000e+00  6.12987677e-02  2.43913789e-03  8.26039974e-01  2.46911489e-04  6.24245648e+11 
 2.44372066e+14  1.51651840e+33  1.53624100e+02  8.24882771e-02  6.94160000e+00  6.14885398e-02  2.47161038e-03  8.15825608e-01  2.39533286e-04  5.09647440e+11 
 2.44821193e+14  1.52545741e+33  1.48568100e+02  8.25305391e-02  6.94160000e+00  6.16807920e-02  2.50856048e-03  8.05559104e-01  2.32699066e-04  4.17750961e+11 
 2.45270320e+14  1.53451628e+33  1.43752100e+02  8.25781245e-02  6.94260000e+00  6.18855111e-02  2.54999392e-03  7.95178707e-01  2.26326493e-04  3.43597258e+11 
 2.45719447e+14  1.54357515e+33  1.39221100e+02  8.26302161e-02  6.94260000e+00  6.20807979e-02  2.59520639e-03  7.84987369e-01  2.20475401e-04  2.84288559e+11 
 2.46168574e+14  1.55263402e+33  1.34950100e+02  8.26865568e-02  6.94360000e+00  6.22859588e-02  2.64408896e-03  7.74856159e-01  2.15070786e-04  2.36505540e+11 
