# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  1.43651308e+33  2.04670810e+03  1.09623736e-01  4.14060000e+00  2.72436232e-02  4.20222911e-02  9.99990760e-01 -5.01580719e-05 -1.08060198e+16 
 2.31501884e+14  1.46596000e+33  9.43084100e+02  8.82045351e-02  4.17960000e+00  2.81356466e-02  1.01909317e-02  9.99765436e-01  5.50253835e-04  7.30178424e+15 
 2.33003768e+14  1.49540693e+33  5.46284100e+02  8.40039891e-02  4.21660000e+00  2.90108676e-02  4.58526756e-03  9.98288682e-01  1.31965164e-03  1.45754151e+15 
 2.34505652e+14  1.52704236e+33  3.63639100e+02  8.25946369e-02  4.25660000e+00  2.99698041e-02  2.97094848e-03  9.93621254e-01  6.23722788e-04  9.79836518e+13 
 2.36007536e+14  1.55993344e+33  2.66028100e+02  8.21096876e-02  4.29660000e+00  3.09579524e-02  2.40724150e-03  9.84434998e-01  4.13528503e-04  1.40197217e+13 
 2.37509420e+14  1.59282453e+33  2.08372100e+02  8.20416215e-02  4.33560000e+00  3.19456258e-02  2.24144876e-03  9.71361120e-01  3.14050671e-04  3.15206214e+12 
 2.39011304e+14  1.62571562e+33  1.70726100e+02  8.21932495e-02  4.37360000e+00  3.29317515e-02  2.26699219e-03  9.55853357e-01  2.56837475e-04  9.43073663e+11 
 2.40513188e+14  1.65860671e+33  1.44396100e+02  8.24794847e-02  4.41160000e+00  3.39322971e-02  2.40832639e-03  9.39338990e-01  2.21197474e-04  3.45458725e+11 
 2.42015072e+14  1.69149780e+33  1.25039100e+02  8.28566596e-02  4.44760000e+00  3.49125546e-02  2.63153794e-03  9.22962217e-01  1.97679176e-04  1.46933693e+11 
 2.43516956e+14  1.72795481e+33  1.08851100e+02  8.33514348e-02  4.48760000e+00  3.60164417e-02  2.95378963e-03  9.05495281e-01  1.80117947e-04  6.49716772e+10 
 2.45018840e+14  1.76458797e+33  9.63381000e+01  8.39103550e-02  4.52560000e+00  3.71033090e-02  3.34388328e-03  8.89130838e-01  1.68279124e-04  3.18794788e+10 
 2.46520724e+14  1.80122112e+33  8.64461000e+01  8.45174312e-02  4.56360000e+00  3.82055239e-02  3.79160027e-03  8.73817283e-01  1.60465389e-04  1.70586765e+10 
 2.48022608e+14  1.83785428e+33  7.84491000e+01  8.51631060e-02  4.60060000e+00  3.93043976e-02  4.29047347e-03  8.59564523e-01  1.55635344e-04  9.80299940e+09 
 2.49524492e+14  1.87448744e+33  7.18621000e+01  8.58404399e-02  4.63660000e+00  4.03988531e-02  4.83565950e-03  8.46257793e-01  1.53197340e-04  5.98217967e+09 
 2.51026376e+14  1.91218780e+33  6.62051000e+01  8.65650799e-02  4.67360000e+00  4.15385237e-02  5.44065025e-03  8.33289764e-01  1.52811947e-04  3.79725051e+09 
 2.52528260e+14  1.95284333e+33  6.10801000e+01  8.73742594e-02  4.71160000e+00  4.27473946e-02  6.13995590e-03  8.20229935e-01  1.54598721e-04  2.45106842e+09 
 2.54030144e+14  1.99349885e+33  5.67461000e+01  8.82085182e-02  4.74960000e+00  4.39723877e-02  6.88402802e-03  8.07732331e-01  1.58563952e-04  1.65920598e+09 
 2.55532028e+14  2.03415438e+33  5.30381000e+01  8.90643649e-02  4.78560000e+00  4.51732154e-02  7.66921988e-03  7.96004917e-01  1.64716479e-04  1.17145428e+09 
 2.57033911e+14  2.07480991e+33  4.98331000e+01  8.99388627e-02  4.82160000e+00  4.63884657e-02  8.49227081e-03  7.84659385e-01  1.73132533e-04  8.58617285e+08 
 2.58535795e+14  2.11546544e+33  4.70391000e+01  9.08295482e-02  4.85760000e+00  4.76179414e-02  9.34969709e-03  7.73619325e-01  1.83906814e-04  6.50617065e+08 
 2.60037679e+14  2.15857689e+33  4.44451000e+01  9.17897702e-02  4.89360000e+00  4.88917240e-02  1.02932593e-02  7.62573774e-01  1.98055134e-04  5.00613445e+08 
 2.61539563e+14  2.20352446e+33  4.20711000e+01  9.28075873e-02  4.93060000e+00  5.02245936e-02  1.13128616e-02  7.51411693e-01  2.16023304e-04  3.92709048e+08 
 2.63041447e+14  2.24847204e+33  3.99781000e+01  9.38405652e-02  4.96760000e+00  5.15734022e-02  1.23656316e-02  7.40464350e-01  2.37507524e-04  3.16521654e+08 
 2.64543331e+14  2.29341961e+33  3.81201000e+01  9.48868368e-02  5.00360000e+00  5.29160182e-02  1.34488231e-02  7.29891828e-01  2.62779517e-04  2.61156116e+08 
 2.66045215e+14  2.33836718e+33  3.64621000e+01  9.59447526e-02  5.03860000e+00  5.42512690e-02  1.45586041e-02  7.19677801e-01  2.92049227e-04  2.19850113e+08 
 2.67547099e+14  2.38331476e+33  3.49751000e+01  9.70128163e-02  5.07260000e+00  5.55780358e-02  1.56916970e-02  7.09810102e-01  3.25535104e-04  1.88284891e+08 
 2.69048983e+14  2.43223773e+33  3.35201000e+01  9.81863360e-02  5.10860000e+00  5.70146417e-02  1.69509647e-02  6.99423718e-01  3.67158836e-04  1.61693895e+08 
 2.70550867e+14  2.48173807e+33  3.21971000e+01  9.93853525e-02  5.14560000e+00  5.84976409e-02  1.82493453e-02  6.88915551e-01  4.15028562e-04  1.40643037e+08 
 2.72052751e+14  2.53123841e+33  3.10031000e+01  1.00594627e-01  5.18060000e+00  5.99500635e-02  1.95694102e-02  6.78963850e-01  4.69001714e-04  1.23849568e+08 
 2.73554635e+14  2.58073875e+33  2.99211000e+01  1.01812825e-01  5.21560000e+00  6.14172435e-02  2.09080529e-02  6.69116918e-01  5.29337291e-04  1.10198631e+08 
 2.75056519e+14  2.63023908e+33  2.89371000e+01  1.03038762e-01  5.24960000e+00  6.28748451e-02  2.22620440e-02  6.59595352e-01  5.96243111e-04  9.89153351e+07 
 2.76558403e+14  2.67352149e+33  2.81471000e+01  1.04116085e-01  5.27860000e+00  6.41427728e-02  2.34570997e-02  6.51513974e-01  6.60332605e-04  9.05545455e+07 
 2.78060287e+14  2.68597806e+33  2.79331000e+01  1.04423759e-01  5.28660000e+00  6.44994406e-02  2.37990475e-02  6.49285820e-01  6.79552391e-04  8.83874087e+07 
 2.79562171e+14  2.69843462e+33  2.77261000e+01  1.04726995e-01  5.29460000e+00  6.48545563e-02  2.41376550e-02  6.47065916e-01  6.98992910e-04  8.63359882e+07 
 2.81064055e+14  2.71089119e+33  2.75271000e+01  1.05025873e-01  5.30260000e+00  6.52082325e-02  2.44705261e-02  6.44852851e-01  7.18467627e-04  8.43910489e+07 
 2.82565939e+14  2.73436202e+33  2.71681000e+01  1.05581432e-01  5.31760000e+00  6.58712016e-02  2.50900874e-02  6.40713023e-01  7.55727002e-04  8.09639935e+07 
 2.84067823e+14  2.76536265e+33  2.67161000e+01  1.06311718e-01  5.33660000e+00  6.67291918e-02  2.59070864e-02  6.35459179e-01  8.06908827e-04  7.67984535e+07 
 2.85569707e+14  2.79649288e+33  2.62861000e+01  1.07041394e-01  5.35460000e+00  6.75663952e-02  2.67251239e-02  6.30468953e-01  8.60503977e-04  7.29782175e+07 
 2.87071591e+14  2.82791186e+33  2.58751000e+01  1.07774158e-01  5.37360000e+00  6.84346820e-02  2.75468287e-02  6.25243954e-01  9.16716635e-04  6.94449188e+07 
 2.88573475e+14  2.85934132e+33  2.54851000e+01  1.08503406e-01  5.39160000e+00  6.92802945e-02  2.83650395e-02  6.20284656e-01  9.75091981e-04  6.61955527e+07 
 2.90075359e+14  2.89117916e+33  2.51091000e+01  1.09238316e-01  5.40960000e+00  7.01332174e-02  2.91918199e-02  6.15335751e-01  1.03656621e-03  6.31605890e+07 
 2.91577243e+14  2.92301699e+33  2.47521000e+01  1.09969397e-01  5.42760000e+00  7.09883981e-02  3.00134440e-02  6.10400546e-01  1.10012405e-03  6.03546979e+07 
 2.93079127e+14  2.95516498e+33  2.44081000e+01  1.10703691e-01  5.44460000e+00  7.18237680e-02  3.08411376e-02  6.05731884e-01  1.16670873e-03  5.77284900e+07 
 2.94581011e+14  2.98742217e+33  2.40801000e+01  1.11436588e-01  5.46160000e+00  7.26624457e-02  3.16651288e-02  6.01075721e-01  1.23551554e-03  5.52801219e+07 
 2.96082895e+14  3.01983494e+33  2.37651000e+01  1.12169056e-01  5.47860000e+00  7.35049795e-02  3.24904528e-02  5.96430044e-01  1.30703039e-03  5.29891526e+07 
 2.97584779e+14  3.05243516e+33  2.34631000e+01  1.12901809e-01  5.49560000e+00  7.43517857e-02  3.33147348e-02  5.91793182e-01  1.38103618e-03  5.08388694e+07 
 2.99086663e+14  3.08472018e+33  2.31771000e+01  1.13623536e-01  5.51260000e+00  7.51966794e-02  3.41268623e-02  5.87165867e-01  1.45651791e-03  4.88470328e+07 
 3.00588547e+14  3.11543137e+33  2.29171000e+01  1.14305870e-01  5.52760000e+00  7.59706945e-02  3.48931338e-02  5.83080947e-01  1.53007398e-03  4.70691592e+07 
 3.02090431e+14  3.14614255e+33  2.26671000e+01  1.14983830e-01  5.54260000e+00  7.67457182e-02  3.56563803e-02  5.79003237e-01  1.60565540e-03  4.53959045e+07 
 3.03592315e+14  3.17715070e+33  2.24261000e+01  1.15663925e-01  5.55760000e+00  7.75254050e-02  3.64177817e-02  5.74930378e-01  1.68330186e-03  4.38035725e+07 
 3.05094199e+14  3.20819951e+33  2.21931000e+01  1.16340522e-01  5.57260000e+00  7.83066881e-02  3.71790323e-02  5.70861438e-01  1.76329111e-03  4.22987177e+07 
 3.06596083e+14  3.23944799e+33  2.19691000e+01  1.17017077e-01  5.58660000e+00  7.90642023e-02  3.79351575e-02  5.67067626e-01  1.84498893e-03  4.08674223e+07 
 3.08097966e+14  3.27083425e+33  2.17521000e+01  1.17692270e-01  5.60060000e+00  7.98242116e-02  3.86914162e-02  5.63278764e-01  1.92903828e-03  3.95071309e+07 
 3.09599850e+14  3.30232278e+33  2.15431000e+01  1.18365277e-01  5.61560000e+00  8.06138497e-02  3.94428229e-02  5.59218875e-01  2.01483109e-03  3.82143452e+07 
 3.11101734e+14  3.33404629e+33  2.13401000e+01  1.19038963e-01  5.62960000e+00  8.13797822e-02  4.01952218e-02  5.55435184e-01  2.10306445e-03  3.69792027e+07 
 3.12603618e+14  3.36577459e+33  2.11441000e+01  1.19708433e-01  5.64260000e+00  8.21188258e-02  4.09436478e-02  5.51930336e-01  2.19316398e-03  3.58064922e+07 
 3.14105502e+14  3.39783517e+33  2.09541000e+01  1.20380588e-01  5.65660000e+00  8.28903967e-02  4.16906001e-02  5.48151744e-01  2.28535792e-03  3.46805010e+07 
 3.15607386e+14  3.42989576e+33  2.07701000e+01  1.21048435e-01  5.66960000e+00  8.36348115e-02  4.24348510e-02  5.44652101e-01  2.37956779e-03  3.36096122e+07 
 3.17109270e+14  3.46220042e+33  2.05921000e+01  1.21717075e-01  5.68360000e+00  8.44109568e-02  4.31751852e-02  5.40875047e-01  2.47554066e-03  3.25824766e+07 
 3.18611154e+14  3.49459789e+33  2.04191000e+01  1.22383365e-01  5.69660000e+00  8.51608058e-02  4.39145753e-02  5.37378078e-01  2.57372973e-03  3.16011110e+07 
 3.20113038e+14  3.52714158e+33  2.02511000e+01  1.23048413e-01  5.70960000e+00  8.59130113e-02  4.46520436e-02  5.33882427e-01  2.67397899e-03  3.06612158e+07 
 3.21614922e+14  3.55987574e+33  2.00881000e+01  1.23713129e-01  5.72260000e+00  8.66681461e-02  4.53865410e-02  5.30387214e-01  2.77610987e-03  2.97591401e+07 
 3.23116806e+14  3.59265819e+33  1.99311000e+01  1.24374600e-01  5.73560000e+00  8.74245284e-02  4.61123284e-02  5.26891017e-01  2.87925013e-03  2.88965257e+07 
