# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  1.46554002e+33  3.53131210e+03  2.04090381e-01  3.78260000e+00  2.25917934e-02  1.16120815e-01  9.99999573e-01 -2.14626405e-04 -3.16096262e+16 
 2.31376980e+14  1.50120385e+33  1.59052310e+03  9.71987224e-02  3.83760000e+00  2.36769066e-02  2.63926217e-02  9.99979041e-01  7.19867495e-05  8.02080698e+15 
 2.32753959e+14  1.53788637e+33  6.34323100e+02  8.33954481e-02  3.89160000e+00  2.47831005e-02  5.67455209e-03  9.99231411e-01  1.27654593e-03  3.08635393e+15 
 2.34130939e+14  1.57541386e+33  3.59793100e+02  8.11523816e-02  3.94560000e+00  2.59249495e-02  2.98260148e-03  9.94979526e-01  6.24976139e-04  1.01669250e+14 
 2.35507918e+14  1.61379857e+33  2.43683100e+02  8.06370358e-02  3.99960000e+00  2.71031016e-02  2.34033524e-03  9.84926384e-01  3.79926784e-04  9.09332203e+12 
 2.36884898e+14  1.65305280e+33  1.81604100e+02  8.07080333e-02  4.05360000e+00  2.83181898e-02  2.24609799e-03  9.69688656e-01  2.76949411e-04  1.51709665e+12 
 2.38261877e+14  1.69321421e+33  1.43520100e+02  8.10745316e-02  4.10660000e+00  2.95531653e-02  2.40361397e-03  9.51661536e-01  2.23558555e-04  3.69063481e+11 
 2.39638857e+14  1.73453544e+33  1.17885100e+02  8.16303070e-02  4.15960000e+00  3.08274726e-02  2.72593230e-03  9.32871843e-01  1.92608706e-04  1.14889866e+11 
 2.41015836e+14  1.77677566e+33  9.96701000e+01  8.23208292e-02  4.21260000e+00  3.21398628e-02  3.17762007e-03  9.14611242e-01  1.73886867e-04  4.29646175e+10 
 2.42392816e+14  1.81994747e+33  8.61251000e+01  8.31173817e-02  4.26560000e+00  3.34909993e-02  3.74300186e-03  8.97301260e-01  1.62650869e-04  1.84507572e+10 
 2.43769795e+14  1.86406355e+33  7.56991000e+01  8.40028886e-02  4.31860000e+00  3.48814937e-02  4.41391189e-03  8.80963354e-01  1.56613329e-04  8.83852058e+09 
 2.45146775e+14  1.90913659e+33  6.74521000e+01  8.49663947e-02  4.37060000e+00  3.62917246e-02  5.18569901e-03  8.65595785e-01  1.54695882e-04  4.63221336e+09 
 2.46523754e+14  1.95547387e+33  6.07471000e+01  8.60072228e-02  4.42360000e+00  3.77648380e-02  6.06079400e-03  8.50737891e-01  1.56482965e-04  2.61209263e+09 
 2.47900734e+14  2.00282789e+33  5.52311000e+01  8.71147104e-02  4.47560000e+00  3.92583530e-02  7.03275582e-03  8.36562078e-01  1.61995533e-04  1.57591357e+09 
 2.49277714e+14  2.05119024e+33  5.06261000e+01  8.82845053e-02  4.52760000e+00  4.07929964e-02  8.09887579e-03  8.22808029e-01  1.71494343e-04  1.00987612e+09 
 2.50654693e+14  2.10057392e+33  4.67321000e+01  8.95137895e-02  4.57960000e+00  4.23693632e-02  9.25676225e-03  8.09372109e-01  1.85449077e-04  6.82998621e+08 
 2.52031673e+14  2.15099195e+33  4.34021000e+01  9.08003511e-02  4.63060000e+00  4.39653693e-02  1.05043495e-02  7.96359227e-01  2.04523496e-04  4.84649383e+08 
 2.53408652e+14  2.20273076e+33  4.05121000e+01  9.21496998e-02  4.68260000e+00  4.56290967e-02  1.18469770e-02  7.83335531e-01  2.29688458e-04  3.58229798e+08 
 2.54785632e+14  2.25561243e+33  3.79951000e+01  9.35557515e-02  4.73460000e+00  4.73372829e-02  1.32769239e-02  7.70450397e-01  2.61811219e-04  2.74689547e+08 
 2.56162611e+14  2.30958135e+33  3.57881000e+01  9.50156615e-02  4.78560000e+00  4.90656645e-02  1.47909374e-02  7.57886146e-01  3.01982843e-04  2.17404175e+08 
 2.57539591e+14  2.36461219e+33  3.38421000e+01  9.65275269e-02  4.83660000e+00  5.08377264e-02  1.63844783e-02  7.45426415e-01  3.51304042e-04  1.76718555e+08 
 2.58916570e+14  2.42088900e+33  3.21101000e+01  9.80953475e-02  4.88760000e+00  5.26557295e-02  1.80606083e-02  7.33050398e-01  4.11260071e-04  1.46774688e+08 
 2.60293550e+14  2.48111166e+33  3.04941000e+01  9.97958960e-02  4.94060000e+00  5.45986737e-02  1.98987906e-02  7.20266050e-01  4.86845472e-04  1.23161567e+08 
 2.61670529e+14  2.54133432e+33  2.90791000e+01  1.01518062e-01  4.99260000e+00  5.65530386e-02  2.17783791e-02  7.07804001e-01  5.75189242e-04  1.05333702e+08 
 2.63047509e+14  2.60155698e+33  2.78311000e+01  1.03259075e-01  5.04360000e+00  5.85169827e-02  2.36932856e-02  6.95653537e-01  6.77107430e-04  9.14611541e+07 
 2.64424489e+14  2.66177964e+33  2.67241000e+01  1.05016499e-01  5.09360000e+00  6.04886911e-02  2.56362992e-02  6.83808094e-01  7.93208126e-04  8.03865329e+07 
 2.65801468e+14  2.72200230e+33  2.57361000e+01  1.06788130e-01  5.14160000e+00  6.24383819e-02  2.76028542e-02  6.72522209e-01  9.24152064e-04  7.13527284e+07 
 2.67178448e+14  2.78222496e+33  2.48511000e+01  1.08571998e-01  5.18960000e+00  6.44198650e-02  2.95847658e-02  6.61281355e-01  1.07015445e-03  6.38489524e+07 
 2.68555427e+14  2.84917037e+33  2.39681000e+01  1.10569078e-01  5.24060000e+00  6.65916107e-02  3.18069753e-02  6.49456657e-01  1.25115300e-03  5.68693684e+07 
 2.69932407e+14  2.91727564e+33  2.31631000e+01  1.12616715e-01  5.29160000e+00  6.88133897e-02  3.40834270e-02  6.37719253e-01  1.45601325e-03  5.08982480e+07 
 2.71309386e+14  2.98538090e+33  2.24391000e+01  1.14678257e-01  5.34260000e+00  7.10728375e-02  3.63701734e-02  6.26022206e-01  1.68213278e-03  4.58195058e+07 
 2.72686366e+14  3.05348617e+33  2.17851000e+01  1.16751708e-01  5.39160000e+00  7.33080342e-02  3.86625066e-02  6.14921315e-01  1.92976062e-03  4.14527547e+07 
 2.74063345e+14  3.12159144e+33  2.11921000e+01  1.18835261e-01  5.43860000e+00  7.55153978e-02  4.09556605e-02  6.04430272e-01  2.19893740e-03  3.76638401e+07 
 2.75440325e+14  3.18969670e+33  2.06521000e+01  1.20927260e-01  5.48560000e+00  7.77552663e-02  4.32471690e-02  5.93971756e-01  2.48982324e-03  3.43508065e+07 
 2.76817304e+14  3.21593640e+33  2.04571000e+01  1.21735135e-01  5.50360000e+00  7.86234067e-02  4.41275643e-02  5.89979743e-01  2.60747697e-03  3.31840581e+07 
