# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  1.29154588e+33  3.89799710e+03  3.15230458e-01  2.81060000e+00  9.65348665e-03  1.38022263e-01  9.99999955e-01 -3.29818503e-04 -9.05545113e+15 
 2.41401830e+14  1.49450432e+33  2.72966100e+02  7.98874033e-02  3.19660000e+00  1.45561916e-02  2.42317636e-03  9.95953622e-01  4.26738938e-04  1.88748149e+13 
 2.52803661e+14  1.72789423e+33  9.52511000e+01  8.14757281e-02  3.54760000e+00  2.03951527e-02  3.35396130e-03  9.59534708e-01  1.65133461e-04  3.42461860e+10 
 2.64205491e+14  1.98856176e+33  5.52711000e+01  8.56609865e-02  3.86760000e+00  2.70700875e-02  7.08075627e-03  9.14891213e-01  1.56924341e-04  1.66660958e+09 
 2.75607322e+14  2.25943639e+33  3.93671000e+01  9.08435382e-02  4.14460000e+00  3.40607543e-02  1.24632611e-02  8.70525870e-01  2.36366636e-04  3.43045295e+08 
 2.87009152e+14  2.26003190e+33  3.93451000e+01  9.08544515e-02  4.14560000e+00  3.40846843e-02  1.24754230e-02  8.70372662e-01  2.36641757e-04  3.42280355e+08 
 2.98410983e+14  2.26062740e+33  3.93271000e+01  9.08637232e-02  4.14560000e+00  3.40878598e-02  1.24853281e-02  8.70356509e-01  2.36855624e-04  3.41632400e+08 
 3.09812813e+14  2.26122291e+33  3.93111000e+01  9.08715739e-02  4.14560000e+00  3.40905735e-02  1.24941999e-02  8.70342719e-01  2.37059140e-04  3.41083582e+08 
 3.21214643e+14  2.26181842e+33  3.92981000e+01  9.08781944e-02  4.14660000e+00  3.41131169e-02  1.25013668e-02  8.70196523e-01  2.37215830e-04  3.40620958e+08 
 3.32616474e+14  2.26241393e+33  3.92871000e+01  9.08837470e-02  4.14660000e+00  3.41150922e-02  1.25074344e-02  8.70186504e-01  2.37349584e-04  3.40232344e+08 
 3.44018304e+14  2.26300944e+33  3.92781000e+01  9.08883677e-02  4.14660000e+00  3.41167694e-02  1.25123777e-02  8.70178004e-01  2.37455542e-04  3.39908111e+08 
 3.55420135e+14  2.26360494e+33  3.92701000e+01  9.08921709e-02  4.14660000e+00  3.41181865e-02  1.25168134e-02  8.70170825e-01  2.37559414e-04  3.39639568e+08 
 3.66821965e+14  2.26420045e+33  3.92641000e+01  9.08952597e-02  4.14760000e+00  3.41396109e-02  1.25200869e-02  8.70030241e-01  2.37627938e-04  3.39420399e+08 
 3.78223796e+14  2.26479596e+33  3.92591000e+01  9.08977207e-02  4.14760000e+00  3.41406019e-02  1.25228210e-02  8.70025224e-01  2.37687852e-04  3.39243939e+08 
 3.89625626e+14  2.26539147e+33  3.92551000e+01  9.08996292e-02  4.14760000e+00  3.41414169e-02  1.25250033e-02  8.70021100e-01  2.37736566e-04  3.39105042e+08 
 4.01027456e+14  2.30657706e+33  3.90781000e+01  9.09661679e-02  4.15160000e+00  3.42791746e-02  1.26154637e-02  8.69194800e-01  2.39729410e-04  3.33086779e+08 
 4.12429287e+14  2.35280371e+33  3.88951000e+01  9.10158483e-02  4.15460000e+00  3.44218951e-02  1.27026859e-02  8.68372449e-01  2.41618747e-04  3.27030578e+08 
 4.23831117e+14  2.39866255e+33  3.87311000e+01  9.10453032e-02  4.15760000e+00  3.45739330e-02  1.27761004e-02  8.67497039e-01  2.43194123e-04  3.21760612e+08 
 4.35232948e+14  2.44416805e+33  3.85861000e+01  9.10574134e-02  4.15960000e+00  3.47108204e-02  1.28366407e-02  8.66725175e-01  2.44484366e-04  3.17246874e+08 
 4.46634778e+14  2.48932396e+33  3.84601000e+01  9.10543351e-02  4.16160000e+00  3.48505520e-02  1.28846900e-02  8.65931664e-01  2.45485754e-04  3.13432180e+08 
 4.58036608e+14  2.53414785e+33  3.83521000e+01  9.10381826e-02  4.16260000e+00  3.49713423e-02  1.29210391e-02  8.65261699e-01  2.46203662e-04  3.10234960e+08 
 4.69438439e+14  2.67091590e+33  3.80521000e+01  9.09411523e-02  4.16460000e+00  3.53489391e-02  1.30041686e-02  8.63159945e-01  2.47715594e-04  3.01725912e+08 
 4.80840269e+14  2.94220031e+33  3.71681000e+01  9.07907277e-02  4.17360000e+00  3.63959087e-02  1.33092038e-02  8.57014738e-01  2.54017040e-04  2.77380259e+08 
 4.92242100e+14  3.23274607e+33  3.58041000e+01  9.08043621e-02  4.19060000e+00  3.78825532e-02  1.39045505e-02  8.47774222e-01  2.67886225e-04  2.42464973e+08 
 5.03643930e+14  3.47303108e+33  3.44701000e+01  9.09631956e-02  4.20960000e+00  3.93294747e-02  1.45894568e-02  8.38362784e-01  2.85518532e-04  2.11878482e+08 
 5.15045761e+14  3.71511438e+33  3.30511000e+01  9.12423854e-02  4.23060000e+00  4.08947244e-02  1.54217731e-02  8.27846988e-01  3.09052558e-04  1.83040486e+08 
 5.26447591e+14  3.96811117e+33  3.15521000e+01  9.16510516e-02  4.25460000e+00  4.26321865e-02  1.64268775e-02  8.15824701e-01  3.40448363e-04  1.56341299e+08 
 5.37849421e+14  4.23215173e+33  3.00171000e+01  9.21964243e-02  4.28060000e+00  4.45171305e-02  1.76101699e-02  8.02465840e-01  3.81556603e-04  1.32556376e+08 
 5.49251252e+14  4.50764917e+33  2.84851000e+01  9.28850059e-02  4.30960000e+00  4.65699810e-02  1.89738962e-02  7.87588389e-01  4.34464696e-04  1.11913776e+08 
 5.60653082e+14  4.79479061e+33  2.69841000e+01  9.37213480e-02  4.33860000e+00  4.87235147e-02  2.05241687e-02  7.71801723e-01  5.01970257e-04  9.43177474e+07 
 5.72054913e+14  5.09365603e+33  2.55401000e+01  9.47083454e-02  4.37060000e+00  5.10416570e-02  2.22583645e-02  7.54569078e-01  5.86873949e-04  7.94849547e+07 
 5.83456743e+14  5.40459808e+33  2.41691000e+01  9.58471685e-02  4.40260000e+00  5.34573680e-02  2.41748620e-02  7.36570087e-01  6.92485802e-04  6.70479043e+07 
 5.94858574e+14  5.72792824e+33  2.28791000e+01  9.71408442e-02  4.43560000e+00  5.59922729e-02  2.62754230e-02  7.17693680e-01  8.22819072e-04  5.66314974e+07 
 6.06260404e+14  6.06365260e+33  2.16771000e+01  9.85860451e-02  4.46860000e+00  5.86211296e-02  2.85522905e-02  6.98275404e-01  9.81717175e-04  4.79163192e+07 
 6.17662234e+14  6.41203386e+33  2.05651000e+01  1.00182090e-01  4.50360000e+00  6.13903512e-02  3.09973130e-02  6.77936695e-01  1.17322074e-03  4.06117590e+07 
 6.29064065e+14  6.77356464e+33  1.95411000e+01  1.01927935e-01  4.53760000e+00  6.42296410e-02  3.36033442e-02  6.57523332e-01  1.40167345e-03  3.44741955e+07 
 6.40465895e+14  7.14814915e+33  1.86021000e+01  1.03819737e-01  4.57260000e+00  6.71840850e-02  3.63606202e-02  6.36657335e-01  1.67134873e-03  2.93120164e+07 
 6.51867726e+14  7.53600174e+33  1.77431000e+01  1.05853762e-01  4.60760000e+00  7.02287078e-02  3.92600716e-02  6.15706530e-01  1.98659893e-03  2.49628740e+07 
 6.63269556e+14  7.93763501e+33  1.69581000e+01  1.08026678e-01  4.64260000e+00  7.33643127e-02  4.22931123e-02  5.94760708e-01  2.35178438e-03  2.12910331e+07 
 6.74671387e+14  8.35304594e+33  1.62431000e+01  1.10333863e-01  4.67760000e+00  7.65886859e-02  4.54409169e-02  5.73926840e-01  2.76965061e-03  1.81883723e+07 
 6.86073217e+14  8.78236943e+33  1.55921000e+01  1.12771573e-01  4.71260000e+00  7.99003571e-02  4.86925675e-02  5.53300448e-01  3.24350957e-03  1.55635414e+07 
 6.97475047e+14  9.07421278e+33  1.51961000e+01  1.14438206e-01  4.73560000e+00  8.21211235e-02  5.08816093e-02  5.39895162e-01  3.58705036e-03  1.40640811e+07 
 7.08876878e+14  9.35170135e+33  1.48561000e+01  1.15999358e-01  4.75660000e+00  8.41795888e-02  5.29022835e-02  5.27749114e-01  3.92173895e-03  1.28319662e+07 
 7.20278708e+14  9.63295717e+33  1.45421000e+01  1.17556284e-01  4.77660000e+00  8.62038677e-02  5.48953969e-02  5.16126919e-01  4.26855910e-03  1.17423781e+07 
 7.31680539e+14  9.91796905e+33  1.42511000e+01  1.19108378e-01  4.79560000e+00  8.81943158e-02  5.68612867e-02  5.05022615e-01  4.62697960e-03  1.07744806e+07 
 7.43082369e+14  1.02068153e+34  1.39811000e+01  1.20654175e-01  4.81360000e+00  9.01517959e-02  5.87946693e-02  4.94413725e-01  4.99527341e-03  9.91111652e+06 
 7.54484200e+14  1.04994047e+34  1.37291000e+01  1.22191863e-01  4.83160000e+00  9.21035514e-02  6.07018708e-02  4.83967749e-01  5.37410013e-03  9.13846053e+06 
 7.65886030e+14  1.07957165e+34  1.34951000e+01  1.23722112e-01  4.84860000e+00  9.40221218e-02  6.25670511e-02  4.74005239e-01  5.75921679e-03  8.44453461e+06 
 7.77287860e+14  1.10957749e+34  1.32751000e+01  1.25244755e-01  4.86560000e+00  9.59353456e-02  6.44115850e-02  4.64199050e-01  6.15471021e-03  7.81928874e+06 
 7.88689691e+14  1.13995964e+34  1.30681000e+01  1.26757032e-01  4.88160000e+00  9.78162801e-02  6.62305555e-02  4.54830996e-01  6.55891336e-03  7.25441198e+06 
 8.00091521e+14  1.17071082e+34  1.28741000e+01  1.28261481e-01  4.89660000e+00  9.96636325e-02  6.80142742e-02  4.45933998e-01  6.96874834e-03  6.74258287e+06 
 8.11493352e+14  1.20183000e+34  1.26911000e+01  1.29756917e-01  4.91160000e+00  1.01505761e-01  6.97712606e-02  4.37165135e-01  7.38563386e-03  6.27769035e+06 
 8.22895182e+14  1.23332323e+34  1.25191000e+01  1.31242508e-01  4.92560000e+00  1.03314935e-01  7.14900810e-02  4.28830000e-01  7.80581961e-03  5.85436538e+06 
 8.34297013e+14  1.26518475e+34  1.23561000e+01  1.32717836e-01  4.93960000e+00  1.05119377e-01  7.31835233e-02  4.20595108e-01  8.23200166e-03  5.46807465e+06 
 8.45698843e+14  1.29741120e+34  1.22011000e+01  1.34183253e-01  4.95260000e+00  1.06890164e-01  7.48557567e-02  4.12789739e-01  8.66480256e-03  5.11482047e+06 
 8.57100673e+14  1.33000228e+34  1.20541000e+01  1.35640799e-01  4.96560000e+00  1.08655442e-01  7.65011401e-02  4.05106133e-01  9.10205888e-03  4.79104524e+06 
 8.68502504e+14  1.36296484e+34  1.19151000e+01  1.37086624e-01  4.97760000e+00  1.10387730e-01  7.81080232e-02  3.97814512e-01  9.53958861e-03  4.49377250e+06 
 8.79904334e+14  1.39628934e+34  1.17821000e+01  1.38524820e-01  4.98960000e+00  1.12114332e-01  7.96998045e-02  3.90639048e-01  9.98384185e-03  4.22028345e+06 
 8.91306165e+14  1.42997486e+34  1.16561000e+01  1.39952217e-01  5.00060000e+00  1.13806886e-01  8.12539513e-02  3.83864956e-01  1.04272564e-02  3.96831236e+06 
 9.02707995e+14  1.46402342e+34  1.15351000e+01  1.41369370e-01  5.01260000e+00  1.15524249e-01  8.27925751e-02  3.76827667e-01  1.08762397e-02  3.73574611e+06 
 9.14109825e+14  1.49843708e+34  1.14201000e+01  1.42778919e-01  5.02260000e+00  1.17177130e-01  8.42988008e-02  3.70555253e-01  1.13247840e-02  3.52068685e+06 
 9.25511656e+14  1.53320890e+34  1.13101000e+01  1.44177563e-01  5.03360000e+00  1.18855070e-01  8.57788341e-02  3.64002941e-01  1.17743101e-02  3.32160256e+06 
 9.36913486e+14  1.56833799e+34  1.12041000e+01  1.45565783e-01  5.04360000e+00  1.20498547e-01  8.72438707e-02  3.57839188e-01  1.22281720e-02  3.13702726e+06 
 9.48315317e+14  1.60382791e+34  1.11031000e+01  1.46946739e-01  5.05260000e+00  1.22106428e-01  8.86773337e-02  3.52101779e-01  1.26801277e-02  2.96560630e+06 
 9.59717147e+14  1.63967751e+34  1.10061000e+01  1.48316764e-01  5.06260000e+00  1.23740047e-01  9.00868295e-02  3.46067136e-01  1.31322659e-02  2.80623548e+06 
 9.71118978e+14  1.67588162e+34  1.09121000e+01  1.49678627e-01  5.07160000e+00  1.25338099e-01  9.14884205e-02  3.40441156e-01  1.35900718e-02  2.65786468e+06 
 9.82520808e+14  1.71243940e+34  1.08231000e+01  1.51030953e-01  5.07960000e+00  1.26900846e-01  9.28436338e-02  3.35200621e-01  1.40388246e-02  2.51957716e+06 
 9.93922638e+14  1.74935523e+34  1.07361000e+01  1.52374067e-01  5.08860000e+00  1.28489158e-01  9.42001457e-02  3.29674336e-01  1.44959199e-02  2.39051569e+06 
 1.00532447e+15  1.78662617e+34  1.06531000e+01  1.53708642e-01  5.09660000e+00  1.30041924e-01  9.55213018e-02  3.24538327e-01  1.49470450e-02  2.26992917e+06 
 1.01672630e+15  1.82424815e+34  1.05731000e+01  1.55034169e-01  5.10460000e+00  1.31589632e-01  9.68210325e-02  3.19449209e-01  1.53970453e-02  2.15714993e+06 
 1.02812813e+15  1.86222032e+34  1.04951000e+01  1.56351071e-01  5.11160000e+00  1.33101451e-01  9.81156614e-02  3.14743740e-01  1.58521020e-02  2.05155820e+06 
