# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  1.24962832e+33  3.22742610e+03  5.16210595e-01  2.63860000e+00  8.09029093e-03  1.22488801e-01  9.99999966e-01 -1.19320019e-02 -1.08250187e+16 
 2.41037722e+14  1.44668588e+33  2.28330110e+03  1.21126721e-01  3.03960000e+00  1.26663256e-02  5.22560943e-02  9.99998605e-01 -3.38100869e-05 -7.64241821e+15 
 2.52075444e+14  1.66727196e+33  1.88053100e+02  8.32833763e-02  3.39460000e+00  1.80538871e-02  2.33230132e-03  9.88130787e-01  2.91976167e-04  1.62752119e+12 
 2.63113167e+14  1.91734227e+33  8.20681000e+01  8.56517971e-02  3.71960000e+00  2.43072663e-02  4.15271976e-03  9.45171355e-01  1.63908230e-04  1.25706761e+10 
 2.74150889e+14  2.20367331e+33  5.01881000e+01  9.03070390e-02  4.02860000e+00  3.16076352e-02  8.46566016e-03  8.96289385e-01  1.78028108e-04  8.96298596e+08 
 2.85188611e+14  2.36184123e+33  4.17391000e+01  9.32626701e-02  4.17760000e+00  3.56614379e-02  1.14852119e-02  8.70346560e-01  2.24448751e-04  3.82702896e+08 
 2.96226333e+14  2.37817978e+33  4.11581000e+01  9.35251632e-02  4.18960000e+00  3.60076748e-02  1.17615846e-02  8.68163656e-01  2.29929904e-04  3.60411014e+08 
 3.07264055e+14  2.49180980e+33  3.78011000e+01  9.52288640e-02  4.26660000e+00  3.83123000e-02  1.36004872e-02  8.53772643e-01  2.71722577e-04  2.54315761e+08 
 3.18301778e+14  2.60655563e+33  3.51811000e+01  9.68392540e-02  4.33460000e+00  4.04885406e-02  1.53938517e-02  8.40370530e-01  3.21564929e-04  1.93253315e+08 
 3.29339500e+14  2.72238878e+33  3.30791000e+01  9.83594945e-02  4.39660000e+00  4.25819225e-02  1.71304941e-02  8.27593654e-01  3.78720157e-04  1.54729736e+08 
 3.40377222e+14  2.83929642e+33  3.13551000e+01  9.97940475e-02  4.45160000e+00  4.45550557e-02  1.88027682e-02  8.15674637e-01  4.42289378e-04  1.28615305e+08 
 3.51414944e+14  2.95724621e+33  2.99131000e+01  1.01147667e-01  4.50060000e+00  4.64185410e-02  2.04093307e-02  8.04528470e-01  5.11538040e-04  1.09894023e+08 
 3.62452666e+14  3.07620616e+33  2.86881000e+01  1.02425279e-01  4.54560000e+00  4.82112137e-02  2.19490047e-02  7.93856322e-01  5.85644634e-04  9.58684482e+07 
 3.73490389e+14  3.19615362e+33  2.76321000e+01  1.03631930e-01  4.58660000e+00  4.99260280e-02  2.34246574e-02  7.83700084e-01  6.64004693e-04  8.49847612e+07 
 3.84528111e+14  3.31706707e+33  2.67131000e+01  1.04772367e-01  4.62360000e+00  5.15565279e-02  2.48343953e-02  7.74106274e-01  7.45681311e-04  7.62973251e+07 
 3.95565833e+14  3.43894519e+33  2.59041000e+01  1.05851304e-01  4.65660000e+00  5.30969156e-02  2.61826904e-02  7.65123621e-01  8.30193682e-04  6.92005091e+07 
 4.06603555e+14  3.56174860e+33  2.51861000e+01  1.06872691e-01  4.68760000e+00  5.45946001e-02  2.74710688e-02  7.56375908e-01  9.16896318e-04  6.32935567e+07 
 4.17641277e+14  3.68545877e+33  2.45431000e+01  1.07840552e-01  4.71560000e+00  5.60199542e-02  2.87040742e-02  7.48099516e-01  1.00543144e-03  5.82985046e+07 
 4.28679000e+14  3.81005801e+33  2.39631000e+01  1.08758484e-01  4.74160000e+00  5.73964636e-02  2.98848556e-02  7.40106433e-01  1.09539831e-03  5.40181512e+07 
 4.39716722e+14  3.93553361e+33  2.34381000e+01  1.09629783e-01  4.76560000e+00  5.87217771e-02  3.10123325e-02  7.32416872e-01  1.18605340e-03  5.03085565e+07 
 4.50754444e+14  4.06187798e+33  2.29591000e+01  1.10457688e-01  4.78760000e+00  5.99937554e-02  3.20923715e-02  7.25052194e-01  1.27733655e-03  4.70617714e+07 
 4.61792166e+14  4.18906224e+33  2.25211000e+01  1.11244876e-01  4.80760000e+00  6.12103530e-02  3.31239122e-02  7.18033612e-01  1.36858149e-03  4.41964065e+07 
 4.72829888e+14  4.31707158e+33  2.21171000e+01  1.11994001e-01  4.82560000e+00  6.23697934e-02  3.41145994e-02  7.11382027e-01  1.46004730e-03  4.16487928e+07 
 4.83867611e+14  4.44589177e+33  2.17431000e+01  1.12707418e-01  4.84260000e+00  6.34986856e-02  3.50661035e-02  7.04875277e-01  1.55145968e-03  3.93689365e+07 
 4.94905333e+14  4.57551491e+33  2.13971000e+01  1.13387464e-01  4.85860000e+00  6.45961834e-02  3.59754109e-02  6.98523029e-01  1.64204344e-03  3.73166288e+07 
 5.05943055e+14  4.70593152e+33  2.10741000e+01  1.14036136e-01  4.87260000e+00  6.56329520e-02  3.68509240e-02  6.92583467e-01  1.73233656e-03  3.54595621e+07 
 5.16980777e+14  4.83711901e+33  2.07731000e+01  1.14655297e-01  4.88660000e+00  6.66651739e-02  3.76891423e-02  6.86572058e-01  1.82156526e-03  3.37713991e+07 
 5.28018499e+14  4.96906521e+33  2.04911000e+01  1.15246668e-01  4.89860000e+00  6.76349653e-02  3.84944926e-02  6.80998530e-01  1.90990278e-03  3.22302831e+07 
 5.39056222e+14  5.10175840e+33  2.02261000e+01  1.15811932e-01  4.90960000e+00  6.85703379e-02  3.92690286e-02  6.75623306e-01  1.99728700e-03  3.08179029e+07 
 5.50093944e+14  5.23519273e+33  1.99761000e+01  1.16352571e-01  4.92060000e+00  6.94999439e-02  4.00157296e-02  6.70194877e-01  2.08381198e-03  2.95189233e+07 
