# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  1.14339634e+33  3.54955710e+03  2.15312079e-01  2.67160000e+00  8.24269896e-03  1.16794771e-01  9.99999927e-01 -2.27768281e-04 -2.63384664e+16 
 2.32372097e+14  1.18109400e+33  2.78616110e+03  1.41404877e-01  2.75460000e+00  9.08797236e-03  7.63636775e-02  9.99999677e-01  2.62919081e-05  7.41480370e+15 
 2.34744194e+14  1.22027393e+33  1.62979510e+03  9.97321699e-02  2.83660000e+00  9.98161155e-03  2.76207586e-02  9.99995698e-01  1.07843828e-04  1.19358231e+16 
 2.37116292e+14  1.26128386e+33  9.04586100e+02  8.75033876e-02  2.91860000e+00  1.09351610e-02  9.72216218e-03  9.99947597e-01  5.05522764e-03  5.66805837e+16 
 2.39488389e+14  1.30391167e+33  5.64628100e+02  8.36309343e-02  2.99960000e+00  1.19393633e-02  4.89379107e-03  9.99677849e-01  1.06558325e-03  1.41949368e+15 
 2.41860486e+14  1.34828793e+33  3.89382100e+02  8.19955026e-02  3.07860000e+00  1.29841539e-02  3.24022308e-03  9.98805605e-01  6.89175303e-04  1.58062133e+14 
 2.44232583e+14  1.39458237e+33  2.87293100e+02  8.12130302e-02  3.15860000e+00  1.41031716e-02  2.57866038e-03  9.96820087e-01  4.63787398e-04  2.43997135e+13 
 2.46604680e+14  1.44260180e+33  2.22459100e+02  8.08679244e-02  3.23660000e+00  1.52629877e-02  2.33995744e-03  9.93335322e-01  3.42856815e-04  5.12921097e+12 
 2.48976778e+14  1.49270461e+33  1.78160100e+02  8.07946054e-02  3.31460000e+00  1.64889849e-02  2.33433768e-03  9.88196680e-01  2.71309229e-04  1.34330109e+12 
 2.51348875e+14  1.54471926e+33  1.46512100e+02  8.09188186e-02  3.39160000e+00  1.77689073e-02  2.49103026e-03  9.81588230e-01  2.26556290e-04  4.18662730e+11 
 2.53720972e+14  1.59870617e+33  1.23014100e+02  8.12009333e-02  3.46860000e+00  1.91168306e-02  2.78094022e-03  9.73785152e-01  1.97157206e-04  1.49399931e+11 
 2.56093069e+14  1.65494786e+33  1.04972100e+02  8.16207235e-02  3.54460000e+00  2.05217877e-02  3.19503709e-03  9.65076306e-01  1.77434248e-04  5.92888540e+10 
 2.58465167e+14  1.71317203e+33  9.08681000e+01  8.21629755e-02  3.61960000e+00  2.19820772e-02  3.72873356e-03  9.55715499e-01  1.64493385e-04  2.58459954e+10 
