# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  2.93063643e+33  1.85491000e+01  1.82508519e-01  7.01560000e+00  1.13564678e-01  8.53908642e-02  6.07808675e-01  1.23792694e-02  1.27485825e+07 
 2.31335780e+14  2.96637159e+33  1.84511000e+01  1.83744439e-01  7.03760000e+00  1.14961500e-01  8.63772174e-02  6.03725685e-01  1.27139898e-02  1.23279404e+07 
 2.32671560e+14  3.00210675e+33  1.83561000e+01  1.84971196e-01  7.05860000e+00  1.16328037e-01  8.73505189e-02  5.99833012e-01  1.30490317e-02  1.19269175e+07 
 2.34007340e+14  3.03785517e+33  1.82641000e+01  1.86189239e-01  7.07960000e+00  1.17698741e-01  8.83096635e-02  5.95914062e-01  1.33837673e-02  1.15442374e+07 
 2.35343120e+14  3.07440879e+33  1.81731000e+01  1.87425563e-01  7.10060000e+00  1.19087829e-01  8.92748821e-02  5.91983976e-01  1.37251616e-02  1.11708650e+07 
 2.36678900e+14  3.11096241e+33  1.80851000e+01  1.88652935e-01  7.12160000e+00  1.20480938e-01  9.02243074e-02  5.88027403e-01  1.40653826e-02  1.08145056e+07 
 2.38014680e+14  3.14751603e+33  1.79991000e+01  1.89871356e-01  7.14160000e+00  1.21842415e-01  9.11669244e-02  5.84267138e-01  1.44077384e-02  1.04742006e+07 
 2.39350460e+14  3.18406965e+33  1.79161000e+01  1.91080827e-01  7.16160000e+00  1.23207310e-01  9.20917509e-02  5.80482233e-01  1.47477360e-02  1.01490539e+07 
 2.40686240e+14  3.22062327e+33  1.78351000e+01  1.92281357e-01  7.18060000e+00  1.24539596e-01  9.30080587e-02  5.76897252e-01  1.50888670e-02  9.83822741e+06 
 2.42022020e+14  3.25717688e+33  1.77561000e+01  1.93472957e-01  7.19960000e+00  1.25874744e-01  9.39151335e-02  5.73289297e-01  1.54307167e-02  9.54093742e+06 
