# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  1.21359177e+33  3.72550010e+03  4.34687641e-01  5.16260000e+00  3.75854318e-02  1.35246736e-01  9.99999560e-01 -2.06937639e-03 -9.08749755e+15 
 2.42014252e+14  1.29573232e+33  3.79748010e+03  2.57200581e-01  5.21260000e+00  3.94002176e-02  1.28881828e-01  9.99999201e-01 -9.81268178e-05 -6.53843632e+15 
 2.54028504e+14  1.37426106e+33  1.72985810e+03  1.02214759e-01  5.25160000e+00  4.09614477e-02  3.03220588e-02  9.99956762e-01  4.89978913e-05  6.45996439e+15 
 2.66042756e+14  1.44819698e+33  6.66849100e+02  8.55827425e-02  5.28260000e+00  4.22987767e-02  5.97717410e-03  9.98166115e-01  1.57725187e-03  4.30205820e+15 
 2.78057008e+14  1.54370907e+33  3.48360100e+02  8.27600928e-02  5.31560000e+00  4.38632913e-02  2.86328566e-03  9.84853607e-01  5.82394647e-04  7.30841066e+13 
 2.90071260e+14  1.66173665e+33  2.15389100e+02  8.20493940e-02  5.35060000e+00  4.57049423e-02  2.24348362e-03  9.46519155e-01  3.23821953e-04  3.83368466e+12 
 3.02085512e+14  1.78335070e+33  1.54322100e+02  8.20904704e-02  5.38160000e+00  4.75135362e-02  2.31785008e-03  8.94713168e-01  2.32130829e-04  5.17580735e+11 
 3.14099765e+14  1.90864466e+33  1.19765100e+02  8.24404327e-02  5.40960000e+00  4.92965915e-02  2.67542604e-03  8.42926008e-01  1.89081849e-04  1.16189883e+11 
 3.26114017e+14  2.03745137e+33  9.77421000e+01  8.29572226e-02  5.43560000e+00  5.10615680e-02  3.20873946e-03  7.96922371e-01  1.66091573e-04  3.58140380e+10 
 3.38128269e+14  2.16985070e+33  8.25541000e+01  8.35790716e-02  5.45860000e+00  5.27893730e-02  3.87449014e-03  7.57476486e-01  1.53469022e-04  1.37023364e+10 
 3.50142521e+14  2.30569850e+33  7.14991000e+01  8.42725437e-02  5.47960000e+00  5.44902763e-02  4.64783879e-03  7.23537876e-01  1.47305123e-04  6.14976602e+09 
 3.62156773e+14  2.44506030e+33  6.31111000e+01  8.50184349e-02  5.49960000e+00  5.61778838e-02  5.51295104e-03  6.93746172e-01  1.45893185e-04  3.12296132e+09 
 3.74171025e+14  2.58781015e+33  5.65501000e+01  8.58033710e-02  5.51660000e+00  5.78172788e-02  6.45606111e-03  6.67508021e-01  1.48483065e-04  1.75343809e+09 
 3.86185277e+14  2.73400292e+33  5.12851000e+01  8.66188503e-02  5.53260000e+00  5.94387026e-02  7.46702587e-03  6.43758697e-01  1.54838600e-04  1.06989603e+09 
