# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  1.40042566e+33  3.73022110e+03  4.51145616e-01  3.85460000e+00  2.33052093e-02  1.37745383e-01  9.99999845e-01 -8.01150043e-03 -2.94016296e+16 
 2.32737130e+14  1.46836042e+33  3.64911410e+03  2.08537821e-01  3.95360000e+00  2.53510318e-02  1.21472940e-01  9.99999546e-01  1.23460394e-04  1.92357488e+16 
 2.35474260e+14  1.53946361e+33  6.60168100e+02  8.24911012e-02  4.05260000e+00  2.75202594e-02  5.82137197e-03  9.99165891e-01  9.49236260e-04  2.95923781e+15 
 2.38211390e+14  1.61427321e+33  2.51801100e+02  7.97093390e-02  4.15060000e+00  2.98046568e-02  2.27892082e-03  9.82792301e-01  3.81322033e-04  1.13920624e+13 
 2.40948520e+14  1.69277865e+33  1.47803100e+02  8.01031293e-02  4.24860000e+00  3.22228185e-02  2.29207698e-03  9.44060829e-01  2.19893257e-04  4.46632779e+11 
 2.43685650e+14  1.77774887e+33  1.01507100e+02  8.13203710e-02  4.34960000e+00  3.48614496e-02  3.03881397e-03  9.00138231e-01  1.67706051e-04  4.82616824e+10 
 2.46422780e+14  1.86271908e+33  7.73931000e+01  8.28993898e-02  4.44560000e+00  3.75141797e-02  4.19855682e-03  8.62964936e-01  1.49795661e-04  1.00883968e+10 
 2.49159910e+14  1.94768930e+33  6.27861000e+01  8.46884029e-02  4.53660000e+00  4.01677730e-02  5.66675354e-03  8.31692837e-01  1.47777773e-04  3.14322390e+09 
 2.51897040e+14  2.04449394e+33  5.19531000e+01  8.69012568e-02  4.63660000e+00  4.32284907e-02  7.64736941e-03  8.00546235e-01  1.59863410e-04  1.15942990e+09 
 2.54634170e+14  2.14142796e+33  4.45521000e+01  8.92557918e-02  4.73160000e+00  4.62979084e-02  9.90461355e-03  7.72685087e-01  1.87733015e-04  5.52418099e+08 
 2.57371300e+14  2.23836198e+33  3.92171000e+01  9.17131711e-02  4.82160000e+00  4.93602651e-02  1.23840741e-02  7.47277554e-01  2.34047328e-04  3.17753904e+08 
 2.60108430e+14  2.34649887e+33  3.48041000e+01  9.45511157e-02  4.91860000e+00  5.28119537e-02  1.53633173e-02  7.20760703e-01  3.11881695e-04  2.00159871e+08 
 2.62845560e+14  2.45637949e+33  3.14121000e+01  9.75227950e-02  5.01260000e+00  5.63274999e-02  1.85776968e-02  6.95631023e-01  4.24640747e-04  1.39811921e+08 
 2.65582690e+14  2.56626011e+33  2.87751000e+01  1.00562745e-01  5.10160000e+00  5.98270084e-02  2.19329464e-02  6.72276722e-01  5.76394051e-04  1.04999319e+08 
 2.68319819e+14  2.68634736e+33  2.64981000e+01  1.03948600e-01  5.19560000e+00  6.36815860e-02  2.57201864e-02  6.48091247e-01  7.92320531e-04  8.09934198e+07 
 2.71056949e+14  2.81007450e+33  2.46261000e+01  1.07499900e-01  5.28860000e+00  6.76702130e-02  2.97160007e-02  6.24621382e-01  1.07461430e-03  6.43811722e+07 
