# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  1.08415978e+33  3.57508510e+03  2.40258781e-01  2.21460000e+00  4.84576586e-03  1.18211008e-01  9.99999974e-01 -1.95988321e-04 -1.35779480e+16 
 2.43143203e+14  1.30693571e+33  5.47293100e+02  8.60028700e-02  2.73860000e+00  9.45789009e-03  4.80452888e-03  9.99774595e-01  1.12953330e-03  1.11944449e+15 
 2.56286406e+14  1.59714238e+33  1.37832100e+02  8.30479949e-02  3.23560000e+00  1.61046273e-02  2.65515527e-03  9.84230956e-01  2.21343044e-04  2.64691726e+11 
 2.69429610e+14  1.97155741e+33  6.16191000e+01  8.66035959e-02  3.72260000e+00  2.53317286e-02  6.38195559e-03  9.34657127e-01  1.60186332e-04  2.77390107e+09 
 2.82572813e+14  2.28156162e+33  4.18941000e+01  9.14463520e-02  4.04460000e+00  3.32108314e-02  1.17190571e-02  8.87365244e-01  2.26153961e-04  4.33416037e+08 
 2.95716016e+14  2.59688943e+33  3.24021000e+01  9.69891601e-02  4.30960000e+00  4.09877340e-02  1.81749429e-02  8.39970843e-01  4.14963067e-04  1.63993873e+08 
 3.08859219e+14  2.93891879e+33  2.66501000e+01  1.03343227e-01  4.54960000e+00  4.92060179e-02  2.57561707e-02  7.90952476e-01  8.03489968e-04  8.70227829e+07 
 3.22002422e+14  3.30880426e+33  2.28701000e+01  1.10391189e-01  4.77060000e+00  5.78835995e-02  3.41619391e-02  7.41620892e-01  1.47209572e-03  5.33547021e+07 
 3.35145625e+14  3.70718231e+33  2.02401000e+01  1.18042362e-01  4.97460000e+00  6.69686647e-02  4.31214875e-02  6.93433548e-01  2.48880653e-03  3.50294504e+07 
 3.48288829e+14  4.13492822e+33  1.83291000e+01  1.26233339e-01  5.16460000e+00  7.64585321e-02  5.24150454e-02  6.47118084e-01  3.90084048e-03  2.39090282e+07 
 3.61432032e+14  4.59289875e+33  1.68931000e+01  1.34914376e-01  5.34260000e+00  8.63416798e-02  6.18666546e-02  6.03147285e-01  5.73111310e-03  1.67518580e+07 
 3.74575235e+14  5.08193210e+33  1.57851000e+01  1.44045484e-01  5.50860000e+00  9.65489289e-02  7.13370392e-02  5.62226926e-01  7.97859507e-03  1.19738345e+07 
 3.87718438e+14  5.60315086e+33  1.49111000e+01  1.53598846e-01  5.66560000e+00  1.07129618e-01  8.07264021e-02  5.23942182e-01  1.06240213e-02  8.69893252e+06 
 4.00861641e+14  6.15723646e+33  1.42081000e+01  1.63543415e-01  5.81460000e+00  1.18071894e-01  8.99725487e-02  4.88238193e-01  1.36379200e-02  6.40960446e+06 
 4.14004844e+14  6.74482855e+33  1.36361000e+01  1.73851573e-01  5.95460000e+00  1.29284734e-01  9.89916585e-02  4.55601004e-01  1.69648023e-02  4.78271985e+06 
 4.27148048e+14  7.36669196e+33  1.31631000e+01  1.84500923e-01  6.08760000e+00  1.40804982e-01  1.07772499e-01  4.25471299e-01  2.05638257e-02  3.60969478e+06 
 4.40291251e+14  8.02357280e+33  1.27681000e+01  1.95471050e-01  6.21360000e+00  1.52591046e-01  1.16282633e-01  3.97880153e-01  2.43786666e-02  2.75294460e+06 
 4.53434454e+14  8.71675063e+33  1.24361000e+01  2.06751932e-01  6.33460000e+00  1.64703501e-01  1.24489244e-01  3.72156840e-01  2.83452379e-02  2.11944249e+06 
 4.66577657e+14  9.44646488e+33  1.21531000e+01  2.18317833e-01  6.44960000e+00  1.77056335e-01  1.32421446e-01  3.48607746e-01  3.24323805e-02  1.64640434e+06 
 4.79720860e+14  1.02133697e+34  1.19121000e+01  2.30151401e-01  6.55960000e+00  1.89664643e-01  1.40030403e-01  3.26855939e-01  3.65636319e-02  1.28970757e+06 
 4.92864064e+14  1.10181376e+34  1.17031000e+01  2.42236480e-01  6.66360000e+00  2.02443302e-01  1.47383380e-01  3.07203634e-01  4.07366083e-02  1.01826329e+06 
 5.06007267e+14  1.18619667e+34  1.15231000e+01  2.54565661e-01  6.76360000e+00  2.15471416e-01  1.54424282e-01  2.88931348e-01  4.48708834e-02  8.09805181e+05 
 5.19150470e+14  1.27451685e+34  1.13661000e+01  2.67118815e-01  6.85960000e+00  2.28719560e-01  1.61196886e-01  2.71989172e-01  4.89572551e-02  6.48515564e+05 
 5.32293673e+14  1.36681908e+34  1.12291000e+01  2.79878978e-01  6.95160000e+00  2.42159671e-01  1.67692708e-01  2.56333605e-01  5.29535667e-02  5.22801644e+05 
 5.45436876e+14  1.46316331e+34  1.11091000e+01  2.92832269e-01  7.03960000e+00  2.55764900e-01  1.73922182e-01  2.41929344e-01  5.68346688e-02  4.24112850e+05 
 5.58580079e+14  1.56369361e+34  1.10031000e+01  3.05975950e-01  7.12460000e+00  2.69578226e-01  1.79915738e-01  2.28413127e-01  6.05951627e-02  3.46055036e+05 
 5.71723283e+14  1.66838567e+34  1.09091000e+01  3.19285675e-01  7.20560000e+00  2.83507663e-01  1.85683119e-01  2.16076805e-01  6.42193567e-02  2.83976089e+05 
 5.84866486e+14  1.77729396e+34  1.08261000e+01  3.32748748e-01  7.28360000e+00  2.97590748e-01  1.91212884e-01  2.04563617e-01  6.76751489e-02  2.34301798e+05 
 5.98009689e+14  1.89052802e+34  1.07531000e+01  3.46358867e-01  7.35860000e+00  3.11811643e-01  1.96500388e-01  1.93848227e-01  7.09373381e-02  1.94303284e+05 
 6.11152892e+14  2.00812777e+34  1.06871000e+01  3.60101946e-01  7.43060000e+00  3.26147325e-01  2.01621505e-01  1.83909553e-01  7.40577387e-02  1.61923861e+05 
 6.24296095e+14  2.13010212e+34  1.06281000e+01  3.73961210e-01  7.49960000e+00  3.40572527e-01  2.06549993e-01  1.74726371e-01  7.70000472e-02  1.35582847e+05 
 6.37439298e+14  2.25654576e+34  1.05751000e+01  3.87929726e-01  7.56560000e+00  3.55071096e-01  2.11301740e-01  1.66276236e-01  7.97668332e-02  1.14037541e+05 
 6.50582502e+14  2.38752484e+34  1.05281000e+01  4.01997848e-01  7.62960000e+00  3.69694007e-01  2.15856570e-01  1.58232194e-01  8.23290748e-02  9.63280975e+04 
 6.63725705e+14  2.52302124e+34  1.04851000e+01  4.16147475e-01  7.69060000e+00  3.84347521e-01  2.20277450e-01  1.50890059e-01  8.47397200e-02  8.17112713e+04 
 6.76868908e+14  2.66313861e+34  1.04471000e+01  4.30373706e-01  7.75060000e+00  3.99162850e-01  2.24509250e-01  1.43623362e-01  8.69390469e-02  6.95878409e+04 
 6.90012111e+14  2.80792308e+34  1.04121000e+01  4.44666197e-01  7.80660000e+00  4.13903987e-01  2.28624646e-01  1.37345826e-01  8.89924203e-02  5.94897944e+04 
 7.03155314e+14  2.95735209e+34  1.03811000e+01  4.59008248e-01  7.86160000e+00  4.28769502e-01  2.32568302e-01  1.31129876e-01  9.08435473e-02  5.10477837e+04 
 7.16298518e+14  3.11156619e+34  1.03521000e+01  4.73399378e-01  7.91460000e+00  4.43677958e-01  2.36421763e-01  1.25281298e-01  9.25682194e-02  4.39576198e+04 
 7.29441721e+14  3.27053714e+34  1.03261000e+01  4.87823406e-01  7.96560000e+00  4.58608990e-01  2.40131443e-01  1.19790472e-01  9.41135501e-02  3.79829768e+04 
 7.42584924e+14  3.43428901e+34  1.03021000e+01  5.02269907e-01  8.01360000e+00  4.73468574e-01  2.43736415e-01  1.14939487e-01  9.55172268e-02  3.29301035e+04 
