# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  1.09664028e+33  3.93333110e+03  3.20056087e-01  7.68360000e+00  5.96254130e-02  1.38581126e-01  9.99998455e-01 -2.91596180e-03 -7.76286946e+16 
 2.33982003e+14  1.15547312e+33  3.57397810e+03  2.01228497e-01  7.65660000e+00  6.03093022e-02  1.16989641e-01  9.99996487e-01  1.34582364e-04  2.25875200e+16 
 2.37964007e+14  1.21964023e+33  1.77186610e+03  1.00043620e-01  7.62860000e+00  6.11084290e-02  3.18503627e-02  9.99894701e-01  1.06605995e-04  1.76423937e+16 
 2.41946010e+14  1.29218864e+33  6.56580100e+02  8.28915248e-02  7.59960000e+00  6.20855835e-02  5.77866958e-03  9.94902742e-01  1.04053215e-03  3.08114274e+15 
 2.45928013e+14  1.36473705e+33  3.54055100e+02  8.02653334e-02  7.57360000e+00  6.31364674e-02  2.84611477e-03  9.63185222e-01  5.87572434e-04  9.31845676e+13 
 2.49910017e+14  1.44938160e+33  2.18692100e+02  7.95420216e-02  7.54660000e+00  6.44464416e-02  2.21735762e-03  8.74443238e-01  3.21955357e-04  4.80337382e+12 
 2.53892020e+14  1.53545169e+33  1.53236100e+02  7.96270802e-02  7.52260000e+00  6.58657861e-02  2.32355283e-03  7.54386819e-01  2.24668296e-04  5.63133891e+11 
 2.57874023e+14  1.63320357e+33  1.12446100e+02  8.02112904e-02  7.49960000e+00  6.75749828e-02  2.86591302e-03  6.28578028e-01  1.75865794e-04  9.04261887e+10 
 2.61856027e+14  1.73476053e+33  8.71711000e+01  8.11644044e-02  7.48060000e+00  6.94576282e-02  3.76591256e-03  5.27936497e-01  1.52785040e-04  2.07340344e+10 
 2.65838030e+14  1.84704424e+33  6.94331000e+01  8.25080260e-02  7.46360000e+00  7.16379662e-02  5.09360683e-03  4.47799363e-01  1.44121872e-04  5.77630438e+09 
 2.69820033e+14  1.96612364e+33  5.69631000e+01  8.41919658e-02  7.45060000e+00  7.40640120e-02  6.84294464e-03  3.86535060e-01  1.48868305e-04  2.00440489e+09 
 2.73802036e+14  2.09440413e+33  4.77521000e+01  8.62397056e-02  7.44160000e+00  7.67856374e-02  9.07113729e-03  3.37737022e-01  1.70024833e-04  8.40440140e+08 
 2.77784040e+14  2.23314730e+33  4.07331000e+01  8.86822579e-02  7.43760000e+00  7.98516573e-02  1.18351511e-02  2.97297731e-01  2.15621121e-04  4.18613554e+08 
 2.81766043e+14  2.58001075e+33  3.00691000e+01  9.57543652e-02  7.44760000e+00  8.81451807e-02  2.01918950e-02  2.26399037e-01  4.86537757e-04  1.41089329e+08 
 2.85748046e+14  2.82825730e+33  2.55761000e+01  1.01619164e-01  7.47060000e+00  9.46718629e-02  2.72499597e-02  1.90654041e-01  8.89926155e-04  8.53524271e+07 
