# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  1.11421401e+33  3.67917610e+03  2.87060013e-01  2.01860000e+00  3.69682189e-03  1.24501135e-01  9.99999988e-01 -2.94755742e-04 -9.68099583e+15 
 2.36183980e+14  1.19564084e+33  2.84855410e+03  1.54833535e-01  2.25060000e+00  5.19354807e-03  7.86307858e-02  9.99999895e-01  2.12652114e-04  4.25633008e+16 
 2.42367959e+14  1.28216788e+33  1.07463210e+03  9.46875478e-02  2.45960000e+00  6.86813622e-03  1.30498748e-02  9.99988526e-01  6.74382859e-04  1.20589530e+16 
 2.48551939e+14  1.37440573e+33  4.69226100e+02  8.68653141e-02  2.65260000e+00  8.72569001e-03  4.03524461e-03  9.99687149e-01  9.47081124e-04  4.13651301e+14 
 2.54735918e+14  1.47528030e+33  2.65383100e+02  8.49834586e-02  2.83760000e+00  1.08199871e-02  2.57944655e-03  9.97785424e-01  4.31713748e-04  1.21747083e+13 
 2.60919898e+14  1.58421692e+33  1.73527100e+02  8.45747263e-02  3.01460000e+00  1.31406412e-02  2.44770935e-03  9.92497412e-01  2.73494892e-04  9.44389475e+11 
 2.67103877e+14  1.70006009e+33  1.24113100e+02  8.48757736e-02  3.18160000e+00  1.56454041e-02  2.86917790e-03  9.83498487e-01  2.06483575e-04  1.31106214e+11 
 2.73287857e+14  1.82307392e+33  9.41391000e+01  8.56559215e-02  3.34160000e+00  1.83538156e-02  3.69673805e-03  9.71508219e-01  1.74814887e-04  2.66201223e+10 
 2.79471836e+14  1.82981130e+33  9.29301000e+01  8.57067549e-02  3.34960000e+00  1.84978014e-02  3.74947006e-03  9.70827990e-01  1.73768745e-04  2.47312922e+10 
 2.85655816e+14  1.85038152e+33  8.97271000e+01  8.58501225e-02  3.37160000e+00  1.88999271e-02  3.89971950e-03  9.68917306e-01  1.71100389e-04  2.02643621e+10 
 2.91839795e+14  1.87859266e+33  8.58781000e+01  8.60411245e-02  3.39960000e+00  1.94249006e-02  4.10313047e-03  9.66396381e-01  1.68151837e-04  1.58180063e+10 
 2.98023775e+14  1.90662204e+33  8.25661000e+01  8.62236562e-02  3.42460000e+00  1.99098582e-02  4.30112629e-03  9.64028861e-01  1.65860233e-04  1.26819879e+10 
 3.04207754e+14  1.93448442e+33  7.96891000e+01  8.63969356e-02  3.44860000e+00  2.03828002e-02  4.49297201e-03  9.61729850e-01  1.64092455e-04  1.04030314e+10 
 3.10391734e+14  1.96218405e+33  7.71701000e+01  8.65604967e-02  3.47060000e+00  2.08283677e-02  4.67811378e-03  9.59547274e-01  1.62744412e-04  8.70404408e+09 
