# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  1.44165631e+33  4.03634710e+03  3.26134693e-01  4.71260000e+00  3.65264766e-02  1.44190588e-01  9.99999607e-01 -2.58705994e-03 -7.13398836e+16 
 2.32917797e+14  1.49931104e+33  1.57271010e+03  9.27541032e-02  4.77360000e+00  3.83170725e-02  2.52532940e-02  9.99944079e-01  4.66637406e-04  6.21048696e+16 
 2.35835594e+14  1.55894392e+33  4.06879100e+02  7.89624579e-02  4.83360000e+00  4.01536739e-02  3.14004416e-03  9.91527474e-01  7.14389957e-04  2.46449158e+14 
 2.38753391e+14  1.62059696e+33  2.13999100e+02  7.83487063e-02  4.89360000e+00  4.20529158e-02  2.10019164e-03  9.50503839e-01  3.08941308e-04  4.46010361e+12 
 2.41671188e+14  1.68541525e+33  1.41501100e+02  7.89317483e-02  4.95460000e+00  4.40496521e-02  2.25370937e-03  8.87663619e-01  2.06245673e-04  3.62655021e+11 
 2.44588985e+14  1.75222152e+33  1.04928100e+02  7.99526005e-02  5.01460000e+00  4.60938723e-02  2.82937071e-03  8.27943058e-01  1.65960096e-04  6.13575672e+10 
 2.47506782e+14  1.81902778e+33  8.36621000e+01  8.11789005e-02  5.07160000e+00  4.81174890e-02  3.65753119e-03  7.79984606e-01  1.48515143e-04  1.63971021e+10 
 2.50424579e+14  1.88894521e+33  6.93281000e+01  8.25907097e-02  5.12960000e+00  5.02367907e-02  4.72681707e-03  7.39927624e-01  1.42205920e-04  5.62829117e+09 
 2.53342376e+14  1.96209029e+33  5.90571000e+01  8.41624484e-02  5.18860000e+00  5.24571577e-02  6.02773976e-03  7.05572440e-01  1.44296108e-04  2.33126572e+09 
 2.56260173e+14  2.03523536e+33  5.16691000e+01  8.58015208e-02  5.24460000e+00  5.46526345e-02  7.48318553e-03  6.76700440e-01  1.54044555e-04  1.15849534e+09 
 2.59177970e+14  2.11222767e+33  4.58621000e+01  8.75791577e-02  5.30160000e+00  5.69570449e-02  9.15477317e-03  6.50264448e-01  1.72768033e-04  6.46096867e+08 
 2.62095768e+14  2.19221006e+33  4.12421000e+01  8.94717347e-02  5.35860000e+00  5.93406417e-02  1.10205895e-02  6.25926889e-01  2.02394335e-04  3.99982784e+08 
 2.65013565e+14  2.27219245e+33  3.76171000e+01  9.13991066e-02  5.41260000e+00  6.16941190e-02  1.29945795e-02  6.04221057e-01  2.43745318e-04  2.73351503e+08 
 2.67931362e+14  2.35675701e+33  3.45531000e+01  9.34655934e-02  5.46860000e+00  6.41899697e-02  1.51771751e-02  5.83087504e-01  3.01849059e-04  1.97940404e+08 
 2.70849159e+14  2.44399264e+33  3.19911000e+01  9.56246547e-02  5.52460000e+00  6.67601738e-02  1.75150056e-02  5.62982777e-01  3.79207871e-04  1.50918399e+08 
 2.73766956e+14  2.53122828e+33  2.98841000e+01  9.78039369e-02  5.57860000e+00  6.93173758e-02  1.99196247e-02  5.44392745e-01  4.75931212e-04  1.20373749e+08 
 2.76684753e+14  2.58252468e+33  2.88171000e+01  9.90868538e-02  5.60960000e+00  7.08140304e-02  2.13512441e-02  5.34050777e-01  5.42134262e-04  1.07114042e+08 
 2.79602550e+14  2.63231045e+33  2.78991000e+01  1.00305665e-01  5.63760000e+00  7.22113453e-02  2.27219222e-02  5.24828070e-01  6.11767783e-04  9.67116143e+07 
 2.82520347e+14  2.69547682e+33  2.68581000e+01  1.01838404e-01  5.67260000e+00  7.39741636e-02  2.44569446e-02  5.13542212e-01  7.08901518e-04  8.58959725e+07 
 2.85438144e+14  2.75945258e+33  2.59221000e+01  1.03377503e-01  5.70660000e+00  7.57300552e-02  2.62075938e-02  5.02773098e-01  8.17353568e-04  7.69483047e+07 
