# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  1.23976094e+33  2.34986110e+03  1.17560574e-01  7.65260000e+00  6.07108492e-02  5.49544572e-02  9.99971460e-01 -3.85685639e-05 -1.16870344e+16 
 2.33525467e+14  1.30130754e+33  7.71969100e+02  8.47522236e-02  7.63160000e+00  6.18024731e-02  7.38232945e-03  9.97253579e-01  2.45827187e-03  1.46366730e+16 
 2.37050935e+14  1.36644856e+33  3.76305100e+02  8.11281035e-02  7.61260000e+00  6.30102386e-02  3.03282568e-03  9.70370724e-01  6.40375773e-04  1.30571134e+14 
 2.40576402e+14  1.43158958e+33  2.38091100e+02  8.03640187e-02  7.59560000e+00  6.42561420e-02  2.29144729e-03  9.00159275e-01  3.58665191e-04  7.77436964e+12 
 2.44101869e+14  1.50482028e+33  1.65096100e+02  8.03965276e-02  7.57860000e+00  6.56977632e-02  2.29428975e-03  7.90136904e-01  2.44018124e-04  8.46229336e+11 
 2.47627337e+14  1.57896624e+33  1.24639100e+02  8.08604968e-02  7.56360000e+00  6.72004074e-02  2.67097220e-03  6.81106187e-01  1.92403464e-04  1.58990348e+11 
 2.51152804e+14  1.65791122e+33  9.83181000e+01  8.16285444e-02  7.55160000e+00  6.88535410e-02  3.33196279e-03  5.86144964e-01  1.65112664e-04  3.97471405e+10 
 2.54678271e+14  1.74206105e+33  8.00161000e+01  8.26587973e-02  7.54060000e+00  7.06565356e-02  4.26923799e-03  5.09076265e-01  1.51417755e-04  1.22232494e+10 
 2.58203738e+14  1.82685751e+33  6.73381000e+01  8.38581438e-02  7.53260000e+00  7.25190348e-02  5.41935649e-03  4.50380962e-01  1.47634824e-04  4.68096352e+09 
 2.61729206e+14  1.92196311e+33  5.72151000e+01  8.53538137e-02  7.52560000e+00  7.46485717e-02  6.92538321e-03  4.00109080e-01  1.52941664e-04  1.96577064e+09 
 2.65254673e+14  2.01706871e+33  4.98191000e+01  8.69780316e-02  7.52160000e+00  7.68252533e-02  8.63268552e-03  3.60752701e-01  1.68282988e-04  9.85235628e+08 
 2.68780140e+14  2.11974841e+33  4.38301000e+01  8.88476825e-02  7.51960000e+00  7.92142543e-02  1.06702295e-02  3.26666286e-01  1.97480066e-04  5.47927918e+08 
 2.72305608e+14  2.22676144e+33  3.90641000e+01  9.09066870e-02  7.52060000e+00  8.17528187e-02  1.29818845e-02  2.97430378e-01  2.44434844e-04  3.40127272e+08 
 2.75831075e+14  2.34977034e+33  3.48601000e+01  9.33875219e-02  7.52460000e+00  8.47174887e-02  1.58355674e-02  2.69555147e-01  3.23225088e-04  2.22470448e+08 
 2.79356542e+14  2.52022134e+33  3.04821000e+01  9.70519091e-02  7.53360000e+00  8.89546401e-02  2.01337186e-02  2.37859752e-01  4.88047121e-04  1.41655727e+08 
 2.82882010e+14  2.67241225e+33  2.75561000e+01  1.00502875e-01  7.54660000e+00  9.28505865e-02  2.42260457e-02  2.14376947e-01  7.00404674e-04  1.03065601e+08 
 2.86407477e+14  2.83165201e+33  2.51781000e+01  1.04254757e-01  7.56360000e+00  9.70071825e-02  2.86885443e-02  1.93618767e-01  9.98242916e-04  7.78825190e+07 
 2.89932944e+14  2.99816634e+33  2.32241000e+01  1.08306042e-01  7.58360000e+00  1.01420422e-01  3.34860727e-02  1.75298807e-01  1.40050197e-03  6.02952547e+07 
 2.93458411e+14  3.17218458e+33  2.16001000e+01  1.12655542e-01  7.60760000e+00  1.06101949e-01  3.85904527e-02  1.58911368e-01  1.92731809e-03  4.74283251e+07 
 2.96983879e+14  3.35393967e+33  2.02401000e+01  1.17302397e-01  7.63460000e+00  1.11047816e-01  4.39588591e-02  1.44333229e-01  2.59680089e-03  3.77168890e+07 
