# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  1.19412838e+33  3.00943110e+03  5.88356720e-01  2.89160000e+00  1.03236652e-02  1.19630729e-01  9.99999947e-01 -5.16975200e-02 -1.71892339e+16 
 2.40928852e+14  1.39118088e+33  3.93596310e+03  2.99476148e-01  3.25660000e+00  1.51487885e-02  1.38053244e-01  9.99999902e-01  1.09258948e-03  4.06882764e+16 
 2.51857704e+14  1.63239460e+33  2.11127100e+02  8.00218825e-02  3.61460000e+00  2.12947557e-02  2.18560126e-03  9.86128048e-01  3.11789065e-04  3.78534399e+12 
 2.62786555e+14  1.92021432e+33  7.54801000e+01  8.30208257e-02  3.96360000e+00  2.88675047e-02  4.39437092e-03  9.15429808e-01  1.48018111e-04  8.73193164e+09 
 2.73715407e+14  2.26003846e+33  4.33091000e+01  8.92342224e-02  4.30560000e+00  3.80388498e-02  1.04120720e-02  8.43524284e-01  1.93377015e-04  4.94551824e+08 
 2.84644259e+14  2.32985418e+33  4.00361000e+01  9.06559704e-02  4.36860000e+00  3.99331145e-02  1.19208181e-02  8.29933240e-01  2.21433685e-04  3.53255423e+08 
 2.95573111e+14  2.40154204e+33  3.76561000e+01  9.18882849e-02  4.41960000e+00  4.15445342e-02  1.32653571e-02  8.18625906e-01  2.51645597e-04  2.76206363e+08 
 3.06501963e+14  2.50229115e+33  3.50091000e+01  9.35081213e-02  4.48360000e+00  4.36661684e-02  1.50804055e-02  8.04044386e-01  3.00398487e-04  2.09857354e+08 
 3.17430815e+14  2.60350892e+33  3.29261000e+01  9.50142394e-02  4.54060000e+00  4.56539166e-02  1.68115111e-02  7.90644277e-01  3.55736259e-04  1.68831896e+08 
 3.28359666e+14  2.70518122e+33  3.12421000e+01  9.64137648e-02  4.59160000e+00  4.75204462e-02  1.84560513e-02  7.78254160e-01  4.16624274e-04  1.41357492e+08 
 3.39288518e+14  2.80729481e+33  2.98531000e+01  9.77143251e-02  4.63560000e+00  4.92337800e-02  2.00112428e-02  7.67101043e-01  4.81873740e-04  1.21802901e+08 
 3.50217370e+14  2.90983971e+33  2.86851000e+01  9.89235168e-02  4.67560000e+00  5.08578213e-02  2.14817752e-02  7.56630522e-01  5.50678615e-04  1.07213802e+08 
 3.61146222e+14  3.01280665e+33  2.76891000e+01  1.00048535e-01  4.71160000e+00  5.23881465e-02  2.28693625e-02  7.46859639e-01  6.22086982e-04  9.59201878e+07 
 3.72075074e+14  3.11617922e+33  2.68291000e+01  1.01096034e-01  4.74460000e+00  5.38454978e-02  2.41776104e-02  7.37597998e-01  6.95313139e-04  8.69178048e+07 
 3.83003926e+14  3.21994700e+33  2.60771000e+01  1.02072195e-01  4.77360000e+00  5.52017663e-02  2.54132345e-02  7.29085170e-01  7.69876004e-04  7.95698160e+07 
 3.93932777e+14  3.32410010e+33  2.54141000e+01  1.02982677e-01  4.79960000e+00  5.64789767e-02  2.65787233e-02  7.21129765e-01  8.45083443e-04  7.34548987e+07 
 4.04861629e+14  3.42862915e+33  2.48251000e+01  1.03832629e-01  4.82360000e+00  5.77005705e-02  2.76773610e-02  7.13523962e-01  9.20371233e-04  6.82837248e+07 
