# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  2.07031055e+33  2.90221000e+01  1.31613794e-01  5.09260000e+00  4.70909752e-02  3.33848171e-02  8.74582989e-01  1.44245579e-03  7.14180539e+07 
 2.30414135e+14  2.07858163e+33  2.89221000e+01  1.31802984e-01  5.10060000e+00  4.73604320e-02  3.35826705e-02  8.73548893e-01  1.46081846e-03  7.05809557e+07 
 2.30828271e+14  2.08685270e+33  2.88231000e+01  1.31992103e-01  5.10860000e+00  4.76306047e-02  3.37804698e-02  8.72510029e-01  1.47933190e-03  6.97585921e+07 
 2.31242406e+14  2.09512377e+33  2.87251000e+01  1.32181148e-01  5.11660000e+00  4.79014897e-02  3.39781781e-02  8.71466398e-01  1.49799230e-03  6.89506098e+07 
 2.31656542e+14  2.10339484e+33  2.86271000e+01  1.32370116e-01  5.12460000e+00  4.81730836e-02  3.41781464e-02  8.70418003e-01  1.51706032e-03  6.81566543e+07 
 2.32070677e+14  2.11166591e+33  2.85311000e+01  1.32559002e-01  5.13260000e+00  4.84453830e-02  3.43755829e-02  8.69364843e-01  1.53600681e-03  6.73764259e+07 
 2.32484813e+14  2.11993699e+33  2.84361000e+01  1.32747804e-01  5.14060000e+00  4.87183845e-02  3.45728152e-02  8.68306920e-01  1.55508793e-03  6.66095910e+07 
 2.32898948e+14  2.12820806e+33  2.83421000e+01  1.32936517e-01  5.14760000e+00  4.89703033e-02  3.47698041e-02  8.67350101e-01  1.57429906e-03  6.58558345e+07 
 2.33313084e+14  2.13647913e+33  2.82481000e+01  1.33125136e-01  5.15560000e+00  4.92446353e-02  3.49689847e-02  8.66283243e-01  1.59391719e-03  6.51148476e+07 
 2.33727219e+14  2.14475020e+33  2.81561000e+01  1.33313661e-01  5.16360000e+00  4.95196588e-02  3.51653890e-02  8.65211635e-01  1.61337841e-03  6.43863560e+07 
 2.34141355e+14  2.15302127e+33  2.80651000e+01  1.33502086e-01  5.17060000e+00  4.97733959e-02  3.53614293e-02  8.64242896e-01  1.63295504e-03  6.36700681e+07 
 2.34555490e+14  2.16129235e+33  2.79741000e+01  1.33690405e-01  5.17860000e+00  5.00497328e-02  3.55596050e-02  8.63162355e-01  1.65293664e-03  6.29656952e+07 
 2.34969626e+14  2.16956342e+33  2.78851000e+01  1.33878619e-01  5.18560000e+00  5.03046488e-02  3.57548135e-02  8.62185846e-01  1.67273232e-03  6.22729941e+07 
 2.35383761e+14  2.17783449e+33  2.77961000e+01  1.34066722e-01  5.19360000e+00  5.05822852e-02  3.59521189e-02  8.61096394e-01  1.69293107e-03  6.15916766e+07 
 2.35797897e+14  2.18610556e+33  2.77091000e+01  1.34254708e-01  5.20060000e+00  5.08383705e-02  3.61463253e-02  8.60112110e-01  1.71292315e-03  6.09215215e+07 
 2.36212032e+14  2.19437663e+33  2.76221000e+01  1.34442579e-01  5.20860000e+00  5.11172971e-02  3.63425876e-02  8.59013735e-01  1.73331574e-03  6.02622511e+07 
 2.36626168e+14  2.20264771e+33  2.75361000e+01  1.34630326e-01  5.21560000e+00  5.13745401e-02  3.65382728e-02  8.58021693e-01  1.75379821e-03  5.96136434e+07 
 2.37040303e+14  2.21091878e+33  2.74511000e+01  1.34817948e-01  5.22260000e+00  5.16323275e-02  3.67333374e-02  8.57026046e-01  1.77436432e-03  5.89754646e+07 
 2.37454439e+14  2.21967510e+33  2.73621000e+01  1.35016469e-01  5.23060000e+00  5.19190970e-02  3.69393929e-02  8.55901875e-01  1.79625361e-03  5.83108588e+07 
 2.37868574e+14  2.22857799e+33  2.72721000e+01  1.35218267e-01  5.23860000e+00  5.22083959e-02  3.71498649e-02  8.54769042e-01  1.81880702e-03  5.76462529e+07 
 2.38282709e+14  2.23748088e+33  2.71831000e+01  1.35420017e-01  5.24560000e+00  5.24758104e-02  3.73599133e-02  8.53744846e-01  1.84149122e-03  5.69926212e+07 
 2.38696845e+14  2.24638377e+33  2.70951000e+01  1.35621714e-01  5.25360000e+00  5.27665074e-02  3.75694926e-02  8.52602959e-01  1.86429985e-03  5.63497241e+07 
 2.39110980e+14  2.25528665e+33  2.70081000e+01  1.35823356e-01  5.26160000e+00  5.30579298e-02  3.77785577e-02  8.51456251e-01  1.88722657e-03  5.57173301e+07 
 2.39525116e+14  2.26418954e+33  2.69221000e+01  1.36024940e-01  5.26860000e+00  5.33272567e-02  3.79870621e-02  8.50420013e-01  1.91026455e-03  5.50952111e+07 
 2.39939251e+14  2.27309243e+33  2.68371000e+01  1.36226461e-01  5.27660000e+00  5.36200515e-02  3.81949589e-02  8.49264298e-01  1.93340692e-03  5.44831495e+07 
 2.40353387e+14  2.28199532e+33  2.67521000e+01  1.36427915e-01  5.28360000e+00  5.38906126e-02  3.84050716e-02  8.48220258e-01  1.95701176e-03  5.38809191e+07 
 2.40767522e+14  2.29089821e+33  2.66691000e+01  1.36629297e-01  5.29160000e+00  5.41847663e-02  3.86116332e-02  8.47055545e-01  1.98034632e-03  5.32883354e+07 
 2.41181658e+14  2.29980109e+33  2.65861000e+01  1.36830607e-01  5.29860000e+00  5.44565482e-02  3.88203636e-02  8.46003718e-01  2.00413952e-03  5.27051713e+07 
 2.41595793e+14  2.30870398e+33  2.65041000e+01  1.37031835e-01  5.30660000e+00  5.47520465e-02  3.90283400e-02  8.44830027e-01  2.02801784e-03  5.21312448e+07 
 2.42009929e+14  2.31760687e+33  2.64231000e+01  1.37232983e-01  5.31360000e+00  5.50250371e-02  3.92355150e-02  8.43770426e-01  2.05197359e-03  5.15663584e+07 
 2.42424064e+14  2.32650976e+33  2.63431000e+01  1.37434043e-01  5.32060000e+00  5.52985974e-02  3.94418357e-02  8.42707210e-01  2.07599811e-03  5.10103296e+07 
 2.42838200e+14  2.33541264e+33  2.62631000e+01  1.37635009e-01  5.32760000e+00  5.55727238e-02  3.96502711e-02  8.41640392e-01  2.10048242e-03  5.04629670e+07 
 2.43252335e+14  2.34431553e+33  2.61841000e+01  1.37835887e-01  5.33560000e+00  5.58708043e-02  3.98578021e-02  8.40449439e-01  2.12503017e-03  4.99240962e+07 
 2.43666471e+14  2.35321842e+33  2.61061000e+01  1.38036664e-01  5.34260000e+00  5.61461142e-02  4.00643743e-02  8.39374886e-01  2.14963221e-03  4.93935516e+07 
 2.44080606e+14  2.36212131e+33  2.60291000e+01  1.38237336e-01  5.34960000e+00  5.64219827e-02  4.02699346e-02  8.38296728e-01  2.17427914e-03  4.88711620e+07 
 2.44494742e+14  2.37102419e+33  2.59531000e+01  1.38437901e-01  5.35660000e+00  5.66984055e-02  4.04744314e-02  8.37214986e-01  2.19896183e-03  4.83567643e+07 
 2.44908877e+14  2.37992708e+33  2.58771000e+01  1.38638360e-01  5.36360000e+00  5.69753787e-02  4.06809561e-02  8.36129675e-01  2.22409999e-03  4.78501877e+07 
 2.45323012e+14  2.38882997e+33  2.58021000e+01  1.38838704e-01  5.37060000e+00  5.72529014e-02  4.08863595e-02  8.35040781e-01  2.24926636e-03  4.73512856e+07 
 2.45737148e+14  2.39775249e+33  2.57281000e+01  1.39039373e-01  5.37760000e+00  5.75312179e-02  4.10905186e-02  8.33947807e-01  2.27443493e-03  4.68588333e+07 
 2.46151283e+14  2.40734163e+33  2.56481000e+01  1.39254956e-01  5.38460000e+00  5.78185017e-02  4.13136602e-02  8.32834291e-01  2.30220162e-03  4.63376939e+07 
 2.46565419e+14  2.41693078e+33  2.55701000e+01  1.39470507e-01  5.39260000e+00  5.81302972e-02  4.15326404e-02  8.31591980e-01  2.32959749e-03  4.58246859e+07 
 2.46979554e+14  2.42651993e+33  2.54921000e+01  1.39686023e-01  5.39960000e+00  5.84188671e-02  4.17538753e-02  8.30470690e-01  2.35751646e-03  4.53196365e+07 
 2.47393690e+14  2.43610908e+33  2.54151000e+01  1.39901498e-01  5.40760000e+00  5.87320704e-02  4.19740871e-02  8.29219410e-01  2.38549973e-03  4.48223934e+07 
 2.47807825e+14  2.44569823e+33  2.53391000e+01  1.40116929e-01  5.41460000e+00  5.90219080e-02  4.21932200e-02  8.28090386e-01  2.41353694e-03  4.43328038e+07 
 2.48221961e+14  2.45528737e+33  2.52641000e+01  1.40332314e-01  5.42160000e+00  5.93123406e-02  4.24112171e-02  8.26957803e-01  2.44161726e-03  4.38507168e+07 
 2.48636096e+14  2.46487652e+33  2.51891000e+01  1.40547645e-01  5.42860000e+00  5.96033653e-02  4.26314047e-02  8.25821660e-01  2.47021937e-03  4.33759795e+07 
 2.49050232e+14  2.47446567e+33  2.51151000e+01  1.40762919e-01  5.43560000e+00  5.98949785e-02  4.28503950e-02  8.24681967e-01  2.49885619e-03  4.29084557e+07 
 2.49464367e+14  2.48405482e+33  2.50421000e+01  1.40978132e-01  5.44360000e+00  6.02115275e-02  4.30681288e-02  8.23409375e-01  2.52751617e-03  4.24480065e+07 
 2.49878503e+14  2.49364397e+33  2.49691000e+01  1.41193283e-01  5.45060000e+00  6.05043684e-02  4.32880159e-02  8.22262045e-01  2.55669916e-03  4.19944865e+07 
 2.50292638e+14  2.50323311e+33  2.48971000e+01  1.41408363e-01  5.45760000e+00  6.07977874e-02  4.35065822e-02  8.21111181e-01  2.58589579e-03  4.15477716e+07 
 2.50706774e+14  2.51282226e+33  2.48261000e+01  1.41623369e-01  5.46460000e+00  6.10917820e-02  4.37237670e-02  8.19956785e-01  2.61509362e-03  4.11077320e+07 
 2.51120909e+14  2.52241141e+33  2.47561000e+01  1.41838297e-01  5.47160000e+00  6.13863478e-02  4.39395102e-02  8.18798872e-01  2.64428006e-03  4.06742386e+07 
 2.51535045e+14  2.53200056e+33  2.46861000e+01  1.42053143e-01  5.47860000e+00  6.16814816e-02  4.41573284e-02  8.17637450e-01  2.67398351e-03  4.02471644e+07 
 2.51949180e+14  2.54158970e+33  2.46171000e+01  1.42267903e-01  5.48560000e+00  6.19771805e-02  4.43736370e-02  8.16472521e-01  2.70366436e-03  3.98263909e+07 
 2.52363316e+14  2.55117885e+33  2.45481000e+01  1.42482573e-01  5.49160000e+00  6.22486507e-02  4.45920071e-02  8.15437489e-01  2.73386582e-03  3.94117972e+07 
 2.52777451e+14  2.56076800e+33  2.44801000e+01  1.42697148e-01  5.49860000e+00  6.25454093e-02  4.48087977e-02  8.14266133e-01  2.76403278e-03  3.90032714e+07 
 2.53191586e+14  2.57035715e+33  2.44131000e+01  1.42911624e-01  5.50560000e+00  6.28427246e-02  4.50239458e-02  8.13091281e-01  2.79415145e-03  3.86007014e+07 
 2.53605722e+14  2.57994630e+33  2.43461000e+01  1.43125998e-01  5.51260000e+00  6.31405934e-02  4.52411046e-02  8.11912941e-01  2.82478745e-03  3.82039727e+07 
 2.54019857e+14  2.58953544e+33  2.42801000e+01  1.43340265e-01  5.51960000e+00  6.34390127e-02  4.54565491e-02  8.10731116e-01  2.85536205e-03  3.78129803e+07 
 2.54433993e+14  2.59932596e+33  2.42141000e+01  1.43558922e-01  5.52560000e+00  6.37154785e-02  4.56733455e-02  8.09677123e-01  2.88628907e-03  3.74195808e+07 
 2.54848128e+14  2.60965717e+33  2.41441000e+01  1.43789612e-01  5.53360000e+00  6.40497070e-02  4.59056459e-02  8.08334060e-01  2.91970929e-03  3.70105500e+07 
 2.55262264e+14  2.61998839e+33  2.40751000e+01  1.44020280e-01  5.54060000e+00  6.43594556e-02  4.61363951e-02  8.07123735e-01  2.95311862e-03  3.66076216e+07 
 2.55676399e+14  2.63031960e+33  2.40061000e+01  1.44250923e-01  5.54760000e+00  6.46698171e-02  4.63693903e-02  8.05909950e-01  2.98712394e-03  3.62106796e+07 
 2.56090535e+14  2.64065081e+33  2.39381000e+01  1.44481536e-01  5.55460000e+00  6.49807866e-02  4.66007624e-02  8.04692718e-01  3.02110579e-03  3.58196179e+07 
 2.56504670e+14  2.65098202e+33  2.38711000e+01  1.44712115e-01  5.56160000e+00  6.52923598e-02  4.68304442e-02  8.03472052e-01  3.05504864e-03  3.54343292e+07 
 2.56918806e+14  2.66131324e+33  2.38051000e+01  1.44942657e-01  5.56860000e+00  6.56045317e-02  4.70583682e-02  8.02247970e-01  3.08893658e-03  3.50547065e+07 
 2.57332941e+14  2.67164445e+33  2.37391000e+01  1.45173155e-01  5.57560000e+00  6.59172990e-02  4.72884499e-02  8.01020474e-01  3.12341090e-03  3.46806452e+07 
 2.57747077e+14  2.68197566e+33  2.36741000e+01  1.45403606e-01  5.58260000e+00  6.62306580e-02  4.75166963e-02  7.99789571e-01  3.15781543e-03  3.43120467e+07 
 2.58161212e+14  2.69230687e+33  2.36091000e+01  1.45634004e-01  5.58960000e+00  6.65446051e-02  4.77470831e-02  7.98555271e-01  3.19280928e-03  3.39488107e+07 
 2.58575348e+14  2.70263809e+33  2.35451000e+01  1.45864345e-01  5.59560000e+00  6.68333987e-02  4.79755561e-02  7.97459635e-01  3.22771773e-03  3.35908424e+07 
 2.58989483e+14  2.71296930e+33  2.34811000e+01  1.46094626e-01  5.60260000e+00  6.71484467e-02  4.82061515e-02  7.96219156e-01  3.26321805e-03  3.32380445e+07 
 2.59403619e+14  2.72330051e+33  2.34191000e+01  1.46324842e-01  5.60960000e+00  6.74640713e-02  4.84306168e-02  7.94975311e-01  3.29791271e-03  3.28903297e+07 
 2.59817754e+14  2.73363172e+33  2.33561000e+01  1.46554988e-01  5.61660000e+00  6.77802691e-02  4.86612895e-02  7.93728107e-01  3.33389539e-03  3.25475995e+07 
 2.60231890e+14  2.74396294e+33  2.32941000e+01  1.46785059e-01  5.62260000e+00  6.80710502e-02  4.88898865e-02  7.92621864e-01  3.36975899e-03  3.22097707e+07 
 2.60646025e+14  2.75429415e+33  2.32331000e+01  1.47015048e-01  5.62960000e+00  6.83883255e-02  4.91163329e-02  7.91368505e-01  3.40548456e-03  3.18767591e+07 
 2.61060160e+14  2.76462536e+33  2.31731000e+01  1.47244955e-01  5.63660000e+00  6.87061628e-02  4.93405593e-02  7.90111820e-01  3.44105361e-03  3.15484760e+07 
 2.61474296e+14  2.77495657e+33  2.31131000e+01  1.47474777e-01  5.64260000e+00  6.89983875e-02  4.95667827e-02  7.88997813e-01  3.47719894e-03  3.12248358e+07 
 2.61888431e+14  2.78528779e+33  2.30531000e+01  1.47704502e-01  5.64960000e+00  6.93172825e-02  4.97950168e-02  7.87735021e-01  3.51392955e-03  3.09057609e+07 
 2.62302567e+14  2.79561900e+33  2.29941000e+01  1.47934133e-01  5.65560000e+00  6.96104375e-02  5.00209336e-02  7.86616010e-01  3.55048425e-03  3.05911704e+07 
 2.62716702e+14  2.80595021e+33  2.29361000e+01  1.48163664e-01  5.66260000e+00  6.99303748e-02  5.02444572e-02  7.85347171e-01  3.58684267e-03  3.02809874e+07 
 2.63130838e+14  2.81667768e+33  2.28761000e+01  1.48401899e-01  5.66960000e+00  7.02560805e-02  5.04776183e-02  7.84065928e-01  3.62502572e-03  2.99634699e+07 
 2.63544973e+14  2.82780851e+33  2.28141000e+01  1.48649074e-01  5.67560000e+00  7.05612252e-02  5.07206201e-02  7.82920927e-01  3.66509727e-03  2.96387275e+07 
 2.63959109e+14  2.83893935e+33  2.27531000e+01  1.48896236e-01  5.68260000e+00  7.08934065e-02  5.09613994e-02  7.81624475e-01  3.70503135e-03  2.93186890e+07 
 2.64373244e+14  2.85007018e+33  2.26921000e+01  1.49143383e-01  5.68960000e+00  7.12262041e-02  5.12043927e-02  7.80324772e-01  3.74563191e-03  2.90032708e+07 
 2.64787380e+14  2.86120102e+33  2.26321000e+01  1.49390508e-01  5.69660000e+00  7.15596130e-02  5.14450756e-02  7.79021831e-01  3.78607462e-03  2.86923944e+07 
 2.65201515e+14  2.87233185e+33  2.25721000e+01  1.49637609e-01  5.70360000e+00  7.18936277e-02  5.16879504e-02  7.77715676e-01  3.82718524e-03  2.83859794e+07 
 2.65615651e+14  2.88346269e+33  2.25131000e+01  1.49884679e-01  5.71060000e+00  7.22282454e-02  5.19284236e-02  7.76406299e-01  3.86811639e-03  2.80839508e+07 
 2.66029786e+14  2.89459352e+33  2.24551000e+01  1.50131713e-01  5.71660000e+00  7.25365994e-02  5.21664164e-02  7.75245926e-01  3.90884564e-03  2.77862329e+07 
 2.66443922e+14  2.90572435e+33  2.23971000e+01  1.50378707e-01  5.72360000e+00  7.28723456e-02  5.24065292e-02  7.73930740e-01  3.95023177e-03  2.74927496e+07 
 2.66858057e+14  2.91685519e+33  2.23401000e+01  1.50625655e-01  5.73060000e+00  7.32086814e-02  5.26440687e-02  7.72612376e-01  3.99139284e-03  2.72034302e+07 
 2.67272193e+14  2.92798602e+33  2.22831000e+01  1.50872552e-01  5.73660000e+00  7.35185547e-02  5.28836996e-02  7.71444717e-01  4.03320976e-03  2.69182020e+07 
 2.67686328e+14  2.93911686e+33  2.22261000e+01  1.51119396e-01  5.74360000e+00  7.38559957e-02  5.31254432e-02  7.70120605e-01  4.07569398e-03  2.66369943e+07 
 2.68100463e+14  2.95024769e+33  2.21711000e+01  1.51366179e-01  5.74960000e+00  7.41668423e-02  5.33596887e-02  7.68948313e-01  4.11699951e-03  2.63597420e+07 
 2.68514599e+14  2.96137853e+33  2.21151000e+01  1.51612897e-01  5.75660000e+00  7.45053755e-02  5.36007964e-02  7.67618470e-01  4.15988696e-03  2.60863740e+07 
 2.68928734e+14  2.97250936e+33  2.20601000e+01  1.51859548e-01  5.76260000e+00  7.48171813e-02  5.38391247e-02  7.66441586e-01  4.20249880e-03  2.58168260e+07 
 2.69342870e+14  2.98364020e+33  2.20061000e+01  1.52106120e-01  5.76960000e+00  7.51567931e-02  5.40745863e-02  7.65106036e-01  4.24480899e-03  2.55510356e+07 
 2.69757005e+14  2.99477103e+33  2.19521000e+01  1.52352619e-01  5.77560000e+00  7.54695465e-02  5.43120525e-02  7.63924573e-01  4.28776939e-03  2.52889353e+07 
 2.70171141e+14  3.00590186e+33  2.18991000e+01  1.52599028e-01  5.78260000e+00  7.58102220e-02  5.45465519e-02  7.62583365e-01  4.33040060e-03  2.50304671e+07 
 2.70585276e+14  3.01703270e+33  2.18461000e+01  1.52845353e-01  5.78860000e+00  7.61239121e-02  5.47830218e-02  7.61397328e-01  4.37367828e-03  2.47755668e+07 
 2.70999412e+14  3.02816353e+33  2.17941000e+01  1.53091585e-01  5.79460000e+00  7.64380364e-02  5.50164264e-02  7.60209264e-01  4.41659882e-03  2.45241767e+07 
 2.71413547e+14  3.03929437e+33  2.17421000e+01  1.53337717e-01  5.80160000e+00  7.67802525e-02  5.52517636e-02  7.58859905e-01  4.46016077e-03  2.42762376e+07 
 2.71827683e+14  3.05102699e+33  2.16871000e+01  1.53597080e-01  5.80760000e+00  7.71033625e-02  5.55029006e-02  7.57654614e-01  4.50697890e-03  2.40185350e+07 
 2.72241818e+14  3.06301707e+33  2.16321000e+01  1.53862130e-01  5.81460000e+00  7.74582023e-02  5.57555888e-02  7.56281584e-01  4.55431610e-03  2.37588963e+07 
 2.72655954e+14  3.07500716e+33  2.15781000e+01  1.54127171e-01  5.82160000e+00  7.78136687e-02  5.60053042e-02  7.54905526e-01  4.60133699e-03  2.35029509e+07 
 2.73070089e+14  3.08699724e+33  2.15241000e+01  1.54392203e-01  5.82760000e+00  7.81418391e-02  5.62571885e-02  7.53688004e-01  4.64909321e-03  2.32506351e+07 
 2.73484225e+14  3.09898732e+33  2.14701000e+01  1.54657225e-01  5.83460000e+00  7.84984707e-02  5.65112648e-02  7.52306614e-01  4.69759771e-03  2.30018873e+07 
