# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  1.42735754e+33  1.07630810e+03  9.09493143e-02  3.87160000e+00  2.29648939e-02  1.27114708e-02  9.99900990e-01 -8.19780802e-04 -1.80697449e+16 
 2.32441318e+14  1.47638619e+33  4.65321100e+02  8.42248598e-02  3.94160000e+00  2.43941435e-02  3.80180698e-03  9.97896239e-01  8.71278406e-04  4.25880324e+14 
 2.34882636e+14  1.52695223e+33  2.78212100e+02  8.30126812e-02  4.01060000e+00  2.58689226e-02  2.47891536e-03  9.89954856e-01  4.38315735e-04  1.76000259e+13 
 2.37323954e+14  1.57751827e+33  1.95409100e+02  8.29116539e-02  4.07660000e+00  2.73427802e-02  2.25746435e-03  9.75572838e-01  2.94130593e-04  2.03120898e+12 
 2.39765272e+14  1.62949878e+33  1.48804100e+02  8.32475268e-02  4.14260000e+00  2.88726202e-02  2.40609635e-03  9.57114408e-01  2.27679824e-04  3.94557874e+11 
 2.42206590e+14  1.68627630e+33  1.17766100e+02  8.38775872e-02  4.21060000e+00  3.05254541e-02  2.79905736e-03  9.36247584e-01  1.90392626e-04  9.86484628e+10 
 2.44647908e+14  1.74305382e+33  9.74021000e+01  8.46756442e-02  4.27660000e+00  3.21918078e-02  3.35837731e-03  9.16358454e-01  1.70185431e-04  3.25491620e+10 
 2.47089226e+14  1.79983134e+33  8.31101000e+01  8.55867943e-02  4.33960000e+00  3.38500139e-02  4.04878707e-03  8.97996773e-01  1.59361164e-04  1.30673071e+10 
 2.49530544e+14  1.86157724e+33  7.17791000e+01  8.66710962e-02  4.40560000e+00  3.56551846e-02  4.92532337e-03  8.79578375e-01  1.54486607e-04  5.71581032e+09 
 2.51971862e+14  1.92516285e+33  6.30491000e+01  8.78676348e-02  4.47160000e+00  3.75271535e-02  5.94881018e-03  8.61894050e-01  1.55200290e-04  2.80356535e+09 
 2.54413180e+14  1.98874846e+33  5.63241000e+01  8.91274872e-02  4.53460000e+00  3.93886709e-02  7.07965717e-03  8.45364030e-01  1.61099346e-04  1.54196725e+09 
 2.56854498e+14  2.05402248e+33  5.08771000e+01  9.04730760e-02  4.59760000e+00  4.13120559e-02  8.33796209e-03  8.29195797e-01  1.72505173e-04  9.21266893e+08 
 2.59295816e+14  2.12499544e+33  4.61421000e+01  9.19883239e-02  4.66260000e+00  4.33829694e-02  9.80715901e-03  8.12578259e-01  1.91493804e-04  5.77492513e+08 
 2.61737134e+14  2.19596841e+33  4.23111000e+01  9.35494796e-02  4.72560000e+00  4.54611247e-02  1.13690586e-02  7.96605680e-01  2.18078407e-04  3.91963610e+08 
 2.64178452e+14  2.26694137e+33  3.91561000e+01  9.51481066e-02  4.78660000e+00  4.75422573e-02  1.30107687e-02  7.81199468e-01  2.53137075e-04  2.83739977e+08 
 2.66619770e+14  2.34367301e+33  3.63231000e+01  9.69124395e-02  4.85060000e+00  4.97984726e-02  1.48621378e-02  7.65067683e-01  3.01600667e-04  2.11844689e+08 
 2.69061088e+14  2.42260232e+33  3.38861000e+01  9.87637269e-02  4.91360000e+00  5.21068428e-02  1.68408742e-02  7.49143311e-01  3.64260899e-04  1.64475618e+08 
 2.71502406e+14  2.50153162e+33  3.18281000e+01  1.00645486e-01  4.97460000e+00  5.44170654e-02  1.88812970e-02  7.33725804e-01  4.41105460e-04  1.32492983e+08 
 2.73943724e+14  2.57578429e+33  3.01671000e+01  1.02438053e-01  5.02960000e+00  5.65746205e-02  2.08471268e-02  7.19799867e-01  5.27391157e-04  1.10933435e+08 
