# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  1.39969880e+33  1.01600510e+03  8.62598108e-02  3.56360000e+00  1.92265991e-02  1.16495255e-02  9.99907759e-01 -3.23408918e-03 -6.96237329e+16 
 2.41977102e+14  1.72798221e+33  8.63141000e+01  8.15335046e-02  4.04460000e+00  2.89739571e-02  3.78378961e-03  9.19463605e-01  1.57779098e-04  1.99226006e+10 
 2.53954203e+14  2.12438690e+33  4.05451000e+01  9.00568660e-02  4.50260000e+00  4.11936021e-02  1.20082295e-02  8.17044172e-01  2.27256915e-04  3.99202468e+08 
 2.65931305e+14  2.59905445e+33  2.65381000e+01  1.02590836e-01  4.94260000e+00  5.61507775e-02  2.61072923e-02  7.17353839e-01  8.21447896e-04  9.03555212e+07 
 2.77908406e+14  2.92926110e+33  2.22451000e+01  1.12010386e-01  5.20260000e+00  6.66833904e-02  3.69652870e-02  6.57905647e-01  1.75035205e-03  5.13539822e+07 
 2.89885508e+14  2.96772380e+33  2.19331000e+01  1.12944112e-01  5.22560000e+00  6.76957722e-02  3.80355748e-02  6.52672308e-01  1.86686901e-03  4.89625863e+07 
 3.01862609e+14  3.05078844e+33  2.13561000e+01  1.14776932e-01  5.27060000e+00  6.97223317e-02  4.01391725e-02  6.42270634e-01  2.10957825e-03  4.46787161e+07 
 3.13839711e+14  3.13280834e+33  2.08871000e+01  1.16376444e-01  5.30960000e+00  7.15346104e-02  4.19741202e-02  6.33044603e-01  2.33628693e-03  4.13199587e+07 
 3.25816812e+14  3.21386137e+33  2.04981000e+01  1.17775735e-01  5.34160000e+00  7.31006555e-02  4.35826807e-02  6.25345439e-01  2.54671348e-03  3.86222336e+07 
 3.37793914e+14  3.29397167e+33  2.01711000e+01  1.19001785e-01  5.36960000e+00  7.45133901e-02  4.49941436e-02  6.18392525e-01  2.74042580e-03  3.64138802e+07 
 3.49771015e+14  3.37320258e+33  1.98931000e+01  1.20077845e-01  5.39360000e+00  7.57735558e-02  4.62336843e-02  6.12239031e-01  2.91756277e-03  3.45769346e+07 
 3.61748117e+14  3.45157697e+33  1.96531000e+01  1.21023059e-01  5.41360000e+00  7.68812921e-02  4.73295942e-02  6.06937629e-01  3.07973378e-03  3.30290627e+07 
 3.73725218e+14  3.52914594e+33  1.94451000e+01  1.21854011e-01  5.43060000e+00  7.78692411e-02  4.82947806e-02  6.02244004e-01  3.22683292e-03  3.17100268e+07 
 3.85702320e+14  3.60593209e+33  1.92631000e+01  1.22584610e-01  5.44560000e+00  7.87706084e-02  4.91473255e-02  5.97902440e-01  3.36011132e-03  3.05754739e+07 
 3.97679421e+14  3.68197606e+33  1.91021000e+01  1.23226893e-01  5.45760000e+00  7.95536939e-02  4.99044271e-02  5.94242913e-01  3.48113943e-03  2.95915612e+07 
 4.09656523e+14  3.75730084e+33  1.89601000e+01  1.23791145e-01  5.46860000e+00  8.02847591e-02  5.05705118e-02  5.90700878e-01  3.58960763e-03  2.87323121e+07 
 4.21633624e+14  3.83193806e+33  1.88331000e+01  1.24286343e-01  5.47760000e+00  8.09319955e-02  5.11623426e-02  5.87599811e-01  3.68760560e-03  2.79772394e+07 
 4.33610726e+14  3.90591156e+33  1.87191000e+01  1.24720214e-01  5.48560000e+00  8.15292391e-02  5.16876384e-02  5.84662105e-01  3.77585169e-03  2.73101381e+07 
 4.45587827e+14  3.97924504e+33  1.86171000e+01  1.25099479e-01  5.49160000e+00  8.20442601e-02  5.21495094e-02  5.82209527e-01  3.85436151e-03  2.67179708e+07 
 4.57564929e+14  4.05196350e+33  1.85241000e+01  1.25430070e-01  5.49660000e+00  8.25109722e-02  5.25629833e-02  5.79957888e-01  3.92546542e-03  2.61900780e+07 
 4.69542030e+14  4.12408367e+33  1.84411000e+01  1.25717058e-01  5.50160000e+00  8.29634774e-02  5.29211161e-02  5.77616436e-01  3.98751872e-03  2.57178216e+07 
 4.81519132e+14  4.19563190e+33  1.83651000e+01  1.25965129e-01  5.50460000e+00  8.33360294e-02  5.32400756e-02  5.75808734e-01  4.04325808e-03  2.52938334e+07 
 4.93496233e+14  4.26661871e+33  1.82951000e+01  1.26178189e-01  5.50760000e+00  8.36959230e-02  5.35250843e-02  5.73935179e-01  4.09346120e-03  2.49121694e+07 
 5.05473335e+14  4.33707190e+33  1.82321000e+01  1.26359838e-01  5.50960000e+00  8.40105577e-02  5.37698115e-02  5.72312018e-01  4.13673188e-03  2.45676671e+07 
 5.17450436e+14  4.40699647e+33  1.81741000e+01  1.26513155e-01  5.51060000e+00  8.42805220e-02  5.39856331e-02  5.70948976e-01  4.17509350e-03  2.42560855e+07 
 5.29427538e+14  4.47642173e+33  1.81211000e+01  1.26640993e-01  5.51160000e+00  8.45398855e-02  5.41723130e-02  5.69545546e-01  4.20837758e-03  2.39736595e+07 
 5.41404639e+14  4.54534766e+33  1.80731000e+01  1.26745853e-01  5.51160000e+00  8.47557752e-02  5.43296898e-02  5.68417780e-01  4.23644550e-03  2.37172575e+07 
 5.53381741e+14  4.61380516e+33  1.80281000e+01  1.26829904e-01  5.51160000e+00  8.49622081e-02  5.44696169e-02  5.67261791e-01  4.26152277e-03  2.34841399e+07 
 5.65358842e+14  4.68178966e+33  1.79871000e+01  1.26895180e-01  5.51160000e+00  8.51596526e-02  5.45860880e-02  5.66082787e-01  4.28237162e-03  2.32719539e+07 
 5.77335944e+14  4.74933188e+33  1.79491000e+01  1.26943437e-01  5.51060000e+00  8.53152121e-02  5.46850793e-02  5.65195867e-01  4.30010561e-03  2.30786091e+07 
 5.89313045e+14  4.81642839e+33  1.79141000e+01  1.26976286e-01  5.50960000e+00  8.54627256e-02  5.47666299e-02  5.64294665e-01  4.31468735e-03  2.29023257e+07 
 6.01290147e+14  4.88310440e+33  1.78821000e+01  1.26995197e-01  5.50860000e+00  8.56026469e-02  5.48307221e-02  5.63382297e-01  4.32607401e-03  2.27414655e+07 
 6.13267249e+14  4.94935983e+33  1.78521000e+01  1.27001424e-01  5.50660000e+00  8.57019639e-02  5.48835173e-02  5.62774368e-01  4.33544998e-03  2.25946786e+07 
 6.25244350e+14  5.01521440e+33  1.78251000e+01  1.26996158e-01  5.50560000e+00  8.58278116e-02  5.49188869e-02  5.61848485e-01  4.34157965e-03  2.24606911e+07 
 6.37221452e+14  5.08067132e+33  1.77991000e+01  1.26980454e-01  5.50360000e+00  8.59138074e-02  5.49491956e-02  5.61232693e-01  4.34688496e-03  2.23384156e+07 
 6.49198553e+14  5.14574529e+33  1.77761000e+01  1.26955232e-01  5.50160000e+00  8.59936433e-02  5.49621208e-02  5.60616088e-01  4.34891330e-03  2.22268812e+07 
 6.61175655e+14  5.21044262e+33  1.77541000e+01  1.26921490e-01  5.49860000e+00  8.60343625e-02  5.49700988e-02  5.60315069e-01  4.35010782e-03  2.21251339e+07 
 6.73152756e+14  5.27477339e+33  1.77341000e+01  1.26879888e-01  5.49660000e+00  8.61027929e-02  5.49669398e-02  5.59702922e-01  4.34923405e-03  2.20324598e+07 
 6.85129858e+14  5.33874685e+33  1.77161000e+01  1.26831204e-01  5.49360000e+00  8.61327066e-02  5.49526874e-02  5.59409603e-01  4.34629043e-03  2.19481116e+07 
 6.97106959e+14  5.40236878e+33  1.76991000e+01  1.26776076e-01  5.49160000e+00  8.61907937e-02  5.49335747e-02  5.58807360e-01  4.34250164e-03  2.18714592e+07 
 7.09084061e+14  5.46565119e+33  1.76831000e+01  1.26715103e-01  5.48860000e+00  8.62109182e-02  5.49096304e-02  5.58526695e-01  4.33786589e-03  2.18019132e+07 
 7.21061162e+14  5.52859593e+33  1.76691000e+01  1.26648812e-01  5.48560000e+00  8.62264899e-02  5.48746764e-02  5.58254016e-01  4.33115826e-03  2.17389702e+07 
 7.33038264e+14  5.59121763e+33  1.76551000e+01  1.26577725e-01  5.48260000e+00  8.62377444e-02  5.48411545e-02  5.57990053e-01  4.32482860e-03  2.16821205e+07 
 7.45015365e+14  5.65351443e+33  1.76431000e+01  1.26502316e-01  5.47960000e+00  8.62448632e-02  5.47966830e-02  5.57735766e-01  4.31643088e-03  2.16309339e+07 
 7.56992467e+14  5.71550344e+33  1.76321000e+01  1.26422922e-01  5.47660000e+00  8.62480461e-02  5.47474526e-02  5.57491299e-01  4.30718404e-03  2.15850414e+07 
 7.68969568e+14  5.77717940e+33  1.76221000e+01  1.26340019e-01  5.47360000e+00  8.62474582e-02  5.46935291e-02  5.57257774e-01  4.29709743e-03  2.15440427e+07 
 7.80946670e+14  5.83856027e+33  1.76121000e+01  1.26253815e-01  5.47060000e+00  8.62432756e-02  5.46410684e-02  5.57034881e-01  4.28737811e-03  2.15076679e+07 
 7.92923771e+14  5.89964202e+33  1.76041000e+01  1.26164764e-01  5.46760000e+00  8.62356517e-02  5.45777288e-02  5.56823742e-01  4.27560123e-03  2.14755508e+07 
