# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  1.08939906e+33  2.03501100e+02  9.59962760e-02  7.50460000e+00  6.12835750e-02  2.96590117e-03  9.06396237e-01  3.62315334e-04  1.47304825e+12 
 2.32566743e+14  1.10941662e+33  1.98091100e+02  9.58519223e-02  7.49860000e+00  6.14779227e-02  2.96542001e-03  9.01139581e-01  3.52600489e-04  1.26232729e+12 
 2.35133485e+14  1.12943419e+33  1.92927100e+02  9.57126293e-02  7.49260000e+00  6.16709998e-02  2.96785872e-03  8.95807400e-01  3.43314608e-04  1.08487727e+12 
 2.37700228e+14  1.15049566e+33  1.87738100e+02  9.55714125e-02  7.48560000e+00  6.18650678e-02  2.97342039e-03  8.90149634e-01  3.34177623e-04  9.28256102e+11 
 2.40266970e+14  1.17280886e+33  1.82475100e+02  9.54273881e-02  7.47860000e+00  6.20748681e-02  2.98250961e-03  8.84036303e-01  3.24987709e-04  7.89020307e+11 
 2.42833713e+14  1.19512207e+33  1.77431100e+02  9.52891635e-02  7.47160000e+00  6.22842131e-02  2.99488394e-03  8.77820788e-01  3.16387840e-04  6.72541852e+11 
 2.45400456e+14  1.21778130e+33  1.72521100e+02  9.51547772e-02  7.46460000e+00  6.24974168e-02  3.01070233e-03  8.71409873e-01  3.08102586e-04  5.73220655e+11 
 2.47967198e+14  1.24270347e+33  1.67339100e+02  9.50136611e-02  7.45660000e+00  6.27286201e-02  3.03181907e-03  8.64254677e-01  2.99491271e-04  4.81958262e+11 
 2.50533941e+14  1.26762564e+33  1.62362100e+02  9.48796001e-02  7.44860000e+00  6.29602828e-02  3.05692678e-03  8.56974920e-01  2.91398065e-04  4.06082352e+11 
 2.53100684e+14  1.29254780e+33  1.57584100e+02  9.47527257e-02  7.44060000e+00  6.31921900e-02  3.08590276e-03  8.49587663e-01  2.83787155e-04  3.42897670e+11 
 2.55667426e+14  1.31983702e+33  1.52562100e+02  9.46219686e-02  7.43260000e+00  6.34551656e-02  3.12214664e-03  8.41336861e-01  2.75902035e-04  2.85493798e+11 
 2.58234169e+14  1.34768382e+33  1.47640100e+02  9.44972941e-02  7.42460000e+00  6.37267214e-02  3.16409286e-03  8.32772198e-01  2.68332790e-04  2.37228529e+11 
 2.60800911e+14  1.37553062e+33  1.42917100e+02  9.43816609e-02  7.41560000e+00  6.39883221e-02  3.21104051e-03  8.24162419e-01  2.61218504e-04  1.97494595e+11 
 2.63367654e+14  1.40495037e+33  1.38134100e+02  9.42693470e-02  7.40760000e+00  6.42825454e-02  3.26614450e-03  8.14870879e-01  2.54168982e-04  1.63058314e+11 
 2.65934397e+14  1.43604170e+33  1.33289100e+02  9.41615598e-02  7.39760000e+00  6.45786511e-02  3.33065863e-03  8.05052728e-01  2.47193612e-04  1.33416818e+11 
 2.68501139e+14  1.46713303e+33  1.28650100e+02  9.40651659e-02  7.38960000e+00  6.48989503e-02  3.40181266e-03  7.95006632e-01  2.40689212e-04  1.09378388e+11 
 2.71067882e+14  1.49879143e+33  1.24135100e+02  9.39787669e-02  7.38060000e+00  6.52174822e-02  3.48102886e-03  7.84795378e-01  2.34529169e-04  8.95549352e+10 
