# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  9.75306090e+32  3.46310610e+03  3.62429090e-01  2.33560000e+00  5.65479379e-03  1.18477809e-01  9.99999977e-01 -5.96229458e-03 -4.51019742e+16 
 2.35734763e+14  1.10840366e+33  3.54691210e+03  3.21908010e-01  2.66160000e+00  8.53660126e-03  1.19619991e-01  9.99999951e-01 -1.05674712e-03 -1.62979382e+16 
 2.41469526e+14  1.25296163e+33  3.14502810e+03  1.92725862e-01  2.95860000e+00  1.19260266e-02  9.38060575e-02  9.99999771e-01  2.89806728e-04  3.18492717e+16 
 2.47204289e+14  1.42723890e+33  7.05907100e+02  9.24775080e-02  3.26360000e+00  1.62800267e-02  6.90086963e-03  9.99786255e-01  1.25058537e-03  3.07778928e+15 
 2.52939052e+14  1.61935917e+33  2.15702100e+02  8.68035142e-02  3.55360000e+00  2.13468156e-02  2.52512673e-03  9.89639170e-01  3.50026616e-04  3.14959547e+12 
 2.58673816e+14  1.83078874e+33  1.05725100e+02  8.72024463e-02  3.83160000e+00  2.71619038e-02  3.41557361e-03  9.53052350e-01  1.92266456e-04  4.78320596e+10 
 2.64408579e+14  2.07952742e+33  6.26801000e+01  9.01344059e-02  4.11860000e+00  3.42568739e-02  6.45831675e-03  9.00409362e-01  1.69363976e-04  2.61568127e+09 
 2.70143342e+14  2.34964204e+33  4.30811000e+01  9.49381819e-02  4.39360000e+00  4.22024225e-02  1.15500496e-02  8.43089957e-01  2.31985133e-04  4.23894615e+08 
 2.75878105e+14  2.64210686e+33  3.25681000e+01  1.01337624e-01  4.65860000e+00  5.10268860e-02  1.86040020e-02  7.82877967e-01  4.42820333e-04  1.44179817e+08 
 2.81612868e+14  2.64951303e+33  3.23771000e+01  1.01510767e-01  4.66560000e+00  5.12680140e-02  1.87981319e-02  7.81279213e-01  4.50752886e-04  1.41298024e+08 
 2.87347631e+14  2.65038172e+33  3.23571000e+01  1.01528913e-01  4.66560000e+00  5.12760109e-02  1.88186730e-02  7.81239762e-01  4.51602428e-04  1.41001559e+08 
 2.93082394e+14  2.65125041e+33  3.23391000e+01  1.01545659e-01  4.66660000e+00  5.13070172e-02  1.88371259e-02  7.81028362e-01  4.52357393e-04  1.40728777e+08 
 2.98817157e+14  2.65211911e+33  3.23221000e+01  1.01561109e-01  4.66760000e+00  5.13374714e-02  1.88546311e-02  7.80819648e-01  4.53083338e-04  1.40477621e+08 
 3.04551920e+14  2.65298780e+33  3.23071000e+01  1.01575342e-01  4.66760000e+00  5.13438165e-02  1.88699968e-02  7.80788327e-01  4.53707120e-04  1.40246616e+08 
 3.10286683e+14  2.65385649e+33  3.22931000e+01  1.01588463e-01  4.66860000e+00  5.13732985e-02  1.88843756e-02  7.80584305e-01  4.54295458e-04  1.40034009e+08 
 3.16021447e+14  2.65472519e+33  3.22801000e+01  1.01600527e-01  4.66860000e+00  5.13787345e-02  1.88977457e-02  7.80557430e-01  4.54845453e-04  1.39838514e+08 
 3.21756210e+14  2.66648129e+33  3.21201000e+01  1.01746351e-01  4.67360000e+00  5.15644492e-02  1.90633485e-02  7.79345534e-01  4.61760189e-04  1.37491261e+08 
 3.27490973e+14  2.69402264e+33  3.17661000e+01  1.02073238e-01  4.68560000e+00  5.20075700e-02  1.94356956e-02  7.76442033e-01  4.77568863e-04  1.32392813e+08 
 3.33225736e+14  2.72137223e+33  3.14391000e+01  1.02379341e-01  4.69660000e+00  5.24251433e-02  1.97881676e-02  7.73716989e-01  4.92934931e-04  1.27834141e+08 
 3.38960499e+14  2.74851371e+33  3.11371000e+01  1.02665355e-01  4.70660000e+00  5.28156527e-02  2.01213386e-02  7.71179883e-01  5.07832747e-04  1.23754305e+08 
 3.44695262e+14  2.77547140e+33  3.08581000e+01  1.02932560e-01  4.71660000e+00  5.32027380e-02  2.04356901e-02  7.68651730e-01  5.22216591e-04  1.20088404e+08 
 3.50430025e+14  2.80225080e+33  3.06001000e+01  1.03182039e-01  4.72460000e+00  5.35379269e-02  2.07319626e-02  7.66498746e-01  5.36064147e-04  1.16782787e+08 
 3.56164788e+14  2.82883733e+33  3.03621000e+01  1.03414675e-01  4.73360000e+00  5.38935333e-02  2.10098030e-02  7.64172315e-01  5.49289865e-04  1.13793680e+08 
 3.61899551e+14  2.85525160e+33  3.01411000e+01  1.03631642e-01  4.74060000e+00  5.41969114e-02  2.12717757e-02  7.62225187e-01  5.61995523e-04  1.11079734e+08 
 3.67634314e+14  2.88149950e+33  2.99351000e+01  1.03833851e-01  4.74760000e+00  5.44966051e-02  2.15194175e-02  7.60287962e-01  5.74229206e-04  1.08608148e+08 
 3.73369078e+14  2.90756798e+33  2.97441000e+01  1.04022053e-01  4.75460000e+00  5.47926744e-02  2.17516199e-02  7.58359427e-01  5.85870936e-04  1.06352424e+08 
 3.79103841e+14  2.93347453e+33  2.95661000e+01  1.04197252e-01  4.75960000e+00  5.50362310e-02  2.19702337e-02  7.56816830e-01  5.96995058e-04  1.04286476e+08 
 3.84838604e+14  2.95922534e+33  2.94011000e+01  1.04360172e-01  4.76560000e+00  5.53009211e-02  2.21743518e-02  7.55093321e-01  6.07499287e-04  1.02390136e+08 
 3.90573367e+14  2.98480866e+33  2.92461000e+01  1.04511516e-01  4.77060000e+00  5.55376501e-02  2.23677205e-02  7.53568071e-01  6.17601876e-04  1.00645892e+08 
 3.96308130e+14  3.01023938e+33  2.91011000e+01  1.04651956e-01  4.77560000e+00  5.57711608e-02  2.25496848e-02  7.52050204e-01  6.27225568e-04  9.90381234e+07 
 4.02042893e+14  3.03552388e+33  2.89661000e+01  1.04782244e-01  4.77960000e+00  5.59768485e-02  2.27196293e-02  7.50731919e-01  6.36294925e-04  9.75525212e+07 
 4.07777656e+14  3.06065151e+33  2.88391000e+01  1.04902793e-01  4.78360000e+00  5.61794462e-02  2.28801695e-02  7.49421101e-01  6.44967179e-04  9.61787773e+07 
 4.13512419e+14  3.08563502e+33  2.87201000e+01  1.05014330e-01  4.78760000e+00  5.63791355e-02  2.30308474e-02  7.48116940e-01  6.53183037e-04  9.49052391e+07 
 4.19247182e+14  3.11048086e+33  2.86091000e+01  1.05117280e-01  4.79060000e+00  5.65511332e-02  2.31712365e-02  7.47014064e-01  6.60890491e-04  9.37234549e+07 
 4.24981945e+14  3.13517937e+33  2.85041000e+01  1.05212194e-01  4.79460000e+00  5.67452702e-02  2.33042223e-02  7.45722116e-01  6.68272740e-04  9.26250400e+07 
 4.30716709e+14  3.15974145e+33  2.84061000e+01  1.05299506e-01  4.79660000e+00  5.68869201e-02  2.34278570e-02  7.44828445e-01  6.75172786e-04  9.16029992e+07 
 4.36451472e+14  3.18417361e+33  2.83141000e+01  1.05379643e-01  4.79960000e+00  5.70509368e-02  2.35434827e-02  7.43744588e-01  6.81669066e-04  9.06509084e+07 
 4.42186235e+14  3.20846701e+33  2.82271000e+01  1.05453058e-01  4.80160000e+00  5.71874827e-02  2.36525299e-02  7.42864109e-01  6.87848785e-04  8.97628804e+07 
 4.47920998e+14  3.23263101e+33  2.81461000e+01  1.05520060e-01  4.80460000e+00  5.73466162e-02  2.37531005e-02  7.41791644e-01  6.93561561e-04  8.89343188e+07 
 4.53655761e+14  3.25667212e+33  2.80691000e+01  1.05581038e-01  4.80660000e+00  5.74784335e-02  2.38483516e-02  7.40922789e-01  6.99023021e-04  8.81602182e+07 
 4.59390524e+14  3.28058223e+33  2.79971000e+01  1.05636326e-01  4.80760000e+00  5.75829224e-02  2.39364401e-02  7.40259067e-01  7.04087689e-04  8.74367334e+07 
 4.65125287e+14  3.30436938e+33  2.79281000e+01  1.05686281e-01  4.80960000e+00  5.77102970e-02  2.40206233e-02  7.39401844e-01  7.08982946e-04  8.67597014e+07 
 4.70860050e+14  3.32804005e+33  2.78641000e+01  1.05731169e-01  4.81060000e+00  5.78104895e-02  2.40973322e-02  7.38750028e-01  7.13437522e-04  8.61259973e+07 
 4.76594813e+14  3.35158673e+33  2.78041000e+01  1.05771225e-01  4.81260000e+00  5.79337198e-02  2.41681647e-02  7.37903435e-01  7.17560393e-04  8.55329343e+07 
 4.82329576e+14  3.37501640e+33  2.77471000e+01  1.05806806e-01  4.81360000e+00  5.80298850e-02  2.42347428e-02  7.37262781e-01  7.21461900e-04  8.49770716e+07 
 4.88064340e+14  3.39833544e+33  2.76931000e+01  1.05837991e-01  4.81460000e+00  5.81241229e-02  2.42969720e-02  7.36627459e-01  7.25130496e-04  8.44567710e+07 
 4.93799103e+14  3.42153689e+33  2.76431000e+01  1.05865205e-01  4.81560000e+00  5.82165137e-02  2.43530230e-02  7.35997550e-01  7.28420582e-04  8.39688286e+07 
 4.99533866e+14  3.44462681e+33  2.75951000e+01  1.05888621e-01  4.81660000e+00  5.83071175e-02  2.44063300e-02  7.35372826e-01  7.31582333e-04  8.35112493e+07 
 5.05268629e+14  3.46761145e+33  2.75501000e+01  1.05908334e-01  4.81660000e+00  5.83708375e-02  2.44550578e-02  7.34955483e-01  7.34475038e-04  8.30827070e+07 
 5.11003392e+14  3.49048435e+33  2.75081000e+01  1.05924640e-01  4.81760000e+00  5.84580132e-02  2.44991524e-02  7.34340977e-01  7.37087828e-04  8.26809785e+07 
 5.16738155e+14  3.51325078e+33  2.74681000e+01  1.05937708e-01  4.81760000e+00  5.85184112e-02  2.45403303e-02  7.33934321e-01  7.39544746e-04  8.23044026e+07 
 5.22472918e+14  3.53591688e+33  2.74311000e+01  1.05947693e-01  4.81760000e+00  5.85772248e-02  2.45767545e-02  7.33532951e-01  7.41703805e-04  8.19516083e+07 
 5.28207681e+14  3.55847659e+33  2.73951000e+01  1.05954842e-01  4.81860000e+00  5.86596888e-02  2.46119724e-02  7.32933055e-01  7.43826670e-04  8.16207400e+07 
 5.33942444e+14  3.58093452e+33  2.73621000e+01  1.05959146e-01  4.81860000e+00  5.87154858e-02  2.46423508e-02  7.32541562e-01  7.45638557e-04  8.13114337e+07 
 5.39677207e+14  3.60329667e+33  2.73311000e+01  1.05960889e-01  4.81860000e+00  5.87698598e-02  2.46696465e-02  7.32155011e-01  7.47266287e-04  8.10217014e+07 
 5.45411971e+14  3.62555736e+33  2.73021000e+01  1.05960132e-01  4.81860000e+00  5.88228238e-02  2.46938341e-02  7.31773365e-01  7.48706091e-04  8.07509352e+07 
 5.51146734e+14  3.64772063e+33  2.72741000e+01  1.05957096e-01  4.81860000e+00  5.88744469e-02  2.47166942e-02  7.31396515e-01  7.50088337e-04  8.04975572e+07 
 5.56881497e+14  3.66979234e+33  2.72491000e+01  1.05951762e-01  4.81860000e+00  5.89247497e-02  2.47345682e-02  7.31024232e-01  7.51135682e-04  8.02613872e+07 
 5.62616260e+14  3.69176710e+33  2.72241000e+01  1.05944401e-01  4.81760000e+00  5.89486232e-02  2.47528904e-02  7.30861750e-01  7.52254947e-04  8.00407302e+07 
 5.68351023e+14  3.71364854e+33  2.72021000e+01  1.05935046e-01  4.81760000e+00  5.89964234e-02  2.47661849e-02  7.30498934e-01  7.53030214e-04  7.98352413e+07 
 5.74085786e+14  3.73544231e+33  2.71811000e+01  1.05923811e-01  4.81760000e+00  5.90430316e-02  2.47780622e-02  7.30140503e-01  7.53732774e-04  7.96439758e+07 
 5.79820549e+14  3.75714331e+33  2.71611000e+01  1.05910833e-01  4.81660000e+00  5.90633311e-02  2.47885157e-02  7.29992095e-01  7.54359699e-04  7.94660642e+07 
 5.85555312e+14  3.77875479e+33  2.71421000e+01  1.05896172e-01  4.81660000e+00  5.91076457e-02  2.47975358e-02  7.29642678e-01  7.54909345e-04  7.93010816e+07 
 5.91290075e+14  3.80028224e+33  2.71251000e+01  1.05879799e-01  4.81560000e+00  5.91257044e-02  2.48032664e-02  7.29503329e-01  7.55240540e-04  7.91488992e+07 
 5.97024838e+14  3.82172077e+33  2.71091000e+01  1.05862094e-01  4.81560000e+00  5.91678751e-02  2.48075408e-02  7.29162512e-01  7.55486818e-04  7.90075099e+07 
 6.02759602e+14  3.84307336e+33  2.70951000e+01  1.05842916e-01  4.81460000e+00  5.91838641e-02  2.48085080e-02  7.29032119e-01  7.55509393e-04  7.88774847e+07 
