# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  1.13318428e+33  3.60254510e+03  2.98566479e-01  2.78460000e+00  9.48552534e-03  1.21189962e-01  9.99999938e-01 -2.48393598e-03 -6.03324106e+16 
 2.44269410e+14  1.50273570e+33  2.62205100e+02  8.64376134e-02  3.46160000e+00  1.89475351e-02  2.63941526e-03  9.94327226e-01  4.33224597e-04  1.05675260e+13 
 2.58538820e+14  1.99012417e+33  6.27791000e+01  8.96872579e-02  4.10060000e+00  3.26866102e-02  6.46760105e-03  9.05950679e-01  1.68484979e-04  2.68875521e+09 
 2.72808230e+14  2.61376542e+33  3.10381000e+01  1.02532748e-01  4.71160000e+00  5.13969247e-02  2.04597676e-02  7.79364122e-01  5.21720762e-04  1.25941586e+08 
 2.87077641e+14  3.05124500e+33  2.39341000e+01  1.13762203e-01  5.05860000e+00  6.49382017e-02  3.30957735e-02  6.98933984e-01  1.38323865e-03  5.41453335e+07 
 3.01347051e+14  3.13193975e+33  2.32161000e+01  1.15541085e-01  5.10660000e+00  6.70140721e-02  3.50872371e-02  6.87559376e-01  1.57278257e-03  4.89216604e+07 
 3.15616461e+14  3.43173366e+33  2.11461000e+01  1.21775129e-01  5.26260000e+00  7.42645029e-02  4.20338323e-02  6.49714440e-01  2.35773530e-03  3.53526398e+07 
 3.29885871e+14  3.74487910e+33  1.95981000e+01  1.27950848e-01  5.40160000e+00  8.13900926e-02  4.88032784e-02  6.15220456e-01  3.31585265e-03  2.65471317e+07 
 3.44155281e+14  4.07142587e+33  1.83981000e+01  1.34050353e-01  5.52660000e+00  8.83933162e-02  5.53437947e-02  5.83689212e-01  4.43075808e-03  2.04913927e+07 
 3.58424691e+14  4.41122859e+33  1.74421000e+01  1.40064521e-01  5.63960000e+00  9.52729642e-02  6.16175585e-02  5.54814938e-01  5.68016871e-03  1.61541004e+07 
 3.72694101e+14  4.76424623e+33  1.66611000e+01  1.45991205e-01  5.74160000e+00  1.02009116e-01  6.76236497e-02  5.28498834e-01  7.04482847e-03  1.29516081e+07 
