# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  1.37558075e+33  1.58511910e+03  8.98567072e-02  5.43160000e+00  4.58044667e-02  2.58463425e-02  9.99917966e-01 -6.40002708e-05 -1.03826254e+16 
 2.30594887e+14  1.38330218e+33  1.23757010e+03  8.44538275e-02  5.43760000e+00  4.60264682e-02  1.61845560e-02  9.99769785e-01 -3.56247952e-04 -2.28598361e+16 
 2.31189774e+14  1.39107598e+33  9.90613100e+02  8.14229761e-02  5.44360000e+00  4.62491105e-02  1.08720908e-02  9.99441470e-01  8.72677145e-04  2.20905971e+16 
 2.31784662e+14  1.39884978e+33  8.15033100e+02  7.96123969e-02  5.44860000e+00  4.64579432e-02  7.85208719e-03  9.98824403e-01  7.32711750e-03  7.82481846e+16 
 2.32379549e+14  1.40664373e+33  6.86612100e+02  7.84547274e-02  5.45460000e+00  4.66811811e-02  6.02318734e-03  9.97793975e-01  1.44011509e-02  7.02145726e+16 
 2.32974436e+14  1.41448121e+33  5.89771100e+02  7.76742262e-02  5.45960000e+00  4.68909860e-02  4.84816397e-03  9.96225103e-01  1.43112323e-03  3.42987405e+15 
 2.33569323e+14  1.42231869e+33  5.15212100e+02  7.71313534e-02  5.46560000e+00  4.71152376e-02  4.06044646e-03  9.94012545e-01  1.01836067e-03  1.28601344e+15 
 2.34164211e+14  1.43018486e+33  4.56196100e+02  7.67434194e-02  5.47060000e+00  4.73253859e-02  3.50912052e-03  9.91064781e-01  8.62242465e-04  6.07784892e+14 
 2.34759098e+14  1.43808580e+33  4.08515100e+02  7.64619306e-02  5.47660000e+00  4.75508167e-02  3.11139618e-03  9.87302661e-01  7.00944533e-04  2.89778597e+14 
 2.35353985e+14  1.44598675e+33  3.69459100e+02  7.62586603e-02  5.48160000e+00  4.77615866e-02  2.81916511e-03  9.82717717e-01  5.92874962e-04  1.50285636e+14 
 2.35948872e+14  1.45392485e+33  3.36831100e+02  7.61120489e-02  5.48660000e+00  4.79733300e-02  2.60007580e-03  9.77275422e-01  5.27417739e-04  8.50191904e+13 
 2.36543760e+14  1.46188905e+33  3.09245100e+02  7.60098467e-02  5.49260000e+00  4.81996091e-02  2.43463576e-03  9.70979526e-01  4.73987715e-04  5.01764944e+13 
 2.37138647e+14  1.46985324e+33  2.85729100e+02  7.59419737e-02  5.49760000e+00  4.84118173e-02  2.30986206e-03  9.63922432e-01  4.29190117e-04  3.07313088e+13 
 2.37733534e+14  1.47786299e+33  2.65356100e+02  7.59020265e-02  5.50260000e+00  4.86244600e-02  2.21581265e-03  9.56110409e-01  3.91707062e-04  1.94271146e+13 
 2.38328421e+14  1.48589023e+33  2.47613100e+02  7.58847214e-02  5.50860000e+00  4.88519081e-02  2.14637395e-03  9.47611957e-01  3.60903066e-04  1.26781334e+13 
 2.38923308e+14  1.49391747e+33  2.32068100e+02  7.58857091e-02  5.51360000e+00  4.90652004e-02  2.09682060e-03  9.38585983e-01  3.34279568e-04  8.49093393e+12 
 2.39518196e+14  1.50199858e+33  2.18258100e+02  7.59028873e-02  5.51860000e+00  4.92790645e-02  2.06335062e-03  9.29038731e-01  3.11704031e-04  5.81930562e+12 
 2.40113083e+14  1.51008865e+33  2.05981100e+02  7.59334320e-02  5.52360000e+00  4.94930697e-02  2.04354302e-03  9.19111382e-01  2.92621274e-04  4.08174618e+12 
 2.40707970e+14  1.51817873e+33  1.95012100e+02  7.59752491e-02  5.52860000e+00  4.97071415e-02  2.03531773e-03  9.08906208e-01  2.75697542e-04  2.91708043e+12 
 2.41302857e+14  1.52633093e+33  1.85085100e+02  7.60270795e-02  5.53460000e+00  4.99370934e-02  2.03705630e-03  8.98373308e-01  2.60950884e-04  2.11905828e+12 
 2.41897745e+14  1.53448364e+33  1.76127100e+02  7.60878333e-02  5.53960000e+00  5.01521536e-02  2.04754571e-03  8.87780839e-01  2.48236645e-04  1.56671178e+12 
 2.42492632e+14  1.54264421e+33  1.67999100e+02  7.61561659e-02  5.54460000e+00  5.03673287e-02  2.06572565e-03  8.77138886e-01  2.36931012e-04  1.17543795e+12 
 2.43087519e+14  1.55085936e+33  1.60552100e+02  7.62316453e-02  5.54960000e+00  5.05834205e-02  2.09093033e-03  8.66452372e-01  2.26884293e-04  8.92845465e+11 
 2.43682406e+14  1.55907451e+33  1.53750100e+02  7.63130437e-02  5.55460000e+00  5.07994927e-02  2.12232702e-03  8.55845371e-01  2.17995345e-04  6.87224692e+11 
