# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  1.31057895e+33  1.39879710e+03  9.94657000e-02  3.87760000e+00  2.14556945e-02  2.07643694e-02  9.99969927e-01 -2.61520355e-04 -1.36609460e+16 
 2.42108823e+14  1.53549823e+33  1.80386100e+02  8.46476061e-02  4.16160000e+00  2.76304423e-02  2.42225806e-03  9.73108622e-01  2.85004997e-04  1.18949549e+12 
 2.54217645e+14  1.80692774e+33  7.92731000e+01  8.71817630e-02  4.44860000e+00  3.51537300e-02  4.54244626e-03  8.95554021e-01  1.66687599e-04  9.83949125e+09 
 2.66326468e+14  2.13991354e+33  4.68921000e+01  9.26997280e-02  4.74560000e+00  4.44692272e-02  9.89331539e-03  8.14873958e-01  2.00318680e-04  6.30080362e+08 
 2.78435290e+14  2.39234434e+33  3.63671000e+01  9.76880165e-02  4.94160000e+00  5.15538536e-02  1.52137083e-02  7.61461495e-01  3.19226010e-04  2.16772180e+08 
 2.90544113e+14  2.55590323e+33  3.23531000e+01  1.00818237e-01  5.04660000e+00  5.57343326e-02  1.86915122e-02  7.32176880e-01  4.40999712e-04  1.42524886e+08 
 3.02652936e+14  2.72318589e+33  2.94421000e+01  1.03841605e-01  5.13960000e+00  5.96983995e-02  2.21253740e-02  7.05672992e-01  5.98141596e-04  1.04078099e+08 
 3.14761758e+14  2.89421428e+33  2.72301000e+01  1.06751656e-01  5.22160000e+00  6.34523366e-02  2.54796065e-02  6.81648890e-01  7.89300779e-04  8.09438729e+07 
 3.26870581e+14  3.06884531e+33  2.54901000e+01  1.09546544e-01  5.29460000e+00  6.70246142e-02  2.87310348e-02  6.59674416e-01  1.01204745e-03  6.55591851e+07 
 3.38979403e+14  3.24707196e+33  2.40831000e+01  1.12230342e-01  5.35960000e+00  7.04262501e-02  3.18680250e-02  6.39530889e-01  1.26345705e-03  5.45933048e+07 
 3.51088226e+14  3.42879097e+33  2.29191000e+01  1.14807231e-01  5.41860000e+00  7.36938388e-02  3.48875806e-02  6.20779194e-01  1.54062528e-03  4.63881435e+07 
 3.63197049e+14  3.61397228e+33  2.19391000e+01  1.17283169e-01  5.47260000e+00  7.68444912e-02  3.77860287e-02  6.03186126e-01  1.84010435e-03  4.00245451e+07 
 3.75305871e+14  3.80254464e+33  2.11001000e+01  1.19663699e-01  5.52060000e+00  7.98467067e-02  4.05693697e-02  5.87001257e-01  2.15936785e-03  3.49546910e+07 
 3.87414694e+14  3.99446018e+33  2.03731000e+01  1.21954547e-01  5.56460000e+00  8.27444458e-02  4.32378194e-02  5.71762136e-01  2.49518837e-03  3.08295593e+07 
 3.99523516e+14  4.18967292e+33  1.97361000e+01  1.24161191e-01  5.60460000e+00  8.55334462e-02  4.57952746e-02  5.57479246e-01  2.84484219e-03  2.74159875e+07 
 4.11632339e+14  4.38812192e+33  1.91721000e+01  1.26288622e-01  5.64060000e+00  8.82095934e-02  4.82484467e-02  5.44169177e-01  3.20621060e-03  2.45520483e+07 
 4.23741162e+14  4.58978056e+33  1.86691000e+01  1.28341834e-01  5.67460000e+00  9.08224159e-02  5.05987783e-02  5.31332101e-01  3.57651943e-03  2.21209955e+07 
 4.35849984e+14  4.79457909e+33  1.82161000e+01  1.30325051e-01  5.70460000e+00  9.33164571e-02  5.28572139e-02  5.19495547e-01  3.95485213e-03  2.00371576e+07 
 4.47958807e+14  5.00250506e+33  1.78061000e+01  1.32242678e-01  5.73260000e+00  9.57429880e-02  5.50242701e-02  5.08150217e-01  4.33870231e-03  1.82353498e+07 
 4.60067629e+14  5.21348375e+33  1.74321000e+01  1.34098258e-01  5.75860000e+00  9.81004041e-02  5.71093648e-02  4.97303071e-01  4.72746750e-03  1.66659390e+07 
 4.72176452e+14  5.42751229e+33  1.70901000e+01  1.35895643e-01  5.78260000e+00  1.00387771e-01  5.91101259e-02  4.86960877e-01  5.11838647e-03  1.52896241e+07 
 4.84285275e+14  5.64451450e+33  1.67751000e+01  1.37637788e-01  5.80360000e+00  1.02575956e-01  6.10364405e-02  4.77405358e-01  5.51142786e-03  1.40756891e+07 
