# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  1.31470301e+33  1.00590910e+03  8.96344655e-02  3.25360000e+00  1.44472749e-02  1.13907649e-02  9.99942219e-01 -1.07850407e-03 -1.82309243e+16 
 2.31397084e+14  1.33988341e+33  6.76863100e+02  8.57364933e-02  3.29860000e+00  1.51061268e-02  6.14597869e-03  9.99734377e-01  2.46300686e-03  7.17314504e+15 
 2.32794168e+14  1.36506381e+33  4.95847100e+02  8.39876100e-02  3.34260000e+00  1.57703675e-02  4.10757338e-03  9.99189927e-01  8.83124458e-04  6.01524148e+14 
 2.34191253e+14  1.39226708e+33  3.78624100e+02  8.30269036e-02  3.38860000e+00  1.64880631e-02  3.10945594e-03  9.98006154e-01  6.64151620e-04  1.24389201e+14 
 2.35588337e+14  1.42079166e+33  3.00265100e+02  8.25068446e-02  3.43560000e+00  1.72453966e-02  2.60797132e-03  9.95912445e-01  4.82713596e-04  2.92639067e+13 
 2.36985421e+14  1.44931624e+33  2.47132100e+02  8.22592997e-02  3.48160000e+00  1.80097864e-02  2.37405868e-03  9.92872986e-01  3.81684583e-04  8.87143258e+12 
 2.38382505e+14  1.47784082e+33  2.09064100e+02  8.21796054e-02  3.52660000e+00  1.87802348e-02  2.28993967e-03  9.88948202e-01  3.16084131e-04  3.19851307e+12 
 2.39779590e+14  1.50636540e+33  1.80624100e+02  8.22134171e-02  3.56960000e+00  1.95421600e-02  2.30177686e-03  9.84309570e-01  2.71987143e-04  1.32215307e+12 
 2.41176674e+14  1.53488998e+33  1.58672100e+02  8.23293749e-02  3.61160000e+00  2.03075490e-02  2.38190787e-03  9.79137162e-01  2.40661975e-04  6.07721521e+11 
 2.42573758e+14  1.56529659e+33  1.40251100e+02  8.25215730e-02  3.65560000e+00  2.11309718e-02  2.52527979e-03  9.73223924e-01  2.16432618e-04  2.91464043e+11 
 2.43970842e+14  1.59757766e+33  1.24685100e+02  8.27868871e-02  3.70060000e+00  2.20008409e-02  2.73119022e-03  9.66699654e-01  1.97591473e-04  1.45412454e+11 
 2.45367927e+14  1.62985873e+33  1.12115100e+02  8.31032831e-02  3.74460000e+00  2.28758669e-02  2.98450736e-03  9.60043313e-01  1.83692515e-04  7.79631679e+10 
 2.46765011e+14  1.66213980e+33  1.01781100e+02  8.34619528e-02  3.78760000e+00  2.37549655e-02  3.27971540e-03  9.53349029e-01  1.73353792e-04  4.44012010e+10 
 2.48162095e+14  1.69442087e+33  9.31561000e+01  8.38563378e-02  3.82960000e+00  2.46370860e-02  3.61284440e-03  9.46672961e-01  1.65701071e-04  2.66238421e+10 
 2.49559179e+14  1.72670194e+33  8.58621000e+01  8.42814009e-02  3.87060000e+00  2.55211890e-02  3.98100303e-03  9.40046222e-01  1.60180241e-04  1.66926821e+10 
 2.50956264e+14  1.76061080e+33  7.93351000e+01  8.47566922e-02  3.91260000e+00  2.64510936e-02  4.40257466e-03  9.33154230e-01  1.56243664e-04  1.06617296e+10 
 2.52353348e+14  1.79704489e+33  7.33421000e+01  8.52972479e-02  3.95660000e+00  2.74523031e-02  4.89373524e-03  9.25822683e-01  1.53836740e-04  6.86625707e+09 
 2.53750432e+14  1.83347899e+33  6.81961000e+01  8.58654824e-02  3.99960000e+00  2.84572461e-02  5.42233270e-03  9.18556263e-01  1.53121036e-04  4.59523643e+09 
 2.55147516e+14  1.86991309e+33  6.37381000e+01  8.64583718e-02  4.04160000e+00  2.94647556e-02  5.98595767e-03  9.11354234e-01  1.53971869e-04  3.18397804e+09 
 2.56544601e+14  1.90634719e+33  5.98451000e+01  8.70733358e-02  4.08260000e+00  3.04736946e-02  6.58245330e-03  9.04215615e-01  1.56337973e-04  2.27693131e+09 
 2.57941685e+14  1.94278128e+33  5.64211000e+01  8.77081512e-02  4.12260000e+00  3.14829434e-02  7.20977187e-03  8.97140371e-01  1.60215155e-04  1.67602285e+09 
 2.59338769e+14  1.98047950e+33  5.32901000e+01  8.83838748e-02  4.16360000e+00  3.25387103e-02  7.88954835e-03  8.89814408e-01  1.65863176e-04  1.25512172e+09 
 2.60735853e+14  2.02147313e+33  5.02801000e+01  8.91396829e-02  4.20660000e+00  3.36785206e-02  8.66290916e-03  8.81959465e-01  1.73966911e-04  9.43322674e+08 
