# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  1.09206947e+33  3.04624910e+03  5.47220884e-01  1.78860000e+00  2.57758227e-03  1.18535470e-01  9.99999995e-01 -9.84003874e-02 -4.99549974e+16 
 2.43498378e+14  1.22602791e+33  3.53316510e+03  4.54048178e-01  2.18260000e+00  4.80908609e-03  1.30260875e-01  9.99999988e-01  3.95810417e-03  1.07242165e+16 
 2.56996756e+14  1.37776953e+33  3.51873010e+03  2.09436546e-01  2.51260000e+00  7.52943698e-03  1.14785663e-01  9.99999937e-01  5.97015763e-05  7.58964781e+15 
 2.70495133e+14  1.54942905e+33  5.08138100e+02  8.35840222e-02  2.80260000e+00  1.07212632e-02  4.28865066e-03  9.99645107e-01  1.01399092e-03  7.99640739e+14 
 2.83993511e+14  2.16985221e+33  6.30591000e+01  8.50677422e-02  3.58360000e+00  2.40127342e-02  5.72958780e-03  9.38337733e-01  1.52596489e-04  3.24359955e+09 
 2.97491889e+14  3.02476501e+33  2.67181000e+01  1.01923975e-01  4.38160000e+00  4.61582312e-02  2.43560888e-02  8.05104957e-01  7.12555375e-04  8.37593105e+07 
 3.10990267e+14  4.15062886e+33  1.74241000e+01  1.31600073e-01  5.15660000e+00  7.83620271e-02  5.77170968e-02  6.45428279e-01  4.85158877e-03  1.87466421e+07 
 3.24488645e+14  5.61271926e+33  1.39821000e+01  1.75128813e-01  5.92060000e+00  1.22959558e-01  9.91799164e-02  4.98367674e-01  1.70904680e-02  5.26497529e+06 
 3.37987022e+14  7.48634897e+33  1.25231000e+01  2.34121766e-01  6.67560000e+00  1.82289576e-01  1.42290483e-01  3.80598933e-01  3.86028063e-02  1.60523102e+06 
 3.51485400e+14  9.85686256e+33  1.19211000e+01  3.10373458e-01  7.42160000e+00  2.58655011e-01  1.83213356e-01  2.91247468e-01  6.58773844e-02  5.22954022e+05 
 3.64983778e+14  1.28190871e+34  1.17511000e+01  4.05457730e-01  8.15360000e+00  3.53817071e-01  2.20302582e-01  2.25030379e-01  9.34071990e-02  1.81390032e+05 
