# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  1.37858573e+33  3.99270710e+03  2.65902058e-01  3.93260000e+00  2.34574890e-02  1.41550496e-01  9.99999768e-01 -3.44002647e-03 -2.49378454e+17 
 2.43012144e+14  1.61679491e+33  1.42038100e+02  7.68027318e-02  4.23260000e+00  3.02360224e-02  2.20991936e-03  9.39662191e-01  2.04164445e-04  4.19458911e+11 
 2.56024287e+14  1.89499828e+33  6.00611000e+01  8.16487683e-02  4.52060000e+00  3.80888528e-02  5.79249371e-03  8.26793610e-01  1.39761696e-04  2.85874068e+09 
 2.69036431e+14  2.21015355e+33  3.81161000e+01  8.84254264e-02  4.79160000e+00  4.68687414e-02  1.25161784e-02  7.46932785e-01  2.28400469e-04  3.22791317e+08 
 2.82048574e+14  2.54735366e+33  2.86701000e+01  9.61429923e-02  5.03660000e+00  5.61184094e-02  2.12101147e-02  6.79857053e-01  5.30670798e-04  1.18836933e+08 
 2.95060718e+14  2.90867032e+33  2.35571000e+01  1.04489725e-01  5.25860000e+00  6.57271139e-02  3.10547376e-02  6.20572923e-01  1.17169453e-03  6.48073082e+07 
 3.08072862e+14  3.30225530e+33  2.03401000e+01  1.13547636e-01  5.46560000e+00  7.58831016e-02  4.17515744e-02  5.66610064e-01  2.28468200e-03  4.00192611e+07 
 3.21085005e+14  3.72889894e+33  1.81611000e+01  1.23244028e-01  5.65960000e+00  8.65649007e-02  5.29080368e-02  5.17621684e-01  3.95933811e-03  2.61259630e+07 
 3.34097149e+14  4.18977101e+33  1.66071000e+01  1.33532147e-01  5.84260000e+00  9.77696321e-02  6.42282362e-02  4.73159785e-01  6.23557201e-03  1.76191325e+07 
 3.47109292e+14  4.68601888e+33  1.54531000e+01  1.44374784e-01  6.01460000e+00  1.09441072e-01  7.55251346e-02  4.33270132e-01  9.11467160e-03  1.21599208e+07 
 3.60121436e+14  5.21906695e+33  1.45721000e+01  1.55747000e-01  6.17760000e+00  1.21595661e-01  8.66369777e-02  3.97289853e-01  1.25529508e-02  8.54725110e+06 
 3.73133580e+14  5.79008369e+33  1.38831000e+01  1.67621986e-01  6.33260000e+00  1.34223514e-01  9.74744271e-02  3.64790428e-01  1.64881334e-02  6.10263262e+06 
