# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  3.65559767e+33  1.67061000e+01  2.27695301e-01  8.59260000e+00  1.89084631e-01  1.16557391e-01  3.20672601e-01  2.54607349e-02  5.14096160e+06 
 2.31139457e+14  3.70935007e+33  1.66281000e+01  2.29911990e-01  8.61660000e+00  1.91455168e-01  1.17941529e-01  3.16758504e-01  2.61468449e-02  4.91351977e+06 
 2.32278914e+14  3.76464125e+33  1.65501000e+01  2.32185879e-01  8.64060000e+00  1.93873736e-01  1.19355090e-01  3.12899824e-01  2.68570990e-02  4.69301105e+06 
 2.33418371e+14  3.81993244e+33  1.64751000e+01  2.34453189e-01  8.66460000e+00  1.96295579e-01  1.20746264e-01  3.09046798e-01  2.75648059e-02  4.48521112e+06 
 2.34557828e+14  3.87522363e+33  1.64031000e+01  2.36713515e-01  8.68760000e+00  1.98685613e-01  1.22113188e-01  3.05433274e-01  2.82683550e-02  4.28926921e+06 
 2.35697285e+14  3.93051482e+33  1.63331000e+01  2.38966476e-01  8.71160000e+00  2.01112776e-01  1.23469097e-01  3.01589338e-01  2.89749455e-02  4.10439561e+06 
 2.36836742e+14  3.98580600e+33  1.62651000e+01  2.41211718e-01  8.73360000e+00  2.03472045e-01  1.24812786e-01  2.98217143e-01  2.96836133e-02  3.92985768e+06 
 2.37976199e+14  4.04109719e+33  1.62001000e+01  2.43448911e-01  8.75660000e+00  2.05867875e-01  1.26127461e-01  2.94613093e-01  3.03839701e-02  3.76497589e+06 
 2.39115655e+14  4.09665508e+33  1.61371000e+01  2.45688481e-01  8.77860000e+00  2.08237281e-01  1.27428528e-01  2.91252935e-01  3.10843288e-02  3.60838897e+06 
 2.40255112e+14  4.15671242e+33  1.60711000e+01  2.48101682e-01  8.80260000e+00  2.10808641e-01  1.28819287e-01  2.87572322e-01  3.18412226e-02  3.44855842e+06 
 2.41394569e+14  4.21676976e+33  1.60081000e+01  2.50508027e-01  8.82560000e+00  2.13347313e-01  1.30179456e-01  2.84128672e-01  3.25885392e-02  3.29779751e+06 
