# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  3.48210629e+33  1.71411000e+01  2.28347522e-01  8.43760000e+00  1.81115411e-01  1.13296351e-01  3.70569910e-01  2.37595607e-02  5.37797421e+06 
 2.30445188e+14  3.49451103e+33  1.71231000e+01  2.28813567e-01  8.44360000e+00  1.81641017e-01  1.13588296e-01  3.69533521e-01  2.38982431e-02  5.32644521e+06 
 2.30890376e+14  3.50691576e+33  1.71051000e+01  2.29278069e-01  8.44860000e+00  1.82125909e-01  1.13880816e-01  3.68756683e-01  2.40376978e-02  5.27565952e+06 
 2.31335564e+14  3.51932050e+33  1.70871000e+01  2.29741034e-01  8.45360000e+00  1.82610606e-01  1.14173913e-01  3.67976140e-01  2.41779295e-02  5.22560330e+06 
 2.31780753e+14  3.53172523e+33  1.70691000e+01  2.30202466e-01  8.45960000e+00  1.83135838e-01  1.14467590e-01  3.66928533e-01  2.43189432e-02  5.17626298e+06 
 2.32225941e+14  3.54412997e+33  1.70521000e+01  2.30662372e-01  8.46460000e+00  1.83620200e-01  1.14748391e-01  3.66140618e-01  2.44535725e-02  5.12762524e+06 
 2.32671129e+14  3.55653470e+33  1.70341000e+01  2.31120758e-01  8.46960000e+00  1.84104367e-01  1.15043191e-01  3.65349072e-01  2.45961169e-02  5.07967733e+06 
 2.33116317e+14  3.56892168e+33  1.70171000e+01  2.31576974e-01  8.47460000e+00  1.84587941e-01  1.15324951e-01  3.64553128e-01  2.47321711e-02  5.03247359e+06 
 2.33561505e+14  3.58102138e+33  1.70001000e+01  2.32021110e-01  8.47960000e+00  1.85064833e-01  1.15606014e-01  3.63741567e-01  2.48686329e-02  4.98700920e+06 
 2.34006693e+14  3.59312107e+33  1.69841000e+01  2.32463734e-01  8.48460000e+00  1.85541504e-01  1.15873933e-01  3.62926468e-01  2.49984440e-02  4.94217365e+06 
 2.34451881e+14  3.60522076e+33  1.69671000e+01  2.32904851e-01  8.48960000e+00  1.86017956e-01  1.16155958e-01  3.62107864e-01  2.51362825e-02  4.89795576e+06 
 2.34897070e+14  3.61732045e+33  1.69511000e+01  2.33344466e-01  8.49460000e+00  1.86494189e-01  1.16424752e-01  3.61285753e-01  2.52673842e-02  4.85434417e+06 
 2.35342258e+14  3.62942015e+33  1.69351000e+01  2.33782586e-01  8.49960000e+00  1.86970204e-01  1.16693964e-01  3.60460156e-01  2.53991136e-02  4.81132815e+06 
 2.35787446e+14  3.64151984e+33  1.69191000e+01  2.34219215e-01  8.50460000e+00  1.87446001e-01  1.16963595e-01  3.59631083e-01  2.55314738e-02  4.76889705e+06 
 2.36232634e+14  3.65361953e+33  1.69031000e+01  2.34654359e-01  8.50860000e+00  1.87880374e-01  1.17233649e-01  3.59062141e-01  2.56644683e-02  4.72704049e+06 
 2.36677822e+14  3.66571923e+33  1.68881000e+01  2.35088025e-01  8.51360000e+00  1.88355693e-01  1.17490210e-01  3.58226175e-01  2.57904632e-02  4.68574820e+06 
 2.37123010e+14  3.67781892e+33  1.68721000e+01  2.35520217e-01  8.51860000e+00  1.88830794e-01  1.17761070e-01  3.57386794e-01  2.59246902e-02  4.64501043e+06 
 2.37568199e+14  3.68991861e+33  1.68571000e+01  2.35950944e-01  8.52360000e+00  1.89305677e-01  1.18018355e-01  3.56544026e-01  2.60518337e-02  4.60481724e+06 
 2.38013387e+14  3.70201830e+33  1.68421000e+01  2.36380208e-01  8.52760000e+00  1.89738954e-01  1.18275984e-01  3.55961516e-01  2.61795333e-02  4.56515924e+06 
 2.38458575e+14  3.71411800e+33  1.68261000e+01  2.36808017e-01  8.53260000e+00  1.90213363e-01  1.18548048e-01  3.55111991e-01  2.63156109e-02  4.52602721e+06 
 2.38903763e+14  3.72621769e+33  1.68111000e+01  2.37234376e-01  8.53760000e+00  1.90687555e-01  1.18806413e-01  3.54259111e-01  2.64444773e-02  4.48741184e+06 
 2.39348951e+14  3.73831738e+33  1.67971000e+01  2.37659291e-01  8.54160000e+00  1.91120006e-01  1.19050950e-01  3.53666603e-01  2.65659999e-02  4.44930420e+06 
 2.39794139e+14  3.75041708e+33  1.67821000e+01  2.38082767e-01  8.54660000e+00  1.91593723e-01  1.19309974e-01  3.52807088e-01  2.66959549e-02  4.41169577e+06 
 2.40239327e+14  3.76251677e+33  1.67671000e+01  2.38504810e-01  8.55060000e+00  1.92025611e-01  1.19569352e-01  3.52207996e-01  2.68264816e-02  4.37457790e+06 
 2.40684516e+14  3.77461646e+33  1.67531000e+01  2.38925427e-01  8.55560000e+00  1.92498855e-01  1.19814782e-01  3.51341916e-01  2.69495381e-02  4.33794214e+06 
 2.41129704e+14  3.78671615e+33  1.67381000e+01  2.39344622e-01  8.55960000e+00  1.92930183e-01  1.20074832e-01  3.50736310e-01  2.70811710e-02  4.30178048e+06 
 2.41574892e+14  3.79881585e+33  1.67241000e+01  2.39762402e-01  8.56460000e+00  1.93402952e-01  1.20320854e-01  3.49863741e-01  2.72052498e-02  4.26608472e+06 
 2.42020080e+14  3.81065517e+33  1.67101000e+01  2.40169807e-01  8.56860000e+00  1.93828041e-01  1.20566196e-01  3.49242170e-01  2.73295985e-02  4.23160217e+06 
 2.42465268e+14  3.82232434e+33  1.66971000e+01  2.40569948e-01  8.57260000e+00  1.94249092e-01  1.20796727e-01  3.48611273e-01  2.74460802e-02  4.19804490e+06 
 2.42910456e+14  3.83399352e+33  1.66831000e+01  2.40968686e-01  8.57660000e+00  1.94669815e-01  1.21041977e-01  3.47977301e-01  2.75712404e-02  4.16490794e+06 
 2.43355644e+14  3.84566269e+33  1.66701000e+01  2.41366025e-01  8.58160000e+00  1.95132123e-01  1.21272963e-01  3.47076462e-01  2.76885969e-02  4.13218412e+06 
 2.43800833e+14  3.85733187e+33  1.66571000e+01  2.41761972e-01  8.58560000e+00  1.95552240e-01  1.21504159e-01  3.46436328e-01  2.78063725e-02  4.09986669e+06 
 2.44246021e+14  3.86900104e+33  1.66441000e+01  2.42156532e-01  8.58960000e+00  1.95972033e-01  1.21735566e-01  3.45793142e-01  2.79245688e-02  4.06794894e+06 
 2.44691209e+14  3.88067022e+33  1.66311000e+01  2.42549713e-01  8.59360000e+00  1.96391504e-01  1.21967187e-01  3.45146943e-01  2.80431883e-02  4.03642432e+06 
 2.45136397e+14  3.89233939e+33  1.66181000e+01  2.42941519e-01  8.59760000e+00  1.96810653e-01  1.22199021e-01  3.44497726e-01  2.81622323e-02  4.00528643e+06 
 2.45581585e+14  3.90400857e+33  1.66051000e+01  2.43331956e-01  8.60160000e+00  1.97229485e-01  1.22431071e-01  3.43845497e-01  2.82817024e-02  3.97452896e+06 
 2.46026773e+14  3.91567775e+33  1.65921000e+01  2.43721030e-01  8.60560000e+00  1.97647999e-01  1.22663337e-01  3.43190281e-01  2.84016008e-02  3.94414575e+06 
 2.46471962e+14  3.92734692e+33  1.65801000e+01  2.44108746e-01  8.60960000e+00  1.98066197e-01  1.22880997e-01  3.42532077e-01  2.85133283e-02  3.91413070e+06 
 2.46917150e+14  3.93901610e+33  1.65671000e+01  2.44495111e-01  8.61360000e+00  1.98484079e-01  1.23113662e-01  3.41870921e-01  2.86340458e-02  3.88447805e+06 
 2.47362338e+14  3.95068527e+33  1.65551000e+01  2.44880129e-01  8.61760000e+00  1.98901648e-01  1.23331647e-01  3.41206813e-01  2.87465131e-02  3.85518184e+06 
 2.47807526e+14  3.96235445e+33  1.65421000e+01  2.45263807e-01  8.62160000e+00  1.99318903e-01  1.23564718e-01  3.40539783e-01  2.88680573e-02  3.82623657e+06 
 2.48252714e+14  3.97402362e+33  1.65301000e+01  2.45646151e-01  8.62560000e+00  1.99735846e-01  1.23783034e-01  3.39869834e-01  2.89812710e-02  3.79763648e+06 
 2.48697902e+14  3.98569280e+33  1.65181000e+01  2.46027167e-01  8.62960000e+00  2.00152477e-01  1.24001500e-01  3.39196989e-01  2.90948404e-02  3.76937621e+06 
 2.49143090e+14  3.99736197e+33  1.65061000e+01  2.46406860e-01  8.63260000e+00  2.00526382e-01  1.24220118e-01  3.38785057e-01  2.92087670e-02  3.74145042e+06 
 2.49588279e+14  4.00903115e+33  1.64941000e+01  2.46785235e-01  8.63660000e+00  2.00942357e-01  1.24438889e-01  3.38106467e-01  2.93230524e-02  3.71385385e+06 
 2.50033467e+14  4.02070032e+33  1.64821000e+01  2.47162300e-01  8.64060000e+00  2.01358022e-01  1.24657815e-01  3.37425052e-01  2.94376990e-02  3.68658135e+06 
 2.50478655e+14  4.03229537e+33  1.64701000e+01  2.47535675e-01  8.64460000e+00  2.01771821e-01  1.24876661e-01  3.36738447e-01  2.95526596e-02  3.65979820e+06 
 2.50923843e+14  4.04339862e+33  1.64591000e+01  2.47891935e-01  8.64760000e+00  2.02132401e-01  1.25078903e-01  3.36297290e-01  2.96586594e-02  3.63444690e+06 
 2.51369031e+14  4.05450188e+33  1.64481000e+01  2.48246904e-01  8.65160000e+00  2.02535169e-01  1.25281244e-01  3.35589695e-01  2.97649531e-02  3.60938380e+06 
 2.51814219e+14  4.06560513e+33  1.64371000e+01  2.48600585e-01  8.65460000e+00  2.02894971e-01  1.25483683e-01  3.35143193e-01  2.98715399e-02  3.58460449e+06 
 2.52259407e+14  4.07670838e+33  1.64261000e+01  2.48952985e-01  8.65860000e+00  2.03297037e-01  1.25686222e-01  3.34430266e-01  2.99784214e-02  3.56010461e+06 
 2.52704596e+14  4.08781163e+33  1.64151000e+01  2.49304109e-01  8.66160000e+00  2.03656071e-01  1.25888861e-01  3.33978452e-01  3.00855978e-02  3.53587991e+06 
 2.53149784e+14  4.09891489e+33  1.64051000e+01  2.49653962e-01  8.66560000e+00  2.04057440e-01  1.26076227e-01  3.33260233e-01  3.01838685e-02  3.51192615e+06 
 2.53594972e+14  4.11001814e+33  1.63941000e+01  2.50002551e-01  8.66860000e+00  2.04415713e-01  1.26279032e-01  3.32803158e-01  3.02915991e-02  3.48823939e+06 
 2.54040160e+14  4.12112139e+33  1.63831000e+01  2.50349879e-01  8.67160000e+00  2.04773592e-01  1.26481940e-01  3.32343456e-01  3.03996273e-02  3.46481555e+06 
 2.54485348e+14  4.13222465e+33  1.63731000e+01  2.50695955e-01  8.67560000e+00  2.05173914e-01  1.26669475e-01  3.31617408e-01  3.04986389e-02  3.44165061e+06 
 2.54930536e+14  4.14332790e+33  1.63621000e+01  2.51040781e-01  8.67860000e+00  2.05531044e-01  1.26872555e-01  3.31152512e-01  3.06072269e-02  3.41874087e+06 
 2.55375724e+14  4.15443115e+33  1.63521000e+01  2.51384366e-01  8.68160000e+00  2.05887785e-01  1.27060198e-01  3.30685026e-01  3.07067243e-02  3.39608239e+06 
 2.55820913e+14  4.16553440e+33  1.63421000e+01  2.51726714e-01  8.68560000e+00  2.06287074e-01  1.27247880e-01  3.29951266e-01  3.08064485e-02  3.37367153e+06 
 2.56266101e+14  4.17663766e+33  1.63311000e+01  2.52067831e-01  8.68860000e+00  2.06643077e-01  1.27451210e-01  3.29478668e-01  3.09158637e-02  3.35150472e+06 
 2.56711289e+14  4.18774091e+33  1.63211000e+01  2.52407721e-01  8.69160000e+00  2.06998697e-01  1.27639005e-01  3.29003522e-01  3.10160792e-02  3.32957824e+06 
 2.57156477e+14  4.19884416e+33  1.63111000e+01  2.52746393e-01  8.69560000e+00  2.07396962e-01  1.27826844e-01  3.28262176e-01  3.11165246e-02  3.30788864e+06 
