# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  3.18600586e+33  1.82171000e+01  1.94736963e-01  7.91460000e+00  1.52572529e-01  8.98885940e-02  3.95861959e-01  1.38530267e-02  9.42469487e+06 
 2.30304922e+14  3.19632085e+33  1.81911000e+01  1.95128369e-01  7.91960000e+00  1.52991174e-01  9.01818543e-02  3.94945227e-01  1.39576548e-02  9.33412391e+06 
 2.30609844e+14  3.20663583e+33  1.81651000e+01  1.95519252e-01  7.92460000e+00  1.53409924e-01  9.04764033e-02  3.94027918e-01  1.40632344e-02  9.24474480e+06 
 2.30914766e+14  3.21695082e+33  1.81401000e+01  1.95909608e-01  7.92960000e+00  1.53828778e-01  9.07622384e-02  3.93110013e-01  1.41658691e-02  9.15653821e+06 
 2.31219689e+14  3.22726580e+33  1.81141000e+01  1.96299437e-01  7.93460000e+00  1.54247731e-01  9.10593365e-02  3.92191534e-01  1.42733441e-02  9.06948544e+06 
 2.31524611e+14  3.23758079e+33  1.80891000e+01  1.96688738e-01  7.93960000e+00  1.54666783e-01  9.13476410e-02  3.91272470e-01  1.43778233e-02  8.98356790e+06 
 2.31829533e+14  3.24789578e+33  1.80641000e+01  1.97077506e-01  7.94460000e+00  1.55085933e-01  9.16371640e-02  3.90352776e-01  1.44832199e-02  8.89876746e+06 
 2.32134455e+14  3.25821076e+33  1.80391000e+01  1.97465742e-01  7.95060000e+00  1.55539641e-01  9.19279121e-02  3.89177521e-01  1.45895425e-02  8.81506630e+06 
 2.32439377e+14  3.26852575e+33  1.80151000e+01  1.97853443e-01  7.95560000e+00  1.55959022e-01  9.22096521e-02  3.88256525e-01  1.46927213e-02  8.73244683e+06 
 2.32744299e+14  3.27884073e+33  1.79911000e+01  1.98240607e-01  7.96060000e+00  1.56378495e-01  9.24925362e-02  3.87334900e-01  1.47967732e-02  8.65089196e+06 
 2.33049222e+14  3.28915572e+33  1.79661000e+01  1.98627234e-01  7.96560000e+00  1.56798056e-01  9.27868984e-02  3.86412650e-01  1.49058540e-02  8.57038496e+06 
 2.33354144e+14  3.29947070e+33  1.79421000e+01  1.99013322e-01  7.97060000e+00  1.57217703e-01  9.30721311e-02  3.85489755e-01  1.50117109e-02  8.49090907e+06 
 2.33659066e+14  3.30978569e+33  1.79191000e+01  1.99398869e-01  7.97460000e+00  1.57602756e-01  9.33481025e-02  3.84821453e-01  1.51142467e-02  8.41244802e+06 
 2.33963988e+14  3.32010068e+33  1.78951000e+01  1.99783874e-01  7.97960000e+00  1.58022529e-01  9.36356123e-02  3.83897318e-01  1.52218699e-02  8.33498606e+06 
 2.34268910e+14  3.33041566e+33  1.78721000e+01  2.00168336e-01  7.98460000e+00  1.58442383e-01  9.39137799e-02  3.82972521e-01  1.53261174e-02  8.25850739e+06 
 2.34573832e+14  3.34073065e+33  1.78491000e+01  2.00552253e-01  7.98960000e+00  1.58862316e-01  9.41930300e-02  3.82047058e-01  1.54312144e-02  8.18299666e+06 
 2.34878755e+14  3.35104563e+33  1.78261000e+01  2.00935622e-01  7.99460000e+00  1.59282328e-01  9.44733661e-02  3.81120909e-01  1.55371678e-02  8.10843882e+06 
 2.35183677e+14  3.36136062e+33  1.78031000e+01  2.01318444e-01  7.99960000e+00  1.59702416e-01  9.47547934e-02  3.80194081e-01  1.56439850e-02  8.03481903e+06 
 2.35488599e+14  3.37167561e+33  1.77801000e+01  2.01700717e-01  8.00460000e+00  1.60122577e-01  9.50373164e-02  3.79266572e-01  1.57516737e-02  7.96212275e+06 
 2.35793521e+14  3.38199059e+33  1.77581000e+01  2.02082440e-01  8.00860000e+00  1.60507835e-01  9.53102032e-02  3.78593967e-01  1.58557757e-02  7.89033562e+06 
 2.36098443e+14  3.39241021e+33  1.77361000e+01  2.02467478e-01  8.01360000e+00  1.60930588e-01  9.55844832e-02  3.77668662e-01  1.59607568e-02  7.81872862e+06 
 2.36403365e+14  3.40316692e+33  1.77131000e+01  2.02864441e-01  8.01860000e+00  1.61361451e-01  9.58718334e-02  3.76754107e-01  1.60713058e-02  7.74573756e+06 
 2.36708288e+14  3.41392362e+33  1.76901000e+01  2.03260886e-01  8.02360000e+00  1.61792421e-01  9.61603119e-02  3.75838900e-01  1.61827624e-02  7.67367513e+06 
 2.37013210e+14  3.42468033e+33  1.76671000e+01  2.03656812e-01  8.02860000e+00  1.62223495e-01  9.64499243e-02  3.74923044e-01  1.62951347e-02  7.60252699e+06 
 2.37318132e+14  3.43543703e+33  1.76451000e+01  2.04052216e-01  8.03360000e+00  1.62654669e-01  9.67297101e-02  3.74006529e-01  1.64037817e-02  7.53227899e+06 
 2.37623054e+14  3.44619374e+33  1.76231000e+01  2.04447099e-01  8.03860000e+00  1.63085941e-01  9.70105474e-02  3.73089362e-01  1.65132855e-02  7.46291738e+06 
