# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  1.28832959e+33  3.11066910e+03  1.53440745e-01  3.36760000e+00  1.51690452e-02  9.29940362e-02  9.99999518e-01 -1.02246734e-03 -3.32493689e+17 
 2.40796493e+14  1.43898494e+33  2.93717100e+02  7.94733746e-02  3.59860000e+00  1.89730695e-02  2.48733182e-03  9.94457695e-01  4.60881674e-04  3.01783648e+13 
 2.51592986e+14  1.60858455e+33  1.24534100e+02  8.00278055e-02  3.81760000e+00  2.32255464e-02  2.58575767e-03  9.59610786e-01  1.92034362e-04  1.66411838e+11 
 2.62389479e+14  1.79877307e+33  7.55411000e+01  8.23476829e-02  4.02660000e+00  2.79491549e-02  4.43115131e-03  9.17013632e-01  1.48891778e-04  9.18541326e+09 
 2.73185972e+14  2.01224890e+33  5.30621000e+01  8.55937231e-02  4.22860000e+00  3.32026506e-02  7.50346274e-03  8.75288859e-01  1.57344846e-04  1.36814928e+09 
 2.83982466e+14  2.08460723e+33  4.84221000e+01  8.67677822e-02  4.29060000e+00  3.49595793e-02  8.70714833e-03  8.62155535e-01  1.69589582e-04  8.71752425e+08 
 2.94778959e+14  2.17001612e+33  4.45181000e+01  8.79897010e-02  4.35160000e+00  3.67761366e-02  1.00114014e-02  8.48887052e-01  1.87329642e-04  5.89791863e+08 
 3.05575452e+14  2.26181591e+33  4.12811000e+01  8.92134387e-02  4.40860000e+00  3.85782018e-02  1.13689216e-02  8.35976684e-01  2.10638768e-04  4.24337678e+08 
 3.16371945e+14  2.35410952e+33  3.87171000e+01  9.03550429e-02  4.45860000e+00  4.02537527e-02  1.26779540e-02  8.24165577e-01  2.37798660e-04  3.26234510e+08 
 3.27168438e+14  2.44687733e+33  3.66351000e+01  9.14186651e-02  4.50360000e+00  4.18352559e-02  1.39328513e-02  8.13144593e-01  2.68234794e-04  2.63266755e+08 
 3.37964931e+14  2.54010594e+33  3.49081000e+01  9.24091976e-02  4.54360000e+00  4.33176471e-02  1.51325823e-02  8.02916721e-01  3.01487484e-04  2.20238240e+08 
 3.48761424e+14  2.63378271e+33  3.34521000e+01  9.33316961e-02  4.57960000e+00  4.47171126e-02  1.62757682e-02  7.93328587e-01  3.37029641e-04  1.89324849e+08 
 3.59557917e+14  2.72789575e+33  3.22071000e+01  9.41911262e-02  4.61160000e+00  4.60302125e-02  1.73630159e-02  7.84396671e-01  3.74408433e-04  1.66196610e+08 
 3.70354411e+14  2.82243383e+33  3.11281000e+01  9.49922015e-02  4.64060000e+00  4.72752836e-02  1.83975065e-02  7.75959147e-01  4.13312357e-04  1.48309875e+08 
 3.81150904e+14  2.91739106e+33  3.01841000e+01  9.57393759e-02  4.66660000e+00  4.84502523e-02  1.93799300e-02  7.68030374e-01  4.53314759e-04  1.34093100e+08 
 3.91947397e+14  3.01275368e+33  2.93501000e+01  9.64367182e-02  4.69060000e+00  4.95751353e-02  2.03132601e-02  7.60433881e-01  4.94141471e-04  1.22533686e+08 
 4.02743890e+14  3.10851077e+33  2.86071000e+01  9.70879691e-02  4.71160000e+00  5.06266717e-02  2.12002060e-02  7.53377005e-01  5.35539252e-04  1.12954042e+08 
 4.13540383e+14  3.20465327e+33  2.79421000e+01  9.76965992e-02  4.73160000e+00  5.16479656e-02  2.20405335e-02  7.46476605e-01  5.77098797e-04  1.04885760e+08 
 4.24336876e+14  3.30117253e+33  2.73401000e+01  9.82657708e-02  4.74860000e+00  5.25936787e-02  2.28417245e-02  7.40146103e-01  6.18942082e-04  9.79958217e+07 
 4.35133369e+14  3.39806034e+33  2.67951000e+01  9.87983807e-02  4.76460000e+00  5.35078603e-02  2.36005829e-02  7.33989584e-01  6.60526407e-04  9.20420625e+07 
 4.45929862e+14  3.49530883e+33  2.62961000e+01  9.92970760e-02  4.77960000e+00  5.43902752e-02  2.43250849e-02  7.28010662e-01  7.02096530e-04  8.68439601e+07 
 4.56726356e+14  3.59291541e+33  2.58401000e+01  9.97643092e-02  4.79260000e+00  5.52178420e-02  2.50114131e-02  7.22429306e-01  7.43103682e-04  8.22645534e+07 
 4.67522849e+14  3.69086795e+33  2.54191000e+01  1.00202249e-01  4.80360000e+00  5.59900162e-02  2.56667890e-02  7.17259195e-01  7.83819624e-04  7.81984246e+07 
 4.78319342e+14  3.78915946e+33  2.50301000e+01  1.00612951e-01  4.81460000e+00  5.67526230e-02  2.62905321e-02  7.12071875e-01  8.23967132e-04  7.45627206e+07 
 4.89115835e+14  3.88778335e+33  2.46701000e+01  1.00998266e-01  4.82460000e+00  5.74826695e-02  2.68828877e-02  7.07088390e-01  8.63347179e-04  7.12916756e+07 
 4.99912328e+14  3.98673334e+33  2.43341000e+01  1.01359899e-01  4.83360000e+00  5.81801010e-02  2.74495513e-02  7.02314449e-01  9.02218662e-04  6.83322586e+07 
 5.10708821e+14  4.08600337e+33  2.40211000e+01  1.01699415e-01  4.84160000e+00  5.88448934e-02  2.79884166e-02  6.97755718e-01  9.40236950e-04  6.56414059e+07 
 5.21505314e+14  4.18558763e+33  2.37271000e+01  1.02018279e-01  4.84860000e+00  5.94770483e-02  2.85048954e-02  6.93417934e-01  9.77692779e-04  6.31835642e+07 
 5.32301807e+14  4.28548441e+33  2.34521000e+01  1.02317798e-01  4.85460000e+00  6.00766077e-02  2.89956485e-02  6.89306362e-01  1.01415759e-03  6.09293569e+07 
 5.43098301e+14  4.38568472e+33  2.31931000e+01  1.02599213e-01  4.86060000e+00  6.06671723e-02  2.94650039e-02  6.85192451e-01  1.04986822e-03  5.88541416e+07 
 5.53894794e+14  4.48618296e+33  2.29481000e+01  1.02863638e-01  4.86560000e+00  6.12253407e-02  2.99155018e-02  6.81311722e-01  1.08493409e-03  5.69371866e+07 
 5.64691287e+14  4.58697415e+33  2.27171000e+01  1.03112134e-01  4.87060000e+00  6.17748590e-02  3.03448812e-02  6.77431511e-01  1.11904270e-03  5.51608079e+07 
 5.75487780e+14  4.68805348e+33  2.24981000e+01  1.03345653e-01  4.87460000e+00  6.22922315e-02  3.07563631e-02  6.73791143e-01  1.15238566e-03  5.35099292e+07 
 5.86284273e+14  4.78941630e+33  2.22911000e+01  1.03565093e-01  4.87860000e+00  6.28012958e-02  3.11480969e-02  6.70154317e-01  1.18469583e-03  5.19715586e+07 
 5.97080766e+14  4.89105813e+33  2.20941000e+01  1.03771296e-01  4.88160000e+00  6.32784862e-02  3.15239631e-02  6.66763821e-01  1.21625189e-03  5.05344203e+07 
 6.07877259e+14  4.99297683e+33  2.19061000e+01  1.03965031e-01  4.88460000e+00  6.37477266e-02  3.18854090e-02  6.63379806e-01  1.24711967e-03  4.91887062e+07 
