# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  2.87752206e+33  1.92361000e+01  1.78939493e-01  7.53660000e+00  1.30288705e-01  7.87448391e-02  4.77226587e-01  1.01898917e-02  1.38928731e+07 
 2.30513168e+14  2.89065806e+33  1.91941000e+01  1.79388216e-01  7.54360000e+00  1.30797180e-01  7.91123787e-02  4.75777897e-01  1.03009503e-02  1.37187606e+07 
 2.31026336e+14  2.90379405e+33  1.91521000e+01  1.79835619e-01  7.54960000e+00  1.31272896e-01  7.94823190e-02  4.74573109e-01  1.04135024e-02  1.35477953e+07 
 2.31539504e+14  2.91693004e+33  1.91121000e+01  1.80281703e-01  7.55660000e+00  1.31781555e-01  7.98379656e-02  4.73119821e-01  1.05220626e-02  1.33799055e+07 
 2.32052671e+14  2.93006604e+33  1.90711000e+01  1.80726467e-01  7.56360000e+00  1.32290328e-01  8.02042351e-02  4.71664108e-01  1.06348056e-02  1.32150209e+07 
 2.32565839e+14  2.94320203e+33  1.90311000e+01  1.81169911e-01  7.56960000e+00  1.32766159e-01  8.05643759e-02  4.70452875e-01  1.07462097e-02  1.30530736e+07 
 2.33079007e+14  2.95633802e+33  1.89921000e+01  1.81612038e-01  7.57660000e+00  1.33275094e-01  8.09182388e-02  4.68992477e-01  1.08561894e-02  1.28939973e+07 
 2.33592175e+14  2.96947401e+33  1.89531000e+01  1.82052847e-01  7.58260000e+00  1.33750964e-01  8.12742501e-02  4.67776960e-01  1.09675513e-02  1.27377274e+07 
 2.34105343e+14  2.98273840e+33  1.89141000e+01  1.82496638e-01  7.58960000e+00  1.34262755e-01  8.16326464e-02  4.66314446e-01  1.10803066e-02  1.25827111e+07 
 2.34618511e+14  2.99613046e+33  1.88761000e+01  1.82943405e-01  7.59560000e+00  1.34744076e-01  8.19847593e-02  4.65099820e-01  1.11915103e-02  1.24289554e+07 
 2.35131679e+14  3.00952252e+33  1.88371000e+01  1.83388881e-01  7.60260000e+00  1.35258748e-01  8.23477051e-02  4.63635206e-01  1.13070825e-02  1.22779016e+07 
 2.35644846e+14  3.02291458e+33  1.88001000e+01  1.83833067e-01  7.60860000e+00  1.35740142e-01  8.26952701e-02  4.62416258e-01  1.14180391e-02  1.21294900e+07 
 2.36158014e+14  3.03630664e+33  1.87621000e+01  1.84275963e-01  7.61560000e+00  1.36254989e-01  8.30536991e-02  4.60946941e-01  1.15334011e-02  1.19836623e+07 
 2.36671182e+14  3.04969870e+33  1.87251000e+01  1.84717569e-01  7.62160000e+00  1.36736440e-01  8.34053536e-02  4.59723659e-01  1.16470757e-02  1.18403620e+07 
 2.37184350e+14  3.06309076e+33  1.86891000e+01  1.85157887e-01  7.62760000e+00  1.37217885e-01  8.37500826e-02  4.58498278e-01  1.17589711e-02  1.16995339e+07 
 2.37697518e+14  3.07648282e+33  1.86531000e+01  1.85596919e-01  7.63360000e+00  1.37699318e-01  8.40967557e-02  4.57270836e-01  1.18721783e-02  1.15611242e+07 
 2.38210686e+14  3.08987488e+33  1.86171000e+01  1.86034664e-01  7.64060000e+00  1.38214413e-01  8.44453834e-02  4.55792246e-01  1.19867131e-02  1.14250806e+07 
 2.38723854e+14  3.10326694e+33  1.85821000e+01  1.86471124e-01  7.64660000e+00  1.38695876e-01  8.47868523e-02  4.54560392e-01  1.20993361e-02  1.12913520e+07 
 2.39237021e+14  3.11665900e+33  1.85471000e+01  1.86906299e-01  7.65260000e+00  1.39177318e-01  8.51301934e-02  4.53326430e-01  1.22132460e-02  1.11598887e+07 
 2.39750189e+14  3.13005106e+33  1.85131000e+01  1.87340192e-01  7.65860000e+00  1.39658737e-01  8.54661849e-02  4.52090360e-01  1.23251295e-02  1.10306422e+07 
 2.40263357e+14  3.14344312e+33  1.84791000e+01  1.87772804e-01  7.66460000e+00  1.40140131e-01  8.58039642e-02  4.50852162e-01  1.24382570e-02  1.09035653e+07 
 2.40776525e+14  3.15683518e+33  1.84451000e+01  1.88204135e-01  7.67060000e+00  1.40621496e-01  8.61435427e-02  4.49611836e-01  1.25526435e-02  1.07786121e+07 
 2.41289693e+14  3.17022724e+33  1.84121000e+01  1.88634187e-01  7.67660000e+00  1.41102830e-01  8.64755368e-02  4.48369368e-01  1.26648640e-02  1.06557376e+07 
 2.41802861e+14  3.18361930e+33  1.83791000e+01  1.89062961e-01  7.68260000e+00  1.41584130e-01  8.68092452e-02  4.47124762e-01  1.27782986e-02  1.05348980e+07 
 2.42316029e+14  3.19701136e+33  1.83461000e+01  1.89490460e-01  7.68860000e+00  1.42065391e-01  8.71446784e-02  4.45878016e-01  1.28929613e-02  1.04160508e+07 
 2.42829197e+14  3.21055417e+33  1.83131000e+01  1.89921489e-01  7.69460000e+00  1.42549732e-01  8.74821041e-02  4.44631982e-01  1.30088589e-02  1.02978458e+07 
 2.43342364e+14  3.22416406e+33  1.82811000e+01  1.90353397e-01  7.69960000e+00  1.43001237e-01  8.78117850e-02  4.43635710e-01  1.31224207e-02  1.01810086e+07 
 2.43855532e+14  3.23777395e+33  1.82491000e+01  1.90784050e-01  7.70560000e+00  1.43486869e-01  8.81431197e-02  4.42386812e-01  1.32371784e-02  1.00660882e+07 
 2.44368700e+14  3.25138384e+33  1.82171000e+01  1.91213450e-01  7.71160000e+00  1.43972475e-01  8.84761181e-02  4.41135762e-01  1.33531454e-02  9.95304539e+06 
 2.44881868e+14  3.26499372e+33  1.81861000e+01  1.91641598e-01  7.71760000e+00  1.44458050e-01  8.88010247e-02  4.39882583e-01  1.34666329e-02  9.84184120e+06 
 2.45395036e+14  3.27860361e+33  1.81551000e+01  1.92068497e-01  7.72260000e+00  1.44909186e-01  8.91275101e-02  4.38878487e-01  1.35812811e-02  9.73243815e+06 
 2.45908204e+14  3.29221350e+33  1.81241000e+01  1.92494148e-01  7.72860000e+00  1.45394642e-01  8.94555837e-02  4.37621186e-01  1.36971027e-02  9.62479945e+06 
 2.46421372e+14  3.30582338e+33  1.80941000e+01  1.92918550e-01  7.73460000e+00  1.45880060e-01  8.97753291e-02  4.36361718e-01  1.38102933e-02  9.51888918e+06 
 2.46934539e+14  3.31943327e+33  1.80641000e+01  1.93341708e-01  7.73960000e+00  1.46330877e-01  9.00965769e-02  4.35351757e-01  1.39246067e-02  9.41467235e+06 
 2.47447707e+14  3.33304316e+33  1.80341000e+01  1.93763622e-01  7.74560000e+00  1.46816157e-01  9.04193353e-02  4.34088181e-01  1.40400545e-02  9.31211477e+06 
 2.47960875e+14  3.34665305e+33  1.80051000e+01  1.94184293e-01  7.75060000e+00  1.47266734e-01  9.07335311e-02  4.33074317e-01  1.41527174e-02  9.21118305e+06 
 2.48474043e+14  3.36026293e+33  1.79761000e+01  1.94603726e-01  7.75660000e+00  1.47751864e-01  9.10491526e-02  4.31806616e-01  1.42664628e-02  9.11184468e+06 
 2.48987211e+14  3.37387282e+33  1.79471000e+01  1.95021919e-01  7.76160000e+00  1.48202190e-01  9.13662036e-02  4.30788875e-01  1.43813003e-02  9.01406789e+06 
 2.49500379e+14  3.38748271e+33  1.79191000e+01  1.95438876e-01  7.76760000e+00  1.48687162e-01  9.16744618e-02  4.29517023e-01  1.44931976e-02  8.91782150e+06 
 2.50013547e+14  3.40109260e+33  1.78901000e+01  1.95854598e-01  7.77260000e+00  1.49137228e-01  9.19943477e-02  4.28495401e-01  1.46102158e-02  8.82307544e+06 
 2.50526714e+14  3.41470248e+33  1.78621000e+01  1.96269088e-01  7.77760000e+00  1.49587134e-01  9.23053534e-02  4.27471912e-01  1.47242388e-02  8.72979991e+06 
 2.51039882e+14  3.42831237e+33  1.78351000e+01  1.96682347e-01  7.78360000e+00  1.50071827e-01  9.26073316e-02  4.26193911e-01  1.48351617e-02  8.63796603e+06 
 2.51553050e+14  3.44207506e+33  1.78071000e+01  1.97099013e-01  7.78860000e+00  1.50524555e-01  9.29212610e-02  4.25169168e-01  1.49512655e-02  8.54653498e+06 
 2.52066218e+14  3.45586150e+33  1.77801000e+01  1.97515183e-01  7.79360000e+00  1.50977615e-01  9.32261172e-02  4.24142947e-01  1.50642117e-02  8.45635794e+06 
 2.52579386e+14  3.46964794e+33  1.77531000e+01  1.97930140e-01  7.79860000e+00  1.51430526e-01  9.35322548e-02  4.23114833e-01  1.51781713e-02  8.36756644e+06 
 2.53092554e+14  3.48343438e+33  1.77261000e+01  1.98343886e-01  7.80460000e+00  1.51918421e-01  9.38396817e-02  4.21831786e-01  1.52931546e-02  8.28013364e+06 
 2.53605722e+14  3.49722082e+33  1.76991000e+01  1.98756422e-01  7.80960000e+00  1.52371075e-01  9.41484044e-02  4.20799799e-01  1.54091713e-02  8.19403329e+06 
 2.54118889e+14  3.51100726e+33  1.76731000e+01  1.99167752e-01  7.81460000e+00  1.52823572e-01  9.44477401e-02  4.19765925e-01  1.55218396e-02  8.10923973e+06 
 2.54632057e+14  3.52479370e+33  1.76471000e+01  1.99577876e-01  7.81960000e+00  1.53275912e-01  9.47482846e-02  4.18730166e-01  1.56354830e-02  8.02572798e+06 
