# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  1.45466512e+33  1.06888110e+03  8.29964724e-02  4.02360000e+00  2.62072600e-02  1.24216808e-02  9.99861030e-01 -4.41399633e-04 -1.48507767e+16 
 2.31208000e+14  1.48543904e+33  5.19015100e+02  7.77426527e-02  4.06660000e+00  2.71561308e-02  4.11134837e-03  9.97988329e-01  1.02320081e-03  1.28864247e+15 
 2.32415999e+14  1.51677632e+33  3.26760100e+02  7.66168291e-02  4.10960000e+00  2.81285769e-02  2.55134458e-03  9.91224192e-01  5.18597009e-04  6.94900489e+13 
 2.33623999e+14  1.54904526e+33  2.33440100e+02  7.64052128e-02  4.15260000e+00  2.91283816e-02  2.11657499e-03  9.78030882e-01  3.37477915e-04  8.53249595e+12 
 2.34831999e+14  1.58194984e+33  1.79833100e+02  7.65660354e-02  4.19660000e+00  3.01697159e-02  2.06126972e-03  9.59888681e-01  2.54357376e-04  1.72655362e+12 
 2.36039998e+14  1.61544808e+33  1.45439100e+02  7.69279731e-02  4.23960000e+00  3.12194916e-02  2.19728901e-03  9.39546030e-01  2.08237994e-04  4.77653312e+11 
 2.37247998e+14  1.64974087e+33  1.21541100e+02  7.74230694e-02  4.28260000e+00  3.22962834e-02  2.46215828e-03  9.18998079e-01  1.80170991e-04  1.63123728e+11 
 2.38455998e+14  1.68488346e+33  1.04036100e+02  7.80180740e-02  4.32560000e+00  3.34009614e-02  2.83109399e-03  8.99358278e-01  1.62216474e-04  6.49542435e+10 
 2.39663997e+14  1.72065077e+33  9.07901000e+01  7.86894674e-02  4.36860000e+00  3.45315916e-02  3.28917342e-03  8.81109277e-01  1.50678726e-04  2.92569980e+10 
 2.40871997e+14  1.75706124e+33  8.04431000e+01  7.94249981e-02  4.41160000e+00  3.56886244e-02  3.82942604e-03  8.64211257e-01  1.43555747e-04  1.45293735e+10 
 2.42079997e+14  1.79455179e+33  7.20721000e+01  8.02259247e-02  4.45460000e+00  3.68768816e-02  4.45506149e-03  8.48373980e-01  1.39774892e-04  7.76711560e+09 
