# rhoc (cgs) 	 Pc (cgs) 	 R (km) 	 M (msol) 	 R_core (km) 	 M_core (msol) 	 I/(MR^2) 	 I_crust/(M_crust R_crust^2)/(I/(MR^2)) 	 k_2 	 Lambda 
 2.30000000e+14  1.25174844e+33  1.07976110e+03  8.85019893e-02  3.12960000e+00  1.28070410e-02  1.29883273e-02  9.99963529e-01 -5.25428704e-04 -1.34882435e+16 
 2.30839882e+14  1.26647788e+33  8.49673100e+02  8.55613882e-02  3.15760000e+00  1.31823249e-02  8.72046144e-03  9.99904956e-01 -3.29865788e-03 -3.02535183e+16 
 2.31679763e+14  1.28135561e+33  6.87775100e+02  8.37754281e-02  3.18460000e+00  1.35540658e-02  6.32918841e-03  9.99786580e-01  9.29674459e-04  3.29267029e+15 
 2.32519645e+14  1.29653626e+33  5.69606100e+02  8.26072546e-02  3.21260000e+00  1.39446530e-02  4.89022562e-03  9.99572545e-01  1.03313559e-03  1.52935361e+15 
 2.33359527e+14  1.31185582e+33  4.81815100e+02  8.18151604e-02  3.23960000e+00  1.43314139e-02  3.98635896e-03  9.99226895e-01  8.54686086e-04  5.74920923e+14 
 2.34199409e+14  1.32749899e+33  4.14011100e+02  8.12545187e-02  3.26660000e+00  1.47263008e-02  3.38724755e-03  9.98704078e-01  7.21388510e-04  2.35266404e+14 
 2.35039290e+14  1.34327095e+33  3.61069100e+02  8.08565107e-02  3.29360000e+00  1.51282566e-02  2.98418769e-03  9.97970951e-01  6.10665391e-04  1.02978919e+14 
 2.35879172e+14  1.35938810e+33  3.18296100e+02  8.05699165e-02  3.32160000e+00  1.55503937e-02  2.70580485e-03  9.96979751e-01  5.21372319e-04  4.76440167e+13 
 2.36719054e+14  1.37562317e+33  2.83625100e+02  8.03700749e-02  3.34860000e+00  1.59680999e-02  2.51737367e-03  9.95723785e-01  4.50116413e-04  2.33961648e+13 
 2.37558935e+14  1.39222592e+33  2.54651100e+02  8.02348417e-02  3.37560000e+00  1.63945311e-02  2.39192349e-03  9.94167068e-01  3.96328259e-04  1.21209372e+13 
 2.38398817e+14  1.40893490e+33  2.30504100e+02  8.01533713e-02  3.40260000e+00  1.68281646e-02  2.31618890e-03  9.92326984e-01  3.52825088e-04  6.59040559e+12 
 2.39238699e+14  1.42603503e+33  2.09799100e+02  8.01150447e-02  3.42960000e+00  1.72708403e-02  2.27871994e-03  9.90181926e-01  3.17611754e-04  3.71460511e+12 
 2.40078581e+14  1.44322886e+33  1.92179100e+02  8.01138579e-02  3.45660000e+00  1.77207731e-02  2.27335545e-03  9.87779022e-01  2.89527063e-04  2.18398722e+12 
 2.40918462e+14  1.46083828e+33  1.76767100e+02  8.01448159e-02  3.48360000e+00  1.81800772e-02  2.29524171e-03  9.85101697e-01  2.66117385e-04  1.31908152e+12 
 2.41758344e+14  1.47852804e+33  1.63438100e+02  8.02035575e-02  3.51060000e+00  1.86466827e-02  2.34070740e-03  9.82217888e-01  2.46934719e-04  8.24041149e+11 
 2.42598226e+14  1.49665881e+33  1.51591100e+02  8.02883776e-02  3.53760000e+00  1.91230060e-02  2.40836434e-03  9.79107126e-01  2.30681270e-04  5.25636876e+11 
 2.43438107e+14  1.51485568e+33  1.41215100e+02  8.03952391e-02  3.56360000e+00  1.95931171e-02  2.49512938e-03  9.75876507e-01  2.17073746e-04  3.44690818e+11 
 2.44277989e+14  1.53352002e+33  1.31873100e+02  8.05247004e-02  3.59060000e+00  2.00866454e-02  2.60176172e-03  9.72441285e-01  2.05411169e-04  2.29788305e+11 
 2.45117871e+14  1.55223531e+33  1.23607100e+02  8.06724124e-02  3.61760000e+00  2.05875300e-02  2.72506883e-03  9.68907178e-01  1.95576707e-04  1.56847419e+11 
 2.45957752e+14  1.57144560e+33  1.16084100e+02  8.08407108e-02  3.64460000e+00  2.10988650e-02  2.86741471e-03  9.65231917e-01  1.87073130e-04  1.08465811e+11 
 2.46797634e+14  1.59069075e+33  1.09372100e+02  8.10245963e-02  3.67060000e+00  2.16031975e-02  3.02503430e-03  9.61539003e-01  1.79898968e-04  7.65676688e+10 
 2.47637516e+14  1.61045951e+33  1.03208100e+02  8.12279574e-02  3.69760000e+00  2.21325283e-02  3.20164666e-03  9.57690411e-01  1.73691026e-04  5.46244418e+10 
 2.48477398e+14  1.63024605e+33  9.76711000e+01  8.14449202e-02  3.72360000e+00  2.26544384e-02  3.39266182e-03  9.53855559e-01  1.68487129e-04  3.96867462e+10 
 2.49317279e+14  1.65058596e+33  9.25461000e+01  8.16808219e-02  3.75060000e+00  2.32021674e-02  3.60315855e-03  9.49872634e-01  1.64039017e-04  2.90874500e+10 
 2.50157161e+14  1.67092587e+33  8.79171000e+01  8.19287745e-02  3.77660000e+00  2.37420402e-02  3.82740358e-03  9.45924411e-01  1.60386431e-04  2.16730723e+10 
 2.50997043e+14  1.69184945e+33  8.36031000e+01  8.21955137e-02  3.80360000e+00  2.43085706e-02  4.07193290e-03  9.41827981e-01  1.57367710e-04  1.62687934e+10 
 2.51836924e+14  1.71277334e+33  7.96841000e+01  8.24732865e-02  3.82960000e+00  2.48669316e-02  4.33005171e-03  9.37777964e-01  1.55024747e-04  1.23954204e+10 
 2.52676806e+14  1.73427476e+33  7.60161000e+01  8.27694634e-02  3.85660000e+00  2.54525328e-02  4.60901351e-03  9.33578697e-01  1.53261471e-04  9.50995786e+09 
 2.53516688e+14  1.75579561e+33  7.26651000e+01  8.30761300e-02  3.88260000e+00  2.60297900e-02  4.90163262e-03  9.29431244e-01  1.52098522e-04  7.39505599e+09 
 2.54356570e+14  1.77788692e+33  6.95181000e+01  8.34009297e-02  3.90960000e+00  2.66348627e-02  5.21555806e-03  9.25130274e-01  1.51496708e-04  5.78904045e+09 
 2.55196451e+14  1.80001787e+33  6.66281000e+01  8.37359000e-02  3.93560000e+00  2.72314196e-02  5.54336667e-03  9.20884462e-01  1.51468358e-04  4.58795320e+09 
 2.56036333e+14  1.82271125e+33  6.39061000e+01  8.40887828e-02  3.96160000e+00  2.78396272e-02  5.89293997e-03  9.16566994e-01  1.52021075e-04  3.66010396e+09 
 2.56876215e+14  1.84546558e+33  6.13941000e+01  8.44516786e-02  3.98860000e+00  2.84726407e-02  6.25679909e-03  9.12131439e-01  1.53163540e-04  2.95335416e+09 
 2.57716096e+14  1.86874173e+33  5.90251000e+01  8.48317844e-02  4.01460000e+00  2.91004296e-02  6.64235597e-03  9.07715691e-01  1.54937543e-04  2.39947202e+09 
 2.58555978e+14  1.89209652e+33  5.68301000e+01  8.52217610e-02  4.04060000e+00  2.97363155e-02  7.04234838e-03  9.03268563e-01  1.57336157e-04  1.97031878e+09 
 2.59395860e+14  1.91702337e+33  5.46661000e+01  8.56471011e-02  4.06860000e+00  3.04277037e-02  7.48350182e-03  8.98464781e-01  1.60598120e-04  1.61560785e+09 
 2.60235742e+14  1.94225991e+33  5.26431000e+01  8.60870446e-02  4.09560000e+00  3.11124907e-02  7.94463759e-03  8.93706100e-01  1.64650690e-04  1.33705791e+09 
 2.61075623e+14  1.96749645e+33  5.07711000e+01  8.65358585e-02  4.12260000e+00  3.18055792e-02  8.41995248e-03  8.88914777e-01  1.69491272e-04  1.11896899e+09 
 2.61915505e+14  1.99273299e+33  4.90341000e+01  8.69930674e-02  4.14960000e+00  3.25069393e-02  8.90919033e-03  8.84087849e-01  1.75163876e-04  9.46413105e+08 
 2.62755387e+14  2.01796953e+33  4.74211000e+01  8.74582103e-02  4.17560000e+00  3.31979563e-02  9.41097710e-03  8.79341357e-01  1.81662875e-04  8.08518107e+08 
 2.63595268e+14  2.04320606e+33  4.59181000e+01  8.79308716e-02  4.20160000e+00  3.38967303e-02  9.92562646e-03  8.74561705e-01  1.89064789e-04  6.97255083e+08 
 2.64435150e+14  2.06844260e+33  4.45161000e+01  8.84106347e-02  4.22660000e+00  3.45841935e-02  1.04520893e-02  8.69872685e-01  1.97384216e-04  6.06657827e+08 
 2.65275032e+14  2.09367914e+33  4.32051000e+01  8.88971245e-02  4.25260000e+00  3.52982058e-02  1.09902465e-02  8.65023847e-01  2.06680027e-04  5.32234958e+08 
 2.66114914e+14  2.11891568e+33  4.19771000e+01  8.93899759e-02  4.27660000e+00  3.59809026e-02  1.15395931e-02  8.60402311e-01  2.16994380e-04  4.70581581e+08 
 2.66954795e+14  2.14415222e+33  4.08261000e+01  8.98888497e-02  4.30160000e+00  3.66901167e-02  1.20989670e-02  8.55617501e-01  2.28339570e-04  4.19092530e+08 
 2.67794677e+14  2.17170422e+33  3.96491000e+01  9.04402005e-02  4.32760000e+00  3.74468806e-02  1.27208698e-02  8.50534767e-01  2.41963263e-04  3.72114760e+08 
 2.68634559e+14  2.20044404e+33  3.84991000e+01  9.10230485e-02  4.35560000e+00  3.82628667e-02  1.33833586e-02  8.45068196e-01  2.57686858e-04  3.31250583e+08 
 2.69474440e+14  2.22918386e+33  3.74241000e+01  9.16134236e-02  4.38160000e+00  3.90472978e-02  1.40574811e-02  8.39850994e-01  2.74940089e-04  2.97007700e+08 
 2.70314322e+14  2.25792368e+33  3.64151000e+01  9.22109338e-02  4.40860000e+00  3.98608169e-02  1.47445018e-02  8.34449411e-01  2.93885610e-04  2.68066248e+08 
 2.71154204e+14  2.28666350e+33  3.54691000e+01  9.28151919e-02  4.43460000e+00  4.06621876e-02  1.54416874e-02  8.29162064e-01  3.14491261e-04  2.43406668e+08 
 2.71994085e+14  2.31540331e+33  3.45781000e+01  9.34258454e-02  4.46060000e+00  4.14718528e-02  1.61508882e-02  8.23840087e-01  3.36949933e-04  2.22230775e+08 
 2.72833967e+14  2.34414313e+33  3.37401000e+01  9.40425520e-02  4.48560000e+00  4.22683203e-02  1.68692369e-02  8.18645189e-01  3.61215109e-04  2.03912610e+08 
 2.73673849e+14  2.37288295e+33  3.29501000e+01  9.46649671e-02  4.51060000e+00  4.30725478e-02  1.75968944e-02  8.13421041e-01  3.87390513e-04  1.87955311e+08 
 2.74513731e+14  2.40162277e+33  3.22041000e+01  9.52927856e-02  4.53560000e+00  4.38845044e-02  1.83336009e-02  8.08167021e-01  4.15557466e-04  1.73962319e+08 
 2.75353612e+14  2.43036259e+33  3.15001000e+01  9.59256977e-02  4.55960000e+00  4.46819921e-02  1.90772029e-02  8.03055092e-01  4.45686571e-04  1.61615406e+08 
 2.76193494e+14  2.46397186e+33  3.07231000e+01  9.66723419e-02  4.58860000e+00  4.56448662e-02  1.99582560e-02  7.96880696e-01  4.83678672e-04  1.48915290e+08 
 2.77033376e+14  2.50296458e+33  2.98781000e+01  9.75493324e-02  4.62060000e+00  4.67385913e-02  2.09960521e-02  7.89959941e-01  5.31643878e-04  1.36091992e+08 
 2.77873257e+14  2.54195729e+33  2.90881000e+01  9.84376136e-02  4.65260000e+00  4.78463420e-02  2.20502632e-02  7.82994998e-01  5.83999068e-04  1.24954506e+08 
 2.78713139e+14  2.57714910e+33  2.84201000e+01  9.92481404e-02  4.68060000e+00  4.88373322e-02  2.30121387e-02  7.76838051e-01  6.34986728e-04  1.16104525e+08 
 2.79553021e+14  2.61129443e+33  2.78081000e+01  1.00041362e-01  4.70760000e+00  4.98047539e-02  2.39563552e-02  7.70869632e-01  6.88122999e-04  1.08440887e+08 
 2.80392903e+14  2.64543976e+33  2.72311000e+01  1.00840853e-01  4.73460000e+00  5.07817614e-02  2.49068701e-02  7.64875516e-01  7.44696488e-04  1.01552604e+08 
 2.81232784e+14  2.67958509e+33  2.66851000e+01  1.01646256e-01  4.76160000e+00  5.17683150e-02  2.58654642e-02  7.58855414e-01  8.04965784e-04  9.53307585e+07 
 2.82072666e+14  2.71471842e+33  2.61531000e+01  1.02480866e-01  4.78760000e+00  5.27498282e-02  2.68599167e-02  7.52994897e-01  8.70954299e-04  8.95294032e+07 
 2.82912548e+14  2.75026630e+33  2.56441000e+01  1.03331328e-01  4.81460000e+00  5.37694208e-02  2.78721767e-02  7.46905855e-01  9.41775130e-04  8.41962680e+07 
 2.83752429e+14  2.78581418e+33  2.51611000e+01  1.04187486e-01  4.84160000e+00  5.47987663e-02  2.88927902e-02  7.40795203e-01  1.01699889e-03  7.93339705e+07 
 2.84592311e+14  2.82136206e+33  2.47041000e+01  1.05048999e-01  4.86760000e+00  5.58125440e-02  2.99167851e-02  7.34875559e-01  1.09632387e-03  7.48846552e+07 
 2.85432193e+14  2.85780731e+33  2.42601000e+01  1.05937541e-01  4.89360000e+00  5.68446567e-02  3.09706604e-02  7.28931793e-01  1.18206111e-03  7.07003905e+07 
 2.86272075e+14  2.89479679e+33  2.38321000e+01  1.06844779e-01  4.92060000e+00  5.79175176e-02  3.20463445e-02  7.22752032e-01  1.27394158e-03  6.67979172e+07 
 2.87111956e+14  2.93178628e+33  2.34251000e+01  1.07757178e-01  4.94660000e+00  5.89741772e-02  3.31282192e-02  7.16777280e-01  1.37086641e-03  6.32032974e+07 
 2.87951838e+14  2.96877576e+33  2.30391000e+01  1.08674395e-01  4.97260000e+00  6.00401480e-02  3.42115416e-02  7.10790801e-01  1.47246573e-03  5.98831954e+07 
 2.88791720e+14  3.00656241e+33  2.26641000e+01  1.09616093e-01  4.99860000e+00  6.11237500e-02  3.53217084e-02  7.04790771e-01  1.58138741e-03  5.67449811e+07 
 2.89631601e+14  3.04503309e+33  2.23011000e+01  1.10579724e-01  5.02460000e+00  6.22239974e-02  3.64547608e-02  6.98781160e-01  1.69762057e-03  5.37852170e+07 
 2.90471483e+14  3.08350376e+33  2.19551000e+01  1.11547996e-01  5.05060000e+00  6.33337433e-02  3.75924055e-02  6.92763711e-01  1.81955879e-03  5.10390659e+07 
 2.91311365e+14  3.12197444e+33  2.16271000e+01  1.12520598e-01  5.07660000e+00  6.44529337e-02  3.87266478e-02  6.86737898e-01  1.94632514e-03  4.84858540e+07 
 2.92151247e+14  3.16113200e+33  2.13081000e+01  1.13514748e-01  5.10260000e+00  6.55888856e-02  3.98858153e-02  6.80706840e-01  2.08139120e-03  4.60664007e+07 
 2.92991128e+14  3.20112399e+33  2.09971000e+01  1.14534447e-01  5.12860000e+00  6.67433813e-02  4.10729622e-02  6.74674598e-01  2.22553715e-03  4.37642197e+07 
 2.93831010e+14  3.24111599e+33  2.07021000e+01  1.15558316e-01  5.15360000e+00  6.78791723e-02  4.22548588e-02  6.68883409e-01  2.37486107e-03  4.16171736e+07 
 2.94670892e+14  3.28110798e+33  2.04191000e+01  1.16586053e-01  5.17960000e+00  6.90525915e-02  4.34433448e-02  6.62843601e-01  2.53106884e-03  3.96115945e+07 
 2.95510773e+14  3.32166595e+33  2.01461000e+01  1.17632008e-01  5.20460000e+00  7.02128461e-02  4.46441322e-02  6.57055374e-01  2.69498782e-03  3.77096549e+07 
 2.96350655e+14  3.36321992e+33  1.98791000e+01  1.18707534e-01  5.23060000e+00  7.14223093e-02  4.58736427e-02  6.51027343e-01  2.86927950e-03  3.58866913e+07 
 2.97190537e+14  3.40477389e+33  1.96241000e+01  1.19786780e-01  5.25560000e+00  7.26120702e-02  4.71022268e-02  6.45253201e-01  3.05002011e-03  3.41802608e+07 
 2.98030418e+14  3.44632786e+33  1.93811000e+01  1.20869447e-01  5.28060000e+00  7.38109816e-02  4.83257859e-02  6.39480627e-01  3.23656972e-03  3.25808785e+07 
 2.98870300e+14  3.48831573e+33  1.91461000e+01  1.21966644e-01  5.30560000e+00  7.50238120e-02  4.95611635e-02  6.33716839e-01  3.43165921e-03  3.10648152e+07 
 2.99710182e+14  3.53147285e+33  1.89141000e+01  1.23097805e-01  5.33160000e+00  7.62892365e-02  5.08340646e-02  6.27713843e-01  3.63986488e-03  2.96026438e+07 
 3.00550064e+14  3.57462998e+33  1.86931000e+01  1.24232263e-01  5.35660000e+00  7.75339482e-02  5.20994166e-02  6.21976149e-01  3.85399423e-03  2.82302093e+07 
 3.01389945e+14  3.61778711e+33  1.84821000e+01  1.25369737e-01  5.38160000e+00  7.87879239e-02  5.33586178e-02  6.16241426e-01  4.07423906e-03  2.69406391e+07 
 3.02229827e+14  3.66123430e+33  1.82781000e+01  1.26517645e-01  5.40560000e+00  8.00232229e-02  5.46261127e-02  6.10786097e-01  4.30327725e-03  2.57197918e+07 
 3.03069709e+14  3.70603630e+33  1.80771000e+01  1.27704310e-01  5.43160000e+00  8.13455819e-02  5.59264050e-02  6.04826036e-01  4.54586276e-03  2.45358281e+07 
 3.03909590e+14  3.75083829e+33  1.78841000e+01  1.28893872e-01  5.45660000e+00  8.26462040e-02  5.72255505e-02  5.99141304e-01  4.79607103e-03  2.34222213e+07 
